epoch,train_l1,val_l1,val_psnr_mean,val_psnr_std,val_ssim_mean,val_ssim_std,val_residual_mean,val_residual_std,seconds_elapsed,is_best
1,0.001063846755476499,0.0010571964958216995,54.11409593751452,0.9909497541436985,0.9985321673079729,0.0005606913427814409,-2.1852053009752126e-05,0.001981337889446877,0.7604990005493164,True
2,0.0010775945980144156,0.0010346670896979049,54.21617625912253,0.9504283561672572,0.9986158902446032,0.0005253399796956513,-3.298773253845866e-05,0.0019570908625610173,1.2013540267944336,True
3,0.0010664131735790181,0.000978899173787795,54.38756931216921,0.8814937914951625,0.9987877711971999,0.0004543689490987718,7.727954169922668e-06,0.001917577043059282,1.6348989009857178,True
4,0.0009499516110570931,0.0008690452523296699,54.67468451834866,0.808384805469928,0.9990996202572584,0.0003244082195219717,1.492487652399177e-05,0.001853754190960899,2.0864713191986084,True
5,0.0007596405286511236,0.0007029490734566934,55.03717779948111,0.710508345900305,0.9994833385578394,0.00016207735317852882,-2.8848490273958305e-05,0.0017761644849088043,2.52164888381958,True
6,0.0005731493861689655,0.0005446266150102019,55.29116906585416,0.609280188104793,0.9997362790192366,5.250082606716239e-05,1.434535303701523e-05,0.0017236915737157688,2.986994504928589,True
7,0.00040319397918541324,0.0004325456538936123,55.50940006896916,0.5116702209661602,0.9998541721724272,1.5034681079350544e-05,-4.9864025868373574e-05,0.0016790166264399886,3.4623115062713623,True
8,0.00036689702855338425,0.00039516637480119243,55.593960462053204,0.47510392363960924,0.9998819606419802,2.049606681568993e-05,2.3073021566233365e-05,0.001662957583903335,3.9342336654663086,True
9,0.0003402413799035871,0.00036013429053127766,55.64585711294707,0.45785008832368906,0.9999061748609543,2.891199007963514e-05,-7.582427042507334e-05,0.0016512315924046561,4.406487703323364,True
10,0.0002689838385611603,0.0003549538196239155,55.59817727535923,0.4494850873936182,0.999906945454359,3.220972647244249e-05,3.0069213323713484e-05,0.001661766436882317,4.86958646774292,False
11,0.00028734333913730967,0.0003318570561532397,55.68420478649074,0.44299494584777815,0.9999207016326189,3.510357506617165e-05,2.404855945314921e-05,0.0016453948919661343,5.257900238037109,True
12,0.00023020107751521706,0.00031964213121682405,55.73946035070294,0.4519049317400107,0.9999273391975165,3.880252325342702e-05,3.2794242656564165e-05,0.0016349378129234537,5.734262466430664,True
