content_id,seed,metric,previous_value,v2_value,absolute_difference,tolerance,match
content_006,20260718,gradient_energy_ratio,1.0017268024791628,1.0017268024791628,0.0,1e-12,True
content_006,20260718,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_006,20260718,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_006,20260718,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_006,20260718,residual_reconstruction_std_relative_error,5.1745875521078495e-06,5.1745875521078495e-06,0.0,1e-12,True
content_006,20260718,residual_reconstruction_mean_error_dn,0.0002325344830751,0.0002325344830751419,4.1904413966564746e-17,1e-12,True
content_006,20260719,residual_mean_dn,-0.0791520815902403,-0.07915208159024034,4.163336342344337e-17,1e-12,True
content_006,20260719,residual_std_dn,79.5224288058453,79.5224288058453,0.0,1e-12,True
content_006,20260719,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_006,20260719,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_006,20260719,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_006,20260719,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_006,20260719,brightness_difference_dn,-0.0761707127094268,-0.07617071270942688,8.326672684688674e-17,1e-12,True
content_006,20260719,gradient_energy_ratio,1.0015696393502709,1.0015696393502709,0.0,1e-12,True
content_006,20260719,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_006,20260719,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_006,20260719,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_006,20260719,residual_reconstruction_std_relative_error,2.426441304435822e-06,2.426441304435822e-06,0.0,1e-12,True
content_006,20260719,residual_reconstruction_mean_error_dn,0.0003111269325017,0.0003111269325017929,9.291612618200773e-17,1e-12,True
content_014,20260717,residual_mean_dn,0.1479775347833185,0.1479775347833185,0.0,1e-12,True
content_014,20260717,residual_std_dn,79.50273485859344,79.50273485859344,0.0,1e-12,True
content_014,20260717,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_014,20260717,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_014,20260717,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_014,20260717,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_014,20260717,brightness_difference_dn,0.1494117826223373,0.14941178262233734,2.7755575615628914e-17,1e-12,True
content_014,20260717,gradient_energy_ratio,1.0021708130046847,1.0021708130046847,0.0,1e-12,True
content_014,20260717,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_014,20260717,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_014,20260717,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_014,20260717,residual_reconstruction_std_relative_error,1.3745206467118572e-05,1.3745206467118572e-05,0.0,1e-12,True
content_014,20260717,residual_reconstruction_mean_error_dn,-0.0002021323889493,-0.00020213238894939423,9.421716878899034e-17,1e-12,True
content_014,20260718,residual_mean_dn,0.0121935722845291,0.01219357228452914,3.9898639947466563e-17,1e-12,True
content_014,20260718,residual_std_dn,79.53901071376524,79.53901071376524,0.0,1e-12,True
content_014,20260718,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_014,20260718,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_014,20260718,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_014,20260718,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_014,20260718,brightness_difference_dn,0.0107420235872268,0.010742023587226868,6.765421556309548e-17,1e-12,True
content_014,20260718,gradient_energy_ratio,1.002388627405944,1.0023886274059441,2.220446049250313e-16,1e-12,True
content_014,20260718,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_014,20260718,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_014,20260718,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_014,20260718,residual_reconstruction_std_relative_error,4.2813344642059794e-06,4.2813344642059794e-06,0.0,1e-12,True
content_014,20260718,residual_reconstruction_mean_error_dn,0.0002304343506693,0.000230434350669384,8.399856331331446e-17,1e-12,True
content_014,20260719,residual_mean_dn,-0.0791520815902403,-0.07915208159024034,4.163336342344337e-17,1e-12,True
content_014,20260719,residual_std_dn,79.5224288058453,79.5224288058453,0.0,1e-12,True
content_014,20260719,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_014,20260719,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_014,20260719,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_014,20260719,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_014,20260719,brightness_difference_dn,-0.0810534507036209,-0.08105345070362091,1.3877787807814457e-17,1e-12,True
content_014,20260719,gradient_energy_ratio,1.002381422910557,1.002381422910557,0.0,1e-12,True
content_014,20260719,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_014,20260719,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_014,20260719,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_014,20260719,residual_reconstruction_std_relative_error,1.4594599240634303e-06,1.4594599240634305e-06,2.117582368135751e-22,1e-12,True
content_014,20260719,residual_reconstruction_mean_error_dn,0.0003075366839766,0.00030753668397665024,5.025277069470313e-17,1e-12,True
content_042,20260717,residual_mean_dn,0.1479775347833185,0.1479775347833185,0.0,1e-12,True
content_042,20260717,residual_std_dn,79.50273485859344,79.50273485859344,0.0,1e-12,True
content_042,20260717,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_042,20260717,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_042,20260717,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_042,20260717,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_042,20260717,brightness_difference_dn,0.1503883302211761,0.15038833022117615,5.551115123125783e-17,1e-12,True
content_042,20260717,gradient_energy_ratio,1.0024770457232142,1.0024770457232142,0.0,1e-12,True
content_042,20260717,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_042,20260717,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_042,20260717,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_042,20260717,residual_reconstruction_std_relative_error,1.3714464234425528e-05,1.3714464234425528e-05,0.0,1e-12,True
content_042,20260717,residual_reconstruction_mean_error_dn,-0.0002621263265609,-0.0002621263265609741,7.410521848938423e-17,1e-12,True
content_042,20260718,residual_mean_dn,0.0121935722845291,0.01219357228452914,3.9898639947466563e-17,1e-12,True
content_042,20260718,residual_std_dn,79.53901071376524,79.53901071376524,0.0,1e-12,True
content_042,20260718,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_042,20260718,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_042,20260718,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_042,20260718,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_042,20260718,brightness_difference_dn,0.0136716663837432,0.013671666383743286,8.673617379884035e-17,1e-12,True
content_042,20260718,gradient_energy_ratio,1.0024743835803602,1.0024743835803602,0.0,1e-12,True
content_042,20260718,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_042,20260718,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_042,20260718,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_042,20260718,residual_reconstruction_std_relative_error,5.0442822504235486e-06,5.0442822504235486e-06,0.0,1e-12,True
content_042,20260718,residual_reconstruction_mean_error_dn,0.0002371184527873,0.0002371184527873993,9.928581394536007e-17,1e-12,True
content_042,20260719,residual_mean_dn,-0.0791520815902403,-0.07915208159024034,4.163336342344337e-17,1e-12,True
content_042,20260719,residual_std_dn,79.5224288058453,79.5224288058453,0.0,1e-12,True
content_042,20260719,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_042,20260719,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_042,20260719,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_042,20260719,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_042,20260719,brightness_difference_dn,-0.0761707127094268,-0.07617071270942688,8.326672684688674e-17,1e-12,True
content_042,20260719,gradient_energy_ratio,1.002285308943384,1.0022853089433839,2.220446049250313e-16,1e-12,True
content_042,20260719,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_042,20260719,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_042,20260719,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_042,20260719,residual_reconstruction_std_relative_error,1.6272847673114434e-06,1.6272847673114434e-06,0.0,1e-12,True
content_042,20260719,residual_reconstruction_mean_error_dn,0.0002935621887445,0.000293562188744545,4.4994390158148434e-17,1e-12,True
content_043,20260717,residual_mean_dn,0.1479775347833185,0.1479775347833185,0.0,1e-12,True
content_043,20260717,residual_std_dn,79.50273485859344,79.50273485859344,0.0,1e-12,True
content_043,20260717,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_043,20260717,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_043,20260717,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_043,20260717,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_043,20260717,brightness_difference_dn,0.1474586874246597,0.14745868742465973,2.7755575615628914e-17,1e-12,True
content_043,20260717,gradient_energy_ratio,1.002345864659154,1.002345864659154,0.0,1e-12,True
content_043,20260717,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_043,20260717,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
