seed,content_count,residual_std_mean_dn,residual_std_relative_error,residual_mean_mean_dn,brightness_difference_mean_dn,brightness_difference_max_abs_dn,max_clipping,systematic_anomaly
20260717,8,79.50273485859344,0.0002956047512536917,0.1479775347833185,0.14916764572262764,0.15136487782001495,0.0,False
20260718,8,79.53901071376524,0.0007520239996164028,0.01219357228452914,0.01281718723475933,0.015624761581420898,0.0,False
20260719,8,79.5224288058453,0.0005433920621087156,-0.07915208159024034,-0.07824587635695934,0.08105345070362091,0.0,False
