content_id,seed_count,roi_mean_dn,roi_std_dn,residual_std_mean_dn,residual_std_sd_dn,residual_std_min_dn,residual_std_max_dn,residual_std_mean_relative_error,residual_mean_mean_dn,residual_mean_min_dn,residual_mean_max_dn,absolute_brightness_difference_mean_dn,brightness_difference_max_abs_dn,negative_clipping_max,above_one_clipping_max,added_zero_clipping_max,added_one_clipping_max,gradient_ratio_mean,gradient_ratio_min,gradient_ratio_max,round_trip_max_error_dn,seed_anomaly
content_077,3,12757.244790047407,3757.559362538159,79.52139145940133,0.018160161971878617,79.50273485859344,79.53901071376524,0.0005303402709929963,0.027006341825869095,-0.07915208159024034,0.1479775347833185,0.0800769031047821,0.14843523502349854,0.0,0.0,0.0,0.0,1.0024687000701327,1.0023192962724063,1.0026999265715248,0.5,False
content_014,3,12809.496922418475,3900.052549559623,79.52139145940133,0.018160161971878617,79.50273485859344,79.53901071376524,0.0005303402709929963,0.027006341825869095,-0.07915208159024034,0.1479775347833185,0.0804024189710617,0.14941178262233734,0.0,0.0,0.0,0.0,1.002313621107062,1.0021708130046847,1.0023886274059441,0.5,False
content_080,3,12827.87652477622,3760.0273424573243,79.52139145940133,0.018160161971878617,79.50273485859344,79.53901071376524,0.0005303402709929963,0.027006341825869095,-0.07915208159024034,0.1479775347833185,0.0797513872385025,0.14941178262233734,0.0,0.0,0.0,0.0,1.0025909254768157,1.002519397000705,1.0027012170002267,0.5,False
content_043,3,12845.876250118017,3792.8608258254826,79.52139145940133,0.018160161971878617,79.50273485859344,79.53901071376524,0.0005303402709929963,0.027006341825869095,-0.07915208159024034,0.1479775347833185,0.0804024189710617,0.14745868742465973,0.0,0.0,0.0,0.0,1.0024327309819145,1.002312056052308,1.002640272234281,0.5,False
content_064,3,12859.568424001336,3767.133191060275,79.52139145940133,0.018160161971878617,79.50273485859344,79.53901071376524,0.0005303402709929963,0.027006341825869095,-0.07915208159024034,0.1479775347833185,0.0791003555059433,0.14648213982582092,0.0,0.0,0.0,0.0,1.0022804582578277,1.0022180510721779,1.0024006114725736,0.5,False
content_042,3,12921.891691759229,3781.682041324675,79.52139145940133,0.018160161971878617,79.50273485859344,79.53901071376524,0.0005303402709929963,0.027006341825869095,-0.07915208159024034,0.1479775347833185,0.0800769031047821,0.15038833022117615,0.0,0.0,0.0,0.0,1.0024122460823193,1.0022853089433839,1.0024770457232142,0.5,False
content_002,3,14039.88049171865,3912.701770607382,79.52139145940133,0.018160161971878617,79.50273485859344,79.53901071376524,0.0005303402709929963,0.027006341825869095,-0.07915208159024034,0.1479775347833185,0.0800769031047821,0.15136487782001495,0.0,0.0,0.0,0.0,1.0020144089872047,1.0019249641420505,1.0021765648587755,0.5,False
content_006,3,16435.020702034235,4869.761629700661,79.52139145940133,0.018160161971878617,79.50273485859344,79.53901071376524,0.0005303402709929963,0.027006341825869095,-0.07915208159024034,0.1479775347833185,0.08072793483734131,0.15038833022117615,0.0,0.0,0.0,0.0,1.0016024980110294,1.0015110522036543,1.0017268024791628,0.5,False
