epoch,train_l1,val_l1,val_psnr_mean,val_psnr_std,val_ssim_mean,val_ssim_std,val_residual_mean,val_residual_std,seconds_elapsed,is_best
1,0.002948710197498175,0.0026961066614603624,47.06546386177523,4.375308942404751,0.9893664009699821,0.006194365665813556,0.0001817040320020169,0.004908821414574049,0.7714698314666748,True
2,0.0027256770064757966,0.0023358020407613367,47.30702742790044,4.275720322929856,0.9928036529905796,0.0041696417662163855,1.9176783325747238e-05,0.0047587029985152185,1.2131903171539307,True
3,0.0021839566073719075,0.0017414041212759912,47.34542835532972,3.917781690795421,0.9968209852296114,0.0017262220186116486,-0.0001686728001004667,0.004667025408707559,1.6639959812164307,True
4,0.0014609495569443839,0.0012079025764251128,47.493841885645494,3.7548761996624536,0.9988305535339117,0.0004932797193181113,-6.500741528725484e-05,0.0045614422124344856,2.1105237007141113,True
5,0.0010061560606118292,0.0009282218525186181,47.91359611642866,3.6894738890171523,0.9994286301527024,0.00014483005674503685,-0.0002823529412125936,0.004327052098233253,2.5567147731781006,True
6,0.0008502693090122193,0.0008027902513276786,48.212661303891316,3.7164744499276363,0.9995832102905512,9.324464426096451e-05,-0.00011924687896680553,0.004192189575405791,3.016789436340332,True
7,0.0007439043296141211,0.000759802496759221,48.31686718742109,3.7038818215219758,0.999633396557212,6.792079066638494e-05,3.332619581897234e-05,0.004141282362979837,3.4678874015808105,True
8,0.0007133761153619906,0.0007626177211932372,48.31557977247504,3.719835154044979,0.9996475371725559,4.0185876106552454e-05,-0.00024786110043351073,0.004137163807172328,3.913775682449341,False
9,0.0006089067914713682,0.0006913629113114439,48.36058217970132,3.75430870768813,0.9997032143718004,3.641973322817759e-05,-0.00016141841570060933,0.00412571664492134,4.290613889694214,True
10,0.0005272132012495687,0.0006472514469351154,48.38637917773576,3.7649035511060918,0.9997286905618906,3.443486575759167e-05,-9.556674967825529e-05,0.004117263408261351,4.739105224609375,True
11,0.0004912712875838307,0.0007031486493360717,48.357223057764855,3.7622335300461094,0.9996994796040057,3.156102094715202e-05,-0.00023183702614915092,0.0041249132045777515,5.183614492416382,False
12,0.0006373379570008678,0.0007391248655039817,48.37927292144102,3.7742575641402802,0.9996715779546499,4.279916098430061e-05,0.0001271604614885291,0.004120326164411381,5.580568075180054,False
13,0.0004874022329617715,0.0006950353708816692,48.394238192372704,3.7668687242694916,0.9997101536096334,3.073388821340994e-05,-0.00020692687212431338,0.004109490095288493,5.993170499801636,True
14,0.0005910190256227824,0.0006649426395597402,48.38225380886953,3.7915563982271725,0.999725519453764,3.537641863621376e-05,3.0178937436176057e-05,0.004123946913750842,6.507506370544434,False
15,0.0005082939612541602,0.0007268400077009574,48.37670649796891,3.7834325006589005,0.9996880667940378,3.8128076402956266e-05,0.00011046537315451133,0.004123318707570434,6.9516260623931885,False
16,0.0005824189879190685,0.0007157331565394998,48.376592556426374,3.7766412534268485,0.999698645928979,3.0690196550903556e-05,-0.00024890930399124045,0.00411690074543003,7.400588512420654,False
17,0.0006097906410683539,0.0006313996927929111,48.39411026555999,3.796477330215136,0.9997452208606004,3.281176454468567e-05,3.857867341139354e-06,0.004119380682823248,7.9233362674713135,False
18,0.0005614499679557576,0.0006144070866866969,48.3892063782557,3.801936644518838,0.9997555579067469,3.124424288238238e-05,-0.00012565690030896803,0.004120962650631554,8.40492844581604,False
19,0.0005132340586649,0.0006103283449192531,48.390909147944804,3.8019682487047186,0.999757547090888,3.12849772320431e-05,-0.00012723713325613062,0.004120104218600318,8.90801739692688,False
20,0.0004439101751565679,0.0006382675928762183,48.37596138214891,3.795805019766703,0.9997461065434217,3.206967790742945e-05,-0.0001802965962269809,0.004124192040762864,9.417872190475464,False
21,0.0004585860257396813,0.000634669886494521,48.381889689140706,3.7990794547057694,0.9997486875332593,3.217440430763068e-05,-0.00017956072497327114,0.004121924765058793,9.92564082145691,False
22,0.000497292104806878,0.0007698163390159607,48.39494129505135,3.767928567935107,0.9996640881456136,3.187991294874888e-05,0.00017585744171810802,0.004108843641006388,10.458253383636475,True
23,0.0005129919042122889,0.0006756366492481902,48.38450433143791,3.7964190162181004,0.9997315499150753,3.1949456350278626e-05,-0.00022456608530774247,0.0041178518295055255,11.07616138458252,False
24,0.0005385476357663389,0.0007254663250932936,48.38062114611786,3.7929432028054046,0.9997007861106396,3.142340842326128e-05,0.00012042695652780822,0.004122158337850124,11.603909015655518,False
25,0.0004937108553184027,0.0006726916180923581,48.393685750353534,3.801195924578521,0.9997344604390859,3.118799777985111e-05,-0.0002244594998046523,0.004114279872737825,12.128583908081055,False
26,0.0004561131949727,0.000704206911905203,48.40733996580832,3.790864801966909,0.9997154581210613,3.123933628984894e-05,0.0001081747215039286,0.0041096758941421285,12.676495552062988,True
27,0.0004390729710311544,0.0006444303762691561,48.40194947624496,3.807256743104047,0.999750743031025,3.1161271021539536e-05,-0.00019233912098570727,0.004113053320907056,13.327427864074707,False
28,0.0005420005896171047,0.0006317191873677075,48.41503385686762,3.8095616417435503,0.9997568325486184,3.093107686138054e-05,2.2088816194809624e-05,0.004111113361432217,13.89379072189331,True
29,0.0005093811037526889,0.0006771168409613892,48.42711520593552,3.792215341315527,0.9997366614108085,3.0813551568882986e-05,-0.0002168818700738484,0.004097359997103922,14.555458068847656,True
30,0.00048442842936227947,0.0006243395182536915,48.417146053940535,3.8133603499390456,0.999761566313386,3.08235650357303e-05,1.0607250942484825e-05,0.0041107848373940215,15.214049339294434,False
31,0.0005402234118347141,0.000702019126038067,48.413418710678606,3.8001592853560333,0.9997233212676049,3.055697533997073e-05,0.00010201576310464588,0.004108328401343897,15.770384311676025,False
32,0.0005588507483480498,0.0005726969939132687,48.44931518444325,3.80545782896964,0.9997795447007418,3.07206961346666e-05,-7.216866004000622e-05,0.00409415049944073,16.320775508880615,True
33,0.0005076847416851458,0.0006348956558213104,48.419601994797844,3.8146958316201993,0.9997606933339833,3.063388592574278e-05,2.8544409133246518e-05,0.0041096475324593484,16.983628034591675,False
34,0.00045478237139336255,0.000645927637378918,48.398701740204594,3.813150815166999,0.9997546789375544,3.1750049949348205e-05,-0.00019915604207199067,0.004115165429539047,17.535940408706665,False
35,0.0005250993417575955,0.0005955031010671519,48.43085574013854,3.8140364158203193,0.9997759497141838,3.101925250126056e-05,-0.00013605185040432843,0.004102711667655967,18.08741855621338,False
36,0.0005793481600862419,0.0007064648307277821,48.423641690725205,3.8004345850687504,0.9997222963670491,3.036754977672047e-05,0.00010651758339008666,0.004103274884982966,18.634390592575073,False
37,0.0005342719735133207,0.000653322676953394,48.4066402567537,3.814397770369235,0.9997532719293833,3.134463047602956e-05,-0.00021045289759058505,0.004111011672648601,19.182660341262817,False
38,0.0005041180245991035,0.0006101508333813399,48.439293982183365,3.8137132090203654,0.9997724841799737,3.066069212121859e-05,-1.290437467105221e-06,0.004100386489881203,19.744035243988037,False
39,0.0005237304417691616,0.0005728820979129523,48.43731702136468,3.8179868928649516,0.999783201634407,3.092448060265766e-05,-0.00010225972664557048,0.004101208702195436,20.30058741569519,False
40,0.0003836568179064092,0.0007303467791643925,48.400297750227224,3.801792718829805,0.9997081717560292,3.077142279185841e-05,0.00012606273139681434,0.0041137169318972155,20.86186456680298,False
41,0.0005854669685835357,0.0006116489348642062,48.423972785408395,3.820048227043573,0.9997734866650104,3.0862644956267473e-05,-0.00015694054945925018,0.004106156207853928,21.406558513641357,False
42,0.0006251297110628167,0.0007466520837624557,48.42414017990706,3.7903014599914764,0.9996908106763363,2.9987998338991004e-05,-0.00030651724046038,0.004092254923307337,21.961496353149414,False
43,0.0005787666939960962,0.000620786398940254,48.44760841896981,3.8149304468054956,0.9997712997618914,3.006414759751867e-05,-0.0001635740427445853,0.004093893570825458,22.509868144989014,False
44,0.0004200441736346957,0.0005653306288877502,48.46554227288004,3.807333372874256,0.999787245100379,3.08938301167317e-05,-8.094075235476339e-05,0.004086620334419422,23.05810832977295,True
45,0.0004990441937645136,0.0006129032517492305,48.42990517762708,3.823393705459224,0.9997749285228252,3.054076949579707e-05,4.353560598246986e-06,0.004106309206690639,23.71902823448181,False
46,0.0005057813925139436,0.0006121184123912826,48.44772800346078,3.8126134687116306,0.999774462569356,3.125499973309075e-05,-0.0001692168289082474,0.004093246869160794,24.26228427886963,False
