epoch,train_l1,val_l1,val_psnr_mean,val_psnr_std,val_ssim_mean,val_ssim_std,val_residual_mean,val_residual_std,seconds_elapsed,is_best
1,0.0006254601466935128,0.0007227363821584731,53.17151569925591,1.473366009388476,0.9995366747826337,2.5010844231761955e-05,-2.338210119745554e-05,0.002224482348538004,1.2557263374328613,True
2,0.0006500011579853228,0.0007183119814726524,53.22670650548933,1.447450616024313,0.9995450619263649,2.3589828556634067e-05,-3.784028763220704e-05,0.0022091925784479827,1.7464206218719482,True
3,0.0006889447739178485,0.0007099049544194713,53.25675298283538,1.447795129017836,0.9995599174547196,2.2572910482288935e-05,-3.477504287729971e-05,0.002201622017310001,2.2251129150390625,True
4,0.000636679760646075,0.000692552093823906,53.277270503908866,1.4678667107336685,0.999588710644126,2.121412331488155e-05,-2.1629582576565554e-05,0.0021973550610709935,2.7010903358459473,True
5,0.0005683839408447966,0.000656671509204898,53.340284934795456,1.473025475734177,0.999647167522788,1.8045336724999684e-05,-3.388810034721246e-05,0.0021815122745465487,3.1887097358703613,True
6,0.0005256932795005428,0.0005941550189163536,53.37651190650902,1.4983624369639668,0.9997353202610016,1.8051998240834964e-05,-6.0820548696938204e-05,0.0021728401334257796,3.661499261856079,True
7,0.0004256793604740365,0.0005130709287186619,53.444758897126626,1.523383063929602,0.9998254493559598,2.3235856771324484e-05,-4.877996070717927e-05,0.0021570978860836476,4.14167594909668,True
8,0.0003880471155174415,0.00045131725346436724,53.46030680789123,1.5357717201965524,0.9998739479589462,2.9698711947649868e-05,-9.043623413163004e-05,0.0021523761097341776,4.60366678237915,True
9,0.00036483143710277295,0.0004061414692841936,53.4748504022762,1.542217747793436,0.999903585840106,2.992148611762387e-05,-2.4550219222874148e-05,0.002150775821064599,5.068926095962524,True
10,0.0002671490444547751,0.0003917808826372493,53.48582983840334,1.5407722908743124,0.9999095804513694,3.3789270731172694e-05,-0.00010760920486063696,0.0021454418019857258,5.556504011154175,True
11,0.00028654107683740386,0.0003696166713780258,53.51745813883588,1.5336073543395259,0.9999218332608938,3.337038287781847e-05,-6.909582862135721e-05,0.0021389324392657727,6.056466341018677,True
12,0.0002313975935315036,0.0004116977215744555,53.47679324229908,1.5366942455255734,0.9998946605772971,3.690852647375834e-05,-0.00018460705541656353,0.0021422002610052004,6.589636564254761,False
13,0.00027552966408124615,0.00035726898568100296,53.530898469514035,1.5309278694607606,0.999926298238039,3.182950364645284e-05,2.3761393777022022e-05,0.0021364425774663687,7.076634168624878,True
14,0.0002713236257973635,0.0003619712733780034,53.518803708785185,1.5344431810802428,0.9999235583440065,3.598082429626187e-05,-0.00011579648253245978,0.002136593495379202,7.65516209602356,False
15,0.00025224804928505114,0.00033551650267327204,53.52788615368442,1.5405232693219515,0.9999356374689341,3.4243745621927255e-05,-4.9739674977899995e-05,0.00213716909638606,8.127851724624634,False
16,0.0002509025229797275,0.0003695995837915689,53.537847883500305,1.5261654408399283,0.9999195407818556,3.219674459228532e-05,7.094450938893715e-05,0.0021334320190362632,8.532461166381836,True
17,0.00022120101493783295,0.00032868470589164644,53.50226382328056,1.5559585150407704,0.9999370123653412,3.4047973675190355e-05,-1.57057415322015e-05,0.002144597558071837,9.063559293746948,False
18,0.00027320904733972964,0.00034153987508034334,53.4969510033453,1.5542144100850221,0.9999319366326331,3.634912725003203e-05,-0.00011190020541107515,0.002142991463188082,9.507895946502686,False
19,0.00025044225780716675,0.00031643451438867487,53.563996172504226,1.5216586125878333,0.9999412906036378,3.49964827222045e-05,-3.780781776185904e-05,0.0021277929190546274,9.976773500442505,True
20,0.0002429765438798561,0.00031676758226240054,53.4954577377068,1.5609113729641122,0.9999404218802452,3.4508690250433114e-05,-1.559001913165048e-05,0.0021464740275405347,10.560297966003418,False
21,0.00024693572314307943,0.0003300836033304222,53.54061535816798,1.532289556274978,0.9999364974733591,3.613073333104131e-05,-9.506921560387127e-05,0.0021321531385183334,11.078246355056763,False
22,0.00021425130365638654,0.00036873446515528485,53.52187769816,1.5373958738914257,0.9999218399837017,3.3147364890420864e-05,7.516830646636663e-05,0.002137646180926822,11.590358972549438,False
23,0.00023085465462910096,0.0003040346782654524,53.53201546981604,1.5430259076996364,0.9999438863010407,3.507083206579779e-05,-3.083461422193068e-05,0.0021365936408983544,12.092525005340576,False
24,0.00019832996887006712,0.0003032267195521854,53.541767993761596,1.5385002719451648,0.9999441481556892,3.4852510796608405e-05,-2.0072287611583306e-05,0.0021341382089303806,12.6081063747406,False
25,0.0001929513946379302,0.0003449253963481169,53.51759009981119,1.5461721844144425,0.9999316523259878,3.369875972335523e-05,4.5745184593215527e-05,0.0021399240649770945,13.129379034042358,False
26,0.00023239079051894475,0.0003262760837969836,53.5155182837549,1.5470415762374354,0.9999375342487097,3.6368329034492105e-05,-0.00010716387077991385,0.002138350158929825,13.628285646438599,False
27,0.00018522083006576975,0.0003142666901112534,53.55318375029579,1.5280603773701804,0.9999410561054946,3.631349088571617e-05,-7.959717868288863e-05,0.002129532556864433,14.135417222976685,False
28,0.0002261733534396626,0.00029958831510157324,53.512570816886836,1.5528964616075456,0.9999442365813256,3.5275210823277344e-05,-2.2173077041998113e-05,0.002141872639185749,14.624349594116211,False
29,0.00019186334049498493,0.0002958466029667761,53.51629248962695,1.550334823874941,0.9999447594048977,3.567837170226759e-05,-3.0183449325704714e-05,0.0021407598542282358,15.118793249130249,False
30,0.00023324810370633548,0.0003208147427358199,53.549032029898456,1.5314676480916414,0.9999393803946972,3.473206992382267e-05,2.6927557030376192e-05,0.002131960864062421,15.617400169372559,False
31,0.0001919818418669324,0.00034217064603581093,53.53825531529489,1.5319236447775173,0.9999327622573375,3.503470050423806e-05,4.739639507533866e-05,0.002134233611286618,16.117152452468872,False
32,0.0002654305843117816,0.00030662413701065816,53.50758003024159,1.5513165088561447,0.9999414627860784,3.621384946993409e-05,-5.2320750114631664e-06,0.0021431323693832383,16.632463693618774,False
33,0.00019324308463679202,0.00029426118271658197,53.51591857051611,1.5490894069015644,0.9999442138848305,3.6388632693614464e-05,-2.3799184020845132e-05,0.0021408787579275668,17.15337109565735,False
34,0.0002095348116364965,0.0003864892387355212,53.51100490732413,1.5375750075777046,0.9999151717621088,3.4630469951244734e-05,9.209005702359718e-05,0.002139629315934144,17.635059118270874,False
35,0.0002588468150034632,0.0003563019818102475,53.5282604068217,1.5315269633435138,0.9999268772027492,3.801248476780307e-05,-0.00013751373444392812,0.002132813518983312,18.11701512336731,False
36,0.00025135971769817513,0.0003410300851101056,53.53300910820349,1.5386395907143435,0.9999324177259206,3.417286070969986e-05,4.872242197961896e-05,0.002135776187060401,18.591064453125,False
37,0.00022548608103534207,0.00030703222364536487,53.522945007108454,1.5473408043650287,0.999942335985899,3.645986731709047e-05,-7.781945623719366e-05,0.002137813135050237,19.100940227508545,False
38,0.0001859230062770869,0.0002912603995355312,53.534650994131994,1.5438892546593037,0.9999458248969316,3.5713575627305656e-05,-3.449055679993762e-05,0.002135921618901193,19.56515645980835,False
39,0.00018416205602989066,0.00033196742879226804,53.53595584343793,1.535052403022621,0.9999360332870484,3.707936793258302e-05,-0.00011291567716398276,0.0021325272682588547,19.99760866165161,False
40,0.00024258038485475646,0.0002912836062023416,53.51288572800128,1.5534988739561795,0.999945491494298,3.580071900836251e-05,-2.6349053371177433e-05,0.0021417722455225885,20.44412922859192,False
41,0.00029383086803136393,0.00036206288496032357,53.513066099077776,1.5410483155560826,0.9999254931066036,3.753863068690002e-05,-0.0001492602787038777,0.002136149341822602,20.8745174407959,False
42,0.00022984147157826968,0.0003261763667978812,53.511868699097924,1.552381017117003,0.9999378282771111,3.464146656255784e-05,2.3461962541659886e-05,0.00214196796878241,21.306838750839233,False
43,0.00018255092965608293,0.0002892003067245241,53.53535635234746,1.544010828485244,0.9999462767955065,3.5883135311074826e-05,-5.022118648412288e-05,0.0021354445634642616,21.816740036010742,False
44,0.00017405713366646194,0.0002880291867768392,53.5314422769826,1.5458231609495323,0.9999464778132439,3.5935759322292774e-05,-5.5368351240758784e-05,0.002136352370143868,22.320566654205322,False
45,0.00020798813040362967,0.000286467133264523,53.52611390747254,1.548697649701356,0.9999466540592908,3.5604429363092064e-05,-2.7957345707818604e-05,0.002138301308150403,22.814976453781128,False
46,0.0002414539978252089,0.0002873702032957226,53.55699564142721,1.5323707098053163,0.9999467484635114,3.581914797338275e-05,-5.0555132702356786e-05,0.0021296555059961975,23.319899082183838,False
47,0.0002401314536241857,0.0002933988689619582,53.50770638661298,1.554951628101858,0.999945145154357,3.641667475397607e-05,-7.918339451862266e-05,0.002141822813428007,23.83652901649475,False
48,0.00019923488137216984,0.00033610926402616315,53.54253572492315,1.5337996699030503,0.9999359818216562,3.4905490740261645e-05,4.353465658368805e-05,0.0021333423792384565,24.355540990829468,False
49,0.00015012713563258083,0.0003127508025499992,53.55613197609905,1.5310349479245626,0.9999421984688044,3.48827645142818e-05,2.260273708998284e-05,0.0021302523819031194,24.856743335723877,False
50,0.00019388825504310344,0.0002818280663632322,53.51271874643284,1.5554948475703025,0.9999472658077478,3.583985586226864e-05,-5.309834068611963e-05,0.002141408360330388,25.35788106918335,False
51,0.00018755652887524445,0.000326825502270367,53.56216080076141,1.5227389788223367,0.9999387563387154,3.648417688467861e-05,-0.00010309661411156412,0.002126095932908356,25.85070013999939,False
52,0.00019825596510517326,0.0003304974889033474,53.51730193488411,1.5490077649774068,0.9999378183541299,3.478271526175568e-05,3.1024315603644936e-05,0.0021403819118859246,26.338667392730713,False
53,0.0002898332211109598,0.0005447008152259514,53.44983163437512,1.496418011339262,0.9997927737787962,4.068116028141505e-05,-0.00033050730053219013,0.002129265572875738,26.845357656478882,False
54,0.00028568911147885956,0.00034744040021905676,53.502753751767784,1.5558899863638267,0.9999308688629867,3.315260491316399e-05,4.4245418962418626e-05,0.0021440060809254646,27.339794158935547,False
55,0.00019479540804406332,0.00029779628312098794,53.51331223017229,1.55716988997172,0.9999451418464185,3.4659740808964046e-05,-3.359307856953819e-05,0.002141722070518881,27.83588671684265,False
56,0.00022484663416187024,0.00029450811416609213,53.540880950704405,1.5410358637310566,0.9999455584231616,3.57984108306477e-05,-5.779779894510284e-05,0.002133779926225543,28.309391736984253,False
57,0.00020066035292323002,0.0002891421754611656,53.54996213108677,1.5370071101955471,0.9999466286877393,3.561764017389729e-05,-4.762974458571989e-05,0.0021316373895388097,28.781423807144165,False
58,0.00021103505208553872,0.00029121847910573706,53.54660887535125,1.5376546391589687,0.9999461485682726,3.597381505366832e-05,-6.266608306759736e-05,0.0021320974483387545,29.219271898269653,False
59,0.0001955911841584814,0.00028414125699782744,53.51689011939364,1.5529432763823323,0.9999468783582449,3.595093821777963e-05,-6.250279102459899e-05,0.002140026233973913,29.673664569854736,False
60,0.00019802672250079922,0.0003401413450774271,53.5199271925197,1.5437688525913542,0.999934559327364,3.673746968054554e-05,-0.00012873729428974912,0.002135921546141617,30.115755319595337,False
61,0.00018727079160188705,0.0003069727426918689,53.525716732385575,1.5479227490111511,0.9999433360604049,3.5153672491463165e-05,7.261759378707211e-06,0.002138508076313883,30.5742027759552,False
62,0.00021959758652718102,0.0002975032912218012,53.54107824720844,1.5399897621354843,0.9999445434256793,3.564901830897827e-05,-6.464034072450886e-07,0.002134443144313991,31.077762365341187,False
63,0.00017196876830315557,0.0002821161033352837,53.55023486903393,1.5363138519817698,0.9999470941805839,3.6231535589383376e-05,-4.430949434208742e-05,0.002131611996446736,31.584092617034912,False
