absolute_path,size_bytes,modified_time_ns,sha256
D:\iccd\data\20260319\2\166-Camera1[20600555].tif,52469894,1784105953660285000,3cd0c6b02e408a3b68319c381d120645d81269d36b16af96a366bf4923dc07de
D:\iccd\data\20260319\2\167-Camera1[20600555].tif,52469894,1784105964062335600,c28ecdd3f2b4ef0d93ef87e5d8983327ea509a60df7c219d93c5197fb69a1f8a
D:\iccd\data\20260319\2\168-Camera1[20600555].tif,52469894,1784105963584249600,49f87e4b4acdd5852bd5a1bbcda79ab1582d7e3d1d51da5459807c95ec534439
D:\iccd\data\20260319\2\169-Camera1[20600555].tif,52469894,1784105964763902300,5fdd7a6e81b7793bc4f1fb078004e75440c859809fe6263501d45e87d75359a1
D:\iccd\data\20260319\2\170-Camera1[20600555].tif,52469894,1784105962649894000,d9742c6b6b36b3f005d800015ff5da5398777de771bab6630904eec6473dae33
D:\iccd\data\20260319\2\171-Camera1[20600555].tif,52469894,1784105964220940200,59cc98942cbb95a5dbb026cd709c12092de7e838e81456992b67175a3eb2a2c5
D:\iccd\data\20260319\2\172-Camera1[20600555].tif,52469894,1784105965676623200,c9432dadc19235e1b961407ff6c3105f85cfc6cd8265d709d369c52e5e42d0d4
D:\iccd\data\20260319\2\173-Camera1[20600555].tif,52469894,1784105975302687100,732e3104b89b1904f62fa7cd62c900be9e9dddc4c486a9677c52bcf8b25e0442
D:\iccd\data\20260319\2\174-Camera1[20600555].tif,52469894,1784105974319795400,e757cd68d6101b9eaf579e2f59dc584d6294afb23ed1d50926c464cd4738b656
D:\iccd\data\20260319\2\175-Camera1[20600555].tif,52469894,1784105978211627600,a46d6b9573eca4f6be1ff04274288cf37ed333a18aed2673e257a4ec0b6eb7cb
D:\iccd\data\20260319\2\176-Camera1[20600555].tif,52469894,1784105978609635900,345150c5cd5e94ed31226c59b6f895190a675b368765c991f0915b51adc412db
D:\iccd\data\20260319\2\177-Camera1[20600555].tif,52469894,1784105979347648000,296d28289084d23c20af01c205ac84b4b80e1f646466f33201a80b65a1c08b74
D:\iccd\data\20260319\2\178-Camera1[20600555].tif,52469894,1784105976261187700,bbc8cf7a7b582dcfc79d374e60c6e8538edaf1be2b2f8343800b503fdb826b83
D:\iccd\data\20260319\2\179-Camera1[20600555].tif,52469894,1784105976029811900,96ccdd5358adae4f3d8ef6eaed8385e37487adce1feca65f883f0d7ea9be67b7
D:\iccd\data\20260319\2\180-Camera1[20600555].tif,52469894,1784105989983783600,bc49fbea0ca8379399e931cc23de777089d48a48527476fd87bcb5e6bba348c9
D:\iccd\data\20260319\2\181-Camera1[20600555].tif,52469894,1784105989309223400,69df396d61de2a97ba1be4798f9af90bd60415c696ccb02464c2028c24188466
D:\iccd\data\20260319\2\182-Camera1[20600555].tif,52469894,1784105990172023700,6c99b9860b01c9aa120c2dc8c90dfa1c3350650241b74b534fd702ed98a3c587
D:\iccd\data\20260319\2\183-Camera1[20600555].tif,52469894,1784105988255640600,ffffd5bc52e5180bf25ace06ede6908114e121916ada08a02cb3b937ddd8d721
D:\iccd\data\20260319\2\184-Camera1[20600555].tif,52469894,1784105989907884500,4cd7615d970a98abc0c5ab5a77a282f05991f2701733e262a4837bf15d5f45ec
D:\iccd\data\20260319\2\185-Camera1[20600555].tif,52469894,1784105989237674100,4cc0a5d6468bb94c1dfe65a1ad85ff29990b48d58def82e2bc36042dc74bc66c
D:\iccd\data\20260319\2\186-Camera1[20600555].tif,52469894,1784105989417939300,b0372c8bf12e50706d748dcfaeacce859874c23268df5015c4fa627b5769c1ca
D:\iccd\data\20260319\2\187-Camera1[20600555].tif,52469894,1784105999222338100,e908ecbc4fbd8fd75889f337b11852eb0bda5622ac93f5479a14bf3f5e61fddc
D:\iccd\data\20260319\2\188-Camera1[20600555].tif,52469894,1784106001780411600,48fb19b1fd4700bedc680ee91c03b3a344edcba65c633e67aedabfadd379ea17
D:\iccd\data\20260319\2\189-Camera1[20600555].tif,52469894,1784106003751125400,fd8045fec07d7ed7f82d518c8943221e7d8c2e94e5b11e45acdad5049e0988c4
D:\iccd\data\20260319\2\190-Camera1[20600555].tif,52469894,1784106003861410200,1068a7e635bf849fc118f7e45100650de8af90950b354a92406abd0772706f5e
D:\iccd\data\20260319\2\191-Camera1[20600555].tif,52469894,1784106002904706000,fb460bd0c0b9ba751b945d5d899590ba1c45867c1091688caab8ff4ae77a368c
D:\iccd\data\20260319\2\192-Camera1[20600555].tif,52469894,1784106003056351900,a58c29432f3684b50e39e1a301dcf223ef76238e6fc614c855e846c7ca6a39ed
D:\iccd\data\20260319\2\193-Camera1[20600555].tif,52469894,1784106003861410200,1871ecfc6d766ba6d2655733e293c731f209bbad4d31359c56490a4568252be4
D:\iccd\data\20260319\2\194-Camera1[20600555].tif,52469894,1784106011159427600,4e1f74f07bd7a51dfa65aee18011a75b5077ed52fedc804c682bfc851400d9be
D:\iccd\data\20260319\2\195-Camera1[20600555].tif,52469894,1784106015076003400,96abe5c7cf60ddc7a0adbdf0c5531fd7f7a423944e7fbd0248514923f712e380
D:\iccd\data\20260319\2\196-Camera1[20600555].tif,52469894,1784106016428382700,3d307822b6cd8c4b106eb171e7b81563bc7b16d02c5e7668f12f90ddc9595e4d
D:\iccd\data\20260319\2\197-Camera1[20600555].tif,52469894,1784106015972434500,6d625809aad9f495710adb59161909bacf35e70bec15456bfc471fdec28a9e51
D:\iccd\data\20260319\2\198-Camera1[20600555].tif,52469894,1784106016068524900,1f162641f204f3ba7a3a08ea3855a9a1127cf5188e498f455665856f0f835d9d
D:\iccd\data\20260319\2\199-Camera1[20600555].tif,52469894,1784106014032933100,286637ecc8dca05fa10e6b79765f3aedde72675f92e98ec353275ee41de3e53c
D:\iccd\data\20260319\2\200-Camera1[20600555].tif,52469894,1784106016861601100,847c61b20d1598d44abe6fb934be94497b71d5baa04ca8b77b17ca47cf9a98f5
D:\iccd\data\20260319\5\1-Camera1[20600555].tif,52469894,1784106394429610600,057045d9bd6d5f91b562817f4d6d3a2669b6a62351a8669809645b564f75857d
D:\iccd\data\20260319\5\2-Camera1[20600555].tif,52469894,1784106397858110200,8c23303f14ae30a4d909be23792565c21f7badbe0f032b0f945c6b91c1fc3e6a
D:\iccd\data\20260319\5\3-Camera1[20600555].tif,52469894,1784106396963128100,332f78f9c25255203be8718325d00da72691eadae20103d45c1ea8d205759ecf
D:\iccd\data\20260319\5\4-Camera1[20600555].tif,52469894,1784106396988503600,f7a082643ea858c33038e83a46ce2ada899f3f4eb0ebef9513a1efe11397b6ff
D:\iccd\data\20260319\5\5-Camera1[20600555].tif,52469894,1784106396732192100,9bc9456fd7c4c0774be23a80dd1c5c1d5c0b06a3bde6c21b6ce9ad29ddb27e94
D:\iccd\data\20260319\5\6-Camera1[20600555].tif,52469894,1784106400284634300,d193d8ff4c887b87f08ba18269515466985bcdc7662d9f2b22ee82e8bdd02747
D:\iccd\data\20260319\5\7-Camera1[20600555].tif,52469894,1784106401378205600,40a88bfa347fd4749c5bcdaecfc8efabd20f3abeb6a2fc41d68e66ada617ab1a
D:\iccd\data\20260319\5\8-Camera1[20600555].tif,52469894,1784106410408887000,e06b488bb6c2c8f3f59f3af7b4e2ec60a4b6a15f73111183494d3a07cc220ff7
D:\iccd\data\20260319\5\9-Camera1[20600555].tif,52469894,1784106408607887200,fb920e7dbc13143cd54c93a375b4bcebd7143457977a905dd9a1fd576de9af5c
D:\iccd\data\20260319\5\10-Camera1[20600555].tif,52469894,1784106409926497200,7d06500fdd4e6f31db50c4631fb5624c7637077cd4fc477bf579115c35785d17
D:\iccd\data\20260319\5\11-Camera1[20600555].tif,52469894,1784106406706825700,1f2b40165434117181b657cfe3bff7147858c4f125825c9e8cc4a414c499e5cd
D:\iccd\data\20260319\5\12-Camera1[20600555].tif,52469894,1784106408363055900,6f79137e38ab992271d16631fe7b292e13c9bbf7f638a1d8c92889d42d9afb30
D:\iccd\data\20260319\5\13-Camera1[20600555].tif,52469894,1784106412564321500,1fc48823067d9c2653f8c46078e01ee800a780e7fbbcbc330264db0d8745b11d
D:\iccd\data\20260319\5\14-Camera1[20600555].tif,52469894,1784106415595306100,a15cb1fae4c8a69aa8c43ef5173c96f8ced0642548f25697738226aa40f7a137
D:\iccd\data\20260319\5\15-Camera1[20600555].tif,52469894,1784106423559759900,69cc6d1c52c8c5d26f0dbb7e3c19d9b01b518a0ad3470b69ce54a6cd80c8e562
D:\iccd\data\20260319\5\16-Camera1[20600555].tif,52469894,1784106420716089600,ccb2196dd74952ce59a45858cb9064cfcfca5692188bb46faf4348b21865dde6
D:\iccd\data\20260319\5\17-Camera1[20600555].tif,52469894,1784106428807390000,4561c72390eb5fad34af4224347b43f40f58c6e2f7abfbe5c70b53ec0456fb38
D:\iccd\data\20260319\5\18-Camera1[20600555].tif,52469894,1784106421432121300,07ec92279111346c03961339cfa9836cf36c1e51c30ab0025006d606f21ad502
D:\iccd\data\20260319\5\19-Camera1[20600555].tif,52469894,1784106424731155300,80f2b93e1a158be20598497ad7d6359bda269cb859229a3cbb8298ac9bab8bdb
D:\iccd\data\20260319\5\20-Camera1[20600555].tif,52469894,1784106424315055800,bf278ed7cf1fd28f4858bf9a705a3205720ceb01fcec256c39c8462a0d64a487
D:\iccd\data\20260319\5\21-Camera1[20600555].tif,52469894,1784106424956986000,82c747d792c1918dd7ec53ab32bcb04b7ec6364d2cd752fdbf980880c19c9294
D:\iccd\data\20260319\5\22-Camera1[20600555].tif,52469894,1784106429645307700,f00cc80153b1519acbbc265f927179480acbb35d0d38e3b4b6b6700fe967a26c
D:\iccd\data\20260319\5\23-Camera1[20600555].tif,52469894,1784106431701058300,0939fb6be8e7a576e683ebded994de9be498b89969be9ec483de86538b37a08f
D:\iccd\data\20260319\5\24-Camera1[20600555].tif,52469894,1784106440816517900,8cf0efd490a5ee6a1d7d96f5b439c3f51a6e288fb8d097e12f0c38d4767d6a18
D:\iccd\data\20260319\5\25-Camera1[20600555].tif,52469894,1784106440816517900,3658e5035dd2c9c02bc4f4ea491048b180561ff2cbf4459719d5e4df451ada84
D:\iccd\data\20260319\5\26-Camera1[20600555].tif,52469894,1784106443115207500,9e56f2a089a3d2a0ca120ec6cd28792e9b1adb40a5e6853fe163cce8cf6e3518
D:\iccd\data\20260319\5\27-Camera1[20600555].tif,52469894,1784106450406507500,512433ff337fce5afed8241728ecddbeecf6441d6afc8f0732b908626b9e4fd5
D:\iccd\data\20260319\5\28-Camera1[20600555].tif,52469894,1784106443863839600,06c95996eaaeb892284dd23e51f7522fcc68bfa929c2759ae9e4b9d9490a56b3
D:\iccd\data\20260319\5\29-Camera1[20600555].tif,52469894,1784106447231327500,ea8e32a15f642fd9bdc6b1e1489706f1c86f3b8d9abe659c94e3b9e02665d904
D:\iccd\data\20260319\5\30-Camera1[20600555].tif,52469894,1784106446366571800,3a7585c8c36e5c97e2fc6d9ba2e7675c4470ba6e27879bdd9941536905099b71
D:\iccd\data\20260319\5\31-Camera1[20600555].tif,52469894,1784106454452335200,e3b2a138a3439704f97b3124a2c41a40478b8b2a7c93763c31e7b7f2aa86bf48
D:\iccd\data\20260319\5\32-Camera1[20600555].tif,52469894,1784106453121820200,43c891e4f60ec468a3670cef97ad512bf43565605d91a5d633f45dfb46032348
D:\iccd\data\20260319\5\33-Camera1[20600555].tif,52469894,1784106460747890300,7ec2e01eaa47a768380f96b07d23ba3edb70fc21862c16efb53c89b4e82c0d08
D:\iccd\data\20260319\5\34-Camera1[20600555].tif,52469894,1784106454646876600,53cd35758420b69638a714bc64b265a3f9fcc0c9458421c73e5f22e7146f78f3
D:\iccd\data\20260319\5\35-Camera1[20600555].tif,52469894,1784106461756831000,8068a5fb6a5aeefe9845af6e998517109d4e3fb5a383b2263e1b94b20050cf21
D:\iccd\data\20260319\5\36-Camera1[20600555].tif,52469894,1784106461817001200,0ea5afd64e17b047a96f33f750b59919c106cc7726e4a338b45e4838b5b62d4a
D:\iccd\data\20260319\5\37-Camera1[20600555].tif,52469894,1784106459652720000,214ae7d2cbc29eff04e60af6c75adaf8ac66406cf2f5ad10694c42fad1cef238
D:\iccd\data\20260319\5\38-Camera1[20600555].tif,52469894,1784106462356446000,4348de25749e9bd04a946fbf17bb64ef8b3b6a8d990f297a630739124569d897
D:\iccd\data\20260319\5\39-Camera1[20600555].tif,52469894,1784106463517887700,d1c8156f82e8dcc74575206b93b52a81b1c83c83cd17f8ed066f7f64de733600
D:\iccd\data\20260319\5\40-Camera1[20600555].tif,52469894,1784106463613819800,e9a4a0341b814fb62e2d16960f34f2719c54117cdba6ef56f80069367fcdf92b
D:\iccd\data\20260319\5\41-Camera1[20600555].tif,52469894,1784106478021119400,8d20087899c24c2c39724da62d13b582937dc1c5286be76ad15e8c3586af545b
D:\iccd\data\20260319\5\42-Camera1[20600555].tif,52469894,1784106477542869800,0aececf81a53a08719fcb23090a22eea9a7487a3570a9a4f9d479ba066eac846
D:\iccd\data\20260319\5\43-Camera1[20600555].tif,52469894,1784106477542869800,808c829db90259bbe5b3ae78e40baa9a6f3ed6b7d1811e169c72fed4b37af9e3
D:\iccd\data\20260319\5\44-Camera1[20600555].tif,52469894,1784106476562132100,eadd8a70b9a8a0dcbcfcaed81962a201ecd802475bc2cc9c405822ec3a2b5a45
D:\iccd\data\20260319\5\45-Camera1[20600555].tif,52469894,1784106477542869800,7770a912da6091a982d190f48e34fecd2d7cd05d7b29bd8aef407a9a207153d6
D:\iccd\data\20260319\5\46-Camera1[20600555].tif,52469894,1784106478334786200,ea2ac23675dcd2268177c87d31e942115866d50cbc4ea456b472a5ac6599360d
D:\iccd\data\20260319\5\47-Camera1[20600555].tif,52469894,1784106478185907000,510c8cdfe247882f4699bcc9cb3690e140ea76d3d5af4da62b4146e49fa1023f
D:\iccd\data\20260319\5\48-Camera1[20600555].tif,52469894,1784106497004938500,bd5dece0a0198acc43953e26e0b3a738c22c45cc9d66ba7b775a27ba2f804cac
D:\iccd\data\20260319\5\49-Camera1[20600555].tif,52469894,1784106490546055400,6740d579ff7e577d8772729556f961a5f82372ad527709263ef888e75c360ef8
D:\iccd\data\20260319\5\50-Camera1[20600555].tif,52469894,1784106495094302500,8fc9eef185a87ab4d28e940e728245041589f86e32f33e7d59f64bef0f929898
D:\iccd\data\20260319\5\51-Camera1[20600555].tif,52469894,1784106493241029100,334c135b2ed6757df3d9d9414feb28298eb79026bd60e11e5875b851918727a8
D:\iccd\data\20260319\5\52-Camera1[20600555].tif,52469894,1784106493404119400,be9c26aa4a3ea53370925c6459c49961b407447c924ff53d9e9686022a5548e0
D:\iccd\data\20260319\5\53-Camera1[20600555].tif,52469894,1784106492237189500,1fb86b747b4f04585003cf33d87e30f3d06de254552bea511b2e0372bf27ad94
D:\iccd\data\20260319\5\54-Camera1[20600555].tif,52469894,1784106492534890400,48a5891992964d2dc54f528ad28015fc338fa7139473ed0083a14e317181fd3c
D:\iccd\data\20260319\5\55-Camera1[20600555].tif,52469894,1784106506354673200,bca6bc51a992b46785c21879474753808b9726730594de8b712d3e58c84cbdcc
D:\iccd\data\20260319\5\56-Camera1[20600555].tif,52469894,1784106506963990300,d4df6c353a99c2ee6f82e3ac6c39daf78f02f7917bd735a94f262c780d0cc2c9
D:\iccd\data\20260319\5\57-Camera1[20600555].tif,52469894,1784106507475869300,5d208163c74a582d1ab3acd3fa3d812df33f487db80bf43720cb048a00543543
D:\iccd\data\20260319\5\58-Camera1[20600555].tif,52469894,1784106506181000200,322205b61ce27e09925b8b047e1d9d9f2b4e51140de2f0742984f3faa9e8e339
D:\iccd\data\20260319\5\59-Camera1[20600555].tif,52469894,1784106511098005500,af210ae10bbcccd23a1f8a550706dd336253707bfbdd3a2c804ac6e3c3c383da
D:\iccd\data\20260319\5\60-Camera1[20600555].tif,52469894,1784106509595873700,f42041808c5f7323da077dedb274920d2a88ff09407c4b46f4283c94e361a981
D:\iccd\data\20260319\5\61-Camera1[20600555].tif,52469894,1784106511132714200,b5a83c4aab594c637fded3c4d5a4bccb0ba5a84a7febdf61e851785458d65e52
D:\iccd\data\20260319\5\62-Camera1[20600555].tif,52469894,1784106523034462600,e24b7e0717f844f6f964f54c01e748b2e2362739904b7a28e810800afe6d9940
D:\iccd\data\20260319\5\63-Camera1[20600555].tif,52469894,1784106521214847100,8c4e210d8a9d1552cb4d5714ecf7fcd849bdb1d13ea354065f7d04d158be2b82
D:\iccd\data\20260319\5\64-Camera1[20600555].tif,52469894,1784106522472771600,702f11f8d837dae47057425d8b3ca00202f520db3d8c2fee4ac7248758356f97
D:\iccd\data\20260319\5\65-Camera1[20600555].tif,52469894,1784106522635563300,bb14231efa6fb1fa40bdd28ebfa1dcbb086c6ad5a88e746c31c76f21f4dd3e8a
D:\iccd\data\20260319\5\66-Camera1[20600555].tif,52469894,1784106523169933500,cf7b9683cc5bc5ddddffd8383ea18a5d2645f0a2cfad04cc173a998949564f91
D:\iccd\data\20260319\5\67-Camera1[20600555].tif,52469894,1784106524654890000,2b407610a723a8d51e42d340b9bf3cecc4b8727c80e8ee37724c952d0dbca389
D:\iccd\data\20260319\5\68-Camera1[20600555].tif,52469894,1784106523931506400,83027080e3eb7061867c8f9de3f62d3701ff692761a8d47d13bce7412b47868b
D:\iccd\data\20260319\5\69-Camera1[20600555].tif,52469894,1784106543038901500,7577a2212dc689e44eeffca16223b2668a59baaf987fe5da4f872bcabe556db5
D:\iccd\data\20260319\5\70-Camera1[20600555].tif,52469894,1784106538401769400,58f626e40d72af2de8bbffb93ee05abc05be396dd591fd63420a41de8b4d3480
D:\iccd\data\20260319\5\71-Camera1[20600555].tif,52469894,1784106537198558700,c9c0ecb37d6d08c5dd7d861e400ab9bec42e8ed2c58c304225713ef3eb1c884b
D:\iccd\data\20260319\5\72-Camera1[20600555].tif,52469894,1784106538574651500,07cd361eca4c31198f0e59df2bdfb358c7c34085d60eb0f1a3850f9b249a827e
D:\iccd\data\20260319\5\73-Camera1[20600555].tif,52469894,1784106538800192200,45a0db57357f91bb6f2c73f1749607708ee296d092fd0f736a3506cc5272b49a
D:\iccd\data\20260319\5\74-Camera1[20600555].tif,52469894,1784106539240960100,59b53898e74639b18cdaafefb662bedb9b6779dff2a6b2655a79344877d9d086
D:\iccd\data\20260319\5\75-Camera1[20600555].tif,52469894,1784106539145318000,5e2e1cc42f5ed35c336b1a55846778bde5819c3b04be085a0e747cf8a7a21cd2
D:\iccd\data\20260319\5\76-Camera1[20600555].tif,52469894,1784106553279608800,4e7538e44653ff990622f90ac67ed9bf65396d3b5ed70196b6e2f7920a07c3eb
D:\iccd\data\20260319\5\77-Camera1[20600555].tif,52469894,1784106555297792600,638e110f5f371860923e90b77e2924d5118c3fae38ca9271a2ee120be0786442
D:\iccd\data\20260319\5\78-Camera1[20600555].tif,52469894,1784106553855491500,cc0f59eab6b084f17ca3e5923789ac872d74837f92fdbf0ef0bae672b4db7e3b
D:\iccd\data\20260319\5\79-Camera1[20600555].tif,52469894,1784106555520284200,f154e805d081aeb60c0e71f0f2e66960a01f86ea8c4d4fdb82b81a31ddb2422d
D:\iccd\data\20260319\5\80-Camera1[20600555].tif,52469894,1784106554578530300,db929275741f857cbd64f6ea09d9cf222982531ac1f2b8154afadb07c2b2f15b
D:\iccd\data\20260319\5\81-Camera1[20600555].tif,52469894,1784106555476305800,ee9cc8dbd8cad8e259a8143fdc31c9a32a1f69f6f7df335da296a0d775a307c2
D:\iccd\data\20260319\5\82-Camera1[20600555].tif,52469894,1784106557213391000,a0d3cdf631583b94e151a66025fe76fe9cfa7a1636230e0f53b29b7ca960a5e9
D:\iccd\data\20260319\5\83-Camera1[20600555].tif,52469894,1784106577585577000,34b252cd945e964d273d4ee11b3e4c9daeb41888991561b3dc1950c70a739df7
D:\iccd\data\20260319\5\84-Camera1[20600555].tif,52469894,1784106574601334100,381dd8f4f0f61ef41c7a23dc5dcfffa496ffa5600e26d5e03b7c08f24cf4988d
D:\iccd\data\20260319\5\85-Camera1[20600555].tif,52469894,1784106575211489100,fac31f11cd7c1ca3d618db0cc5c32f244b85d320a4d34270f10ba5c7fd2ff17a
D:\iccd\data\20260319\5\86-Camera1[20600555].tif,52469894,1784106577362157500,4a368862e8cdc4b98f2b97910763a2b8e2d72fefcccb537609d0fcb51d80d6af
D:\iccd\data\20260319\5\87-Camera1[20600555].tif,52469894,1784106576394075400,c7a2c6353d5925d83ef9448503b50ccdeeba944e41dc4f292ba2a98d762048bf
D:\iccd\data\20260319\5\88-Camera1[20600555].tif,52469894,1784106577518556300,cfa852c356874ca80b89ea86cd7b1afcdd7d5bce6b537cb3e85f44bdd15ab3aa
D:\iccd\data\20260319\5\89-Camera1[20600555].tif,52469894,1784106578327723000,3ffb761f6d286d15fcad0983565eb2dd11c7f6c47b40a29b9cc7c45c99d8c1b1
D:\iccd\data\20260319\5\90-Camera1[20600555].tif,52469894,1784106589852572800,003562a6181c5859bf22f1bc94f26b52a93d96c0fb1790bd5e856f0bda68da19
D:\iccd\data\20260319\5\91-Camera1[20600555].tif,52469894,1784106593166027000,df6b83f77b2f6bb4bb700185a78c577214a1665d3200b06483a9b967b82da7c3
D:\iccd\data\20260319\5\92-Camera1[20600555].tif,52469894,1784106593262709600,9d7899afa7abf7c295ebc51e0e8e66fc6ed49655681e01c16c9d4e188871d2f5
D:\iccd\data\20260319\5\93-Camera1[20600555].tif,52469894,1784106592643025400,ad1fa136283632ca8864ec17ccc1667dc3eaa246ee026092ebe42af1502ff0e7
D:\iccd\data\20260319\5\94-Camera1[20600555].tif,52469894,1784106594920246200,522a6e9761683d1923c9340873d526e0cee25ba7d1017c95c4b563a6f10e5f88
D:\iccd\data\20260319\5\95-Camera1[20600555].tif,52469894,1784106593471898600,0cfdae63bd86691e4058c5c9ededff70b0bf5662eb6bde3c5739d3341bf62cc8
D:\iccd\data\20260319\5\96-Camera1[20600555].tif,52469894,1784106593780090800,42c705057f6d24cae188bb05961851777045e907952a09108cfad28f8641aa7d
D:\iccd\data\20260319\5\97-Camera1[20600555].tif,52469894,1784106609437783200,3ece34fea023dfa9e442d4dc4c0ffde109f45eba78ca7f55d7a09ebdd21fc386
D:\iccd\data\20260319\5\98-Camera1[20600555].tif,52469894,1784106610919899700,0066aea320bc31f0ae0bff64405d92cb79e7b1c19f2ca3de151ddc15bd830bef
D:\iccd\data\20260319\5\99-Camera1[20600555].tif,52469894,1784106607346589600,ce195f6e58eb5779688c9ec00e1d7ce83cef2ef1f8a933592f5366be35464f74
D:\iccd\data\20260319\5\100-Camera1[20600555].tif,52469894,1784106611548066700,69e23148e814da0e52c5737b6f462ba44ee8f8101c518159798b3edeadcc5338
D:\iccd\data\20260319\5\101-Camera1[20600555].tif,52469894,1784106611421011500,aaee6ab81e2acc49a3c03eebd9d125599470c0141e1816df971cd8658499fa5e
D:\iccd\data\20260319\5\102-Camera1[20600555].tif,52469894,1784106611001274800,145ae836f38dba74dee8a55cae4781c82cadbc9f4852d391447c9692236c1770
D:\iccd\data\20260319\5\103-Camera1[20600555].tif,52469894,1784106609503310500,7b5460bcaf97fae3fc8177c00cc936365271686474babe7a75c805db7024c8c1
D:\iccd\data\20260319\5\104-Camera1[20600555].tif,52469894,1784106625038506000,dafdc3e3b0867151db6e80e452f95062635f3a266dac361ebd9b2519f50eae3b
D:\iccd\data\20260319\5\105-Camera1[20600555].tif,52469894,1784106626508302200,6ce8d53a81d755bc537c73e8c6618ecb56af38da54016c252477d3ab85603703
D:\iccd\data\20260319\5\106-Camera1[20600555].tif,52469894,1784106625223523200,63d6bbe943978ecb99fa793290ee245803057e3538e3a534ec4433520bec5b68
D:\iccd\data\20260319\5\107-Camera1[20600555].tif,52469894,1784106626041568900,d3b059fa7ac55f5dcad55299cdbfd0bb0b8bf59ab5b0105e92f26eafab4abfb5
D:\iccd\data\20260319\5\108-Camera1[20600555].tif,52469894,1784106626977065700,a6e3c76a76947817f1b13acb6cce936c56fbef2b403b662a011d71342c5f1cfd
D:\iccd\data\20260319\5\109-Camera1[20600555].tif,52469894,1784106631631270900,b62bf97b204347264b04cd620a16f6ef7544b68e3e81b745e2860e6babdfa980
D:\iccd\data\20260319\5\110-Camera1[20600555].tif,52469894,1784106627617583900,7768dda5c9295aa41c96a70af5d2ed371cf1186400bf89e0c07c161ecc8275d8
D:\iccd\data\20260319\5\111-Camera1[20600555].tif,52469894,1784106642493656400,0d9dd314a37be6cf8277a0da94158b2b79650bc46de92d5312bf7725a77ffd0e
D:\iccd\data\20260319\5\112-Camera1[20600555].tif,52469894,1784106641882917000,5273ff0ce0862b27760041b4c07ae5077e0658ba7f0f1810cd583091cde6f1f3
D:\iccd\data\20260319\5\113-Camera1[20600555].tif,52469894,1784106642199770300,8757f407d86a09dfbbaa39a763dbab639e5a5cddb836090d5fecdb3324e6647e
D:\iccd\data\20260319\5\114-Camera1[20600555].tif,52469894,1784106644838732300,9abff4273b25eb3a257dfb7301d766a3f750cc64af056d9b17d7d79ddd226502
D:\iccd\data\20260319\5\115-Camera1[20600555].tif,52469894,1784106642693255900,05d070ac8e83f503011aa9f73efd1f753d1aba95a9aad7f6bf4983257750931d
D:\iccd\data\20260319\5\116-Camera1[20600555].tif,52469894,1784106643382620400,34bb18616a263ee9612a75bb1341a04ae77c86489a1734e448c274ff259a34e5
D:\iccd\data\20260319\5\117-Camera1[20600555].tif,52469894,1784106642343162900,e4e56913a9b8169bba3d88405867d0bc9520b0675571ae96f8e642a4667a2912
D:\iccd\data\20260319\5\118-Camera1[20600555].tif,52469894,1784106666277726700,5d89a12a5829ff11364ef1a9dd0c97e56e374a89b9f00331fc243458eb58b49a
D:\iccd\data\20260319\5\119-Camera1[20600555].tif,52469894,1784106658035028700,b045fbfaa6c6a65feccc2c3d7eeb9db4afc19ec3b8d6722f6a3258f5725710fc
D:\iccd\data\20260319\5\120-Camera1[20600555].tif,52469894,1784106663889481600,b38e15151d00bd8bd87521589d04b3a243264c638081449cd6a5d41076818184
D:\iccd\data\20260319\5\121-Camera1[20600555].tif,52469894,1784106658440695700,0022a12c115dfcdd0b238e299b692cbe91e0585e2490bb7729b70ea625b308ee
D:\iccd\data\20260319\5\122-Camera1[20600555].tif,52469894,1784106664988499700,30934a684af101dd6af4ce90436c189383500ec05b73f0bd01241361b0d3d177
D:\iccd\data\20260319\5\123-Camera1[20600555].tif,52469894,1784106661324569600,d37d4ff21eb6de1f25b2648b1753b41783ed01e3d385b93883103f5ff6c6e7eb
D:\iccd\data\20260319\5\124-Camera1[20600555].tif,52469894,1784106662929569100,8f2939590c00a21d692f3ae7ff89f31ab7e28bfef4647e4fbc9635170b21b1ae
D:\iccd\data\20260319\5\125-Camera1[20600555].tif,52469894,1784106674961268300,4bce9305c7c48210e299a545aeaff81c7b61bada86700e721b17d27685f94b6f
D:\iccd\data\20260319\5\126-Camera1[20600555].tif,52469894,1784106673232755100,20a999bc342d78011f9b7e768b634a562dc53a8fee48e28bef4200873d7e606e
D:\iccd\data\20260319\5\127-Camera1[20600555].tif,52469894,1784106681596038700,f3071177893d9db2639dc1390ea8695ba50af074e5c3ab54fb0801bf10749eeb
D:\iccd\data\20260319\5\128-Camera1[20600555].tif,52469894,1784106676964445200,78a3db76e8b2d23c720282969a976d407acc6cb097ead2edde464273e1422b9c
D:\iccd\data\20260319\5\129-Camera1[20600555].tif,52469894,1784106680944286700,c5b209bb540ad74563b1b34771ccfd5e19abc18bd67d2981630eaca7ee06b47a
D:\iccd\data\20260319\5\130-Camera1[20600555].tif,52469894,1784106681810849400,1f49ed5f67a558a6df4657fa755456e363504da2efbb0f69e69b7a98f853c040
D:\iccd\data\20260319\5\131-Camera1[20600555].tif,52469894,1784106681906967000,8aa6a142bae53a3af485db7640da62f08810039e3773ba8968c1ee1b55dc3bcc
