reference,strategy,pair_key,folder,condition_score,psnr,psnr_gain,ssim,ssim_gain,residual_mean,residual_std,gradient_ratio_to_noisy,removed_residual_std,is_primary_strategy
reference_b_even,lofo_best_linear,folder_5_frame_101,5,2.3162410066131205,49.08710783782073,1.7250141132759467,0.9899886005033798,0.005668118279471779,-0.0004074990574736148,0.003489012597128749,0.8607279975892254,0.0013724007876589894,1
reference_a_odd,always_noisy,folder_5_frame_111,5,2.3162410066131205,47.27601783512141,0.0,0.9842938181607027,0.0,-0.00026617010007612407,0.00431892741471529,1.0,0.0,0
reference_a_odd,always_p99,folder_5_frame_111,5,2.3162410066131205,47.34825244438013,0.0722346092587216,0.9844989281524676,0.00020510999176492906,-0.00010301670408807695,0.004290048964321613,0.9957340599167085,0.00011465556599432603,0
reference_a_odd,always_physical,folder_5_frame_111,5,2.3162410066131205,48.94624449865237,1.6702266635309613,0.9899285946272223,0.005634776466519553,-0.00029532608459703624,0.003557925345376134,0.862299134463448,0.0013693589717149734,0
reference_a_odd,lofo_best_hard,folder_5_frame_111,5,2.3162410066131205,48.94624449865237,1.6702266635309613,0.9899285946272223,0.005634776466519553,-0.00029532608459703624,0.003557925345376134,0.862299134463448,0.0013693589717149734,0
reference_a_odd,lofo_best_linear,folder_5_frame_111,5,2.3162410066131205,48.94624449865237,1.6702266635309613,0.9899285946272223,0.005634776466519553,-0.00029532608459703624,0.003557925345376134,0.862299134463448,0.0013693589717149734,1
reference_b_even,always_noisy,folder_5_frame_111,5,2.3162410066131205,47.29897230579999,0.0,0.9843293159085482,0.0,-0.0002579888969194144,0.004307983443140984,1.0,0.0,0
reference_b_even,always_p99,folder_5_frame_111,5,2.3162410066131205,47.370822714096626,0.07185040829663336,0.9845336956123495,0.0002043797038012718,-9.483548637945205e-05,0.004279098007827997,0.9957340599167085,0.00011465556599432603,0
reference_b_even,always_physical,folder_5_frame_111,5,2.3162410066131205,48.97830455599663,1.6793322501966372,0.9899589846148675,0.005629668706319313,-0.00028714488144032657,0.0035453978925943375,0.862299134463448,0.0013693589717149734,0
reference_b_even,lofo_best_hard,folder_5_frame_111,5,2.3162410066131205,48.97830455599663,1.6793322501966372,0.9899589846148675,0.005629668706319313,-0.00028714488144032657,0.0035453978925943375,0.862299134463448,0.0013693589717149734,0
reference_b_even,lofo_best_linear,folder_5_frame_111,5,2.3162410066131205,48.97830455599663,1.6793322501966372,0.9899589846148675,0.005629668706319313,-0.00028714488144032657,0.0035453978925943375,0.862299134463448,0.0013693589717149734,1
reference_a_odd,always_noisy,folder_5_frame_121,5,2.3162410066131205,46.99124759883891,0.0,0.9841416928872414,0.0,-0.000350133836036548,0.004457609727978706,1.0,0.0,0
reference_a_odd,always_p99,folder_5_frame_121,5,2.3162410066131205,47.0687907835121,0.0775431846731891,0.9843491914737569,0.00020749858651547548,-0.0001871028944151476,0.004427647218108177,0.9957016000551836,0.0001145594214904122,0
reference_a_odd,always_physical,folder_5_frame_121,5,2.3162410066131205,48.52318822635119,1.5319406275122773,0.9897560487532474,0.0056143558660060044,-0.00037944738869555295,0.0037290987093001604,0.8610450136739002,0.0013678090181201696,0
reference_a_odd,lofo_best_hard,folder_5_frame_121,5,2.3162410066131205,48.52318822635119,1.5319406275122773,0.9897560487532474,0.0056143558660060044,-0.00037944738869555295,0.0037290987093001604,0.8610450136739002,0.0013678090181201696,0
reference_a_odd,lofo_best_linear,folder_5_frame_121,5,2.3162410066131205,48.52318822635119,1.5319406275122773,0.9897560487532474,0.0056143558660060044,-0.00037944738869555295,0.0037290987093001604,0.8610450136739002,0.0013678090181201696,1
reference_b_even,always_noisy,folder_5_frame_121,5,2.3162410066131205,47.008309166172104,0.0,0.9841497055334741,0.0,-0.0003419526037760079,0.004449443891644478,1.0,0.0,0
reference_b_even,always_p99,folder_5_frame_121,5,2.3162410066131205,47.08549321112873,0.07718404495662412,0.9843566499145423,0.0002069443810681637,-0.00017892170581035316,0.004419465083628893,0.9957016000551836,0.0001145594214904122,0
reference_b_even,always_physical,folder_5_frame_121,5,2.3162410066131205,48.548617982299135,1.5403088161270304,0.9897662782142851,0.0056165726808109495,-0.0003712661564350128,0.003718909341841936,0.8610450136739002,0.0013678090181201696,0
reference_b_even,lofo_best_hard,folder_5_frame_121,5,2.3162410066131205,48.548617982299135,1.5403088161270304,0.9897662782142851,0.0056165726808109495,-0.0003712661564350128,0.003718909341841936,0.8610450136739002,0.0013678090181201696,0
reference_b_even,lofo_best_linear,folder_5_frame_121,5,2.3162410066131205,48.548617982299135,1.5403088161270304,0.9897662782142851,0.0056165726808109495,-0.0003712661564350128,0.003718909341841936,0.8610450136739002,0.0013678090181201696,1
reference_a_odd,always_noisy,folder_5_frame_131,5,2.3162410066131205,46.72521787842179,0.0,0.983920620449134,0.0,-0.00038939338992349803,0.00459393160417676,1.0,0.0,0
reference_a_odd,always_p99,folder_5_frame_131,5,2.3162410066131205,46.79891305960424,0.07369518118245111,0.9841334766604035,0.0002128562112695409,-0.00022649536549579352,0.004565839655697346,0.9957063815483146,0.00011470694153103977,0
reference_a_odd,always_physical,folder_5_frame_131,5,2.3162410066131205,48.15162161675174,1.4264037383299524,0.9895371173744799,0.005616496925345937,-0.0004187175945844501,0.0038897087797522545,0.861991924960218,0.0013683292781934142,0
reference_a_odd,lofo_best_hard,folder_5_frame_131,5,2.3162410066131205,48.15162161675174,1.4264037383299524,0.9895371173744799,0.005616496925345937,-0.0004187175945844501,0.0038897087797522545,0.861991924960218,0.0013683292781934142,0
reference_a_odd,lofo_best_linear,folder_5_frame_131,5,2.3162410066131205,48.15162161675174,1.4264037383299524,0.9895371173744799,0.005616496925345937,-0.0004187175945844501,0.0038897087797522545,0.861991924960218,0.0013683292781934142,1
reference_b_even,always_noisy,folder_5_frame_131,5,2.3162410066131205,46.74008595873844,0.0,0.9839126246418723,0.0,-0.0003812122449744493,0.004586705472320318,1.0,0.0,0
reference_b_even,always_p99,folder_5_frame_131,5,2.3162410066131205,46.81342952424132,0.07334356550288135,0.9841250122137292,0.00021238757185682022,-0.00021831417689099908,0.0045585958287119865,0.9957063815483146,0.00011470694153103977,0
reference_b_even,always_physical,folder_5_frame_131,5,2.3162410066131205,48.17512505922943,1.4350391004909895,0.9895381627602299,0.0056255381183575315,-0.0004105364205315709,0.003879949916154146,0.861991924960218,0.0013683292781934142,0
reference_b_even,lofo_best_hard,folder_5_frame_131,5,2.3162410066131205,48.17512505922943,1.4350391004909895,0.9895381627602299,0.0056255381183575315,-0.0004105364205315709,0.003879949916154146,0.861991924960218,0.0013683292781934142,0
reference_b_even,lofo_best_linear,folder_5_frame_131,5,2.3162410066131205,48.17512505922943,1.4350391004909895,0.9895381627602299,0.0056255381183575315,-0.0004105364205315709,0.003879949916154146,0.861991924960218,0.0013683292781934142,1
