experiment,pair_count,noisy_psnr,noisy_ssim,output_psnr,output_ssim,output_mae,output_rmse,max_abs_output_mean_shift_DN,max_output_zero_ratio,max_output_one_ratio,condition_psnr_variance,first_train_l1,final_train_l1,train_validation_l1_gap,best_epoch,best_validation_psnr,best_validation_l1,elapsed_seconds,peak_gpu_bytes,parameter_count
CG_C,117,57.27646503888861,0.9977868895988402,57.232759893032814,0.9977913167195821,0.0011860160369589253,0.001489095559749581,14.693119105953475,0.00864410400390625,0.0,12.142891140562652,0.016675315335548172,0.0016556018404662609,-0.0004693369676048557,30,57.232763078477646,0.0011862648728614051,126.69616099999985,280516096,481889
CG_NC,117,57.27646503888861,0.9977868895988402,57.342811303013804,0.9978456407785214,0.0011728206251050246,0.0014694803744456696,7.109003349512321,0.00765228271484375,0.0,12.04049581061708,0.0026322893080456804,0.0009255136925882349,0.00024733570047144767,2,57.342814355833916,0.0011728493930596826,118.2566247000068,271566848,481745
G,117,57.27646503888861,0.9977868895988402,57.340070565099055,0.9978361761616921,0.001173894291258197,0.001470745446109808,1.6410173795055538,0.003673553466796875,0.0,12.132171413742887,0.002521207310880224,0.0008471265248954297,0.000326773602511479,2,57.340072403606186,0.0011739001274069087,186.5567886000208,265765376,481745
