folder,frame_count,crop_size,radius_px,autocorr_mean,autocorr_norm
5,128,512,107,-0.0019500822474673805,-0.000777522579197208
5,128,512,108,-0.0020249140897495802,-0.00080735898588872
5,128,512,109,-0.002018186307126393,-0.0008046765334412644
5,128,512,110,-0.0015313666503759566,-0.0006105753484209489
5,128,512,111,-0.001893978934002854,-0.0007551534750001412
5,128,512,112,-0.0015653012089440208,-0.0006241054882578849
5,128,512,113,-0.001687312904053179,-0.0006727531019658204
5,128,512,114,-0.0014624706981855773,-0.0005831056565590381
5,128,512,115,-0.0014340216753914098,-0.0005717626695607777
5,128,512,116,-0.0015785527371372132,-0.0006293890409862156
5,128,512,117,-0.0011836072937551532,-0.00047191927263187287
5,128,512,118,-0.0014620061655150978,-0.0005829204414787298
5,128,512,119,-0.0011472751172008995,-0.0004574331720281679
5,128,512,120,-0.0012514830244823303,-0.00049898218922856
5,128,512,121,-0.0009928422928970578,-0.00039585884201138186
5,128,512,122,-0.0006837604478582934,-0.00027262398171270526
5,128,512,123,-0.0011151861756505475,-0.0004446389031554877
5,128,512,124,-0.0005770576381559005,-0.0002300802152048359
5,128,512,125,-0.000859101894323759,-0.0003425348451509298
5,128,512,126,-0.0003779964154964601,-0.00015071197550041966
5,128,512,127,-0.0005012235922808594,-0.00019984421720203494
5,128,512,128,-0.0005651735476433651,-0.00022534187726102865
7,128,512,0,1.0,0.5146401643674025
7,128,512,1,0.042611336701526156,0.02192950532398815
7,128,512,2,0.03558412843299649,0.018313021705628072
7,128,512,3,0.03306385993026673,0.01701599030913324
7,128,512,4,0.030932059251005572,0.01591888005715974
7,128,512,5,0.029240160611876658,0.01504816106342545
7,128,512,6,0.027898209123096904,0.014357538928666758
7,128,512,7,0.026777630648141138,0.01378084423812895
7,128,512,8,0.025369460061334077,0.01305614309587722
7,128,512,9,0.024215515054831972,0.012462276648060034
7,128,512,10,0.02300533611402623,0.011839469959049798
7,128,512,11,0.022065555393621563,0.011355821054631425
7,128,512,12,0.020815654640849484,0.010712571925781861
7,128,512,13,0.01966046227434921,0.010118063536410192
7,128,512,14,0.018548915771327678,0.009546017061393179
7,128,512,15,0.017620896532026652,0.009068421087543188
7,128,512,16,0.016643993235077606,0.008565667414230274
7,128,512,17,0.015611188213792258,0.008034144468316504
7,128,512,18,0.014858368860302578,0.007646713392497613
7,128,512,19,0.013853742285374603,0.007129692206848819
7,128,512,20,0.013174655279384958,0.006780206758466541
7,128,512,21,0.012375850582282045,0.0063691097778520445
7,128,512,22,0.011871201706988781,0.006109397197723295
7,128,512,23,0.011347646644084277,0.005839954734094735
7,128,512,24,0.010645703205494019,0.005478706447482025
7,128,512,25,0.01024193009732273,0.0052709085887256155
7,128,512,26,0.009580858531042867,0.004930694609196731
7,128,512,27,0.009339203327414718,0.004806329135481302
7,128,512,28,0.009067166610573059,0.004666328114811942
7,128,512,29,0.008382710700449108,0.004314079612723513
7,128,512,30,0.008171846083711506,0.004205560211706404
7,128,512,31,0.007695871364789563,0.003960604504125687
7,128,512,32,0.007698199702615573,0.003961802760287167
7,128,512,33,0.007144063479308573,0.003676622003242521
7,128,512,34,0.006862311863540345,0.003531621305392779
7,128,512,35,0.006915866782263812,0.0035591828175673065
7,128,512,36,0.006306116491222607,0.00324538082756279
7,128,512,37,0.006419139179958906,0.0033035468426712844
7,128,512,38,0.005792303268291103,0.002980951906059176
7,128,512,39,0.0058588076583696224,0.003015177736300339
7,128,512,40,0.005867690330409152,0.003019749116098784
7,128,512,41,0.005380774923552133,0.002769162891080867
7,128,512,42,0.005294974287483232,0.00272500643763154
7,128,512,43,0.004935887217664751,0.002540205808997948
7,128,512,44,0.004978639132435303,0.0025622076614424862
7,128,512,45,0.004782826325930528,0.0024614345265176266
7,128,512,46,0.0044657868753143724,0.0022982732915415773
7,128,512,47,0.00444288312452474,0.002286486101470571
7,128,512,48,0.004061469030106876,0.0020901950892273174
7,128,512,49,0.004141020842856474,0.0021311356472164954
7,128,512,50,0.00391764493660371,0.002016177434106855
7,128,512,51,0.0036844620426905116,0.0018961721512557002
7,128,512,52,0.0036342749394565922,0.0018703438521982722
7,128,512,53,0.0032320931225481376,0.0016633649358389244
7,128,512,54,0.0032760869761708318,0.0016860059398984633
7,128,512,55,0.002791486325734123,0.0014366109815051654
7,128,512,56,0.002753241367765415,0.001416928590049925
7,128,512,57,0.002544448505123388,0.001309475396901092
7,128,512,58,0.0022337999954213862,0.001149603196807565
7,128,512,59,0.001958202428616529,0.001007769619727857
7,128,512,60,0.0015996523944350164,0.0008232453712027457
7,128,512,61,0.0014092260723229063,0.0007252443374910894
7,128,512,62,0.000983765562576187,0.000506285270823199
7,128,512,63,0.0006568965658570159,0.00033806535662503687
7,128,512,64,0.000332605890913329,0.00017117235036920195
7,128,512,65,-0.0001423177383180521,-7.324242424039931e-05
7,128,512,66,-0.0004951158114956671,-0.00025480648260902994
7,128,512,67,-0.0009649523098506122,-0.0004966032153482237
7,128,512,68,-0.0014848263520021237,-0.0007641512778514235
7,128,512,69,-0.0018770100213387206,-0.0009659847459010208
7,128,512,70,-0.0023150687342402936,-0.001191427353911259
7,128,512,71,-0.002794768726743396,-0.0014383002369000974
7,128,512,72,-0.003231201221496101,-0.0016629059277349049
7,128,512,73,-0.003701844208686826,-0.001905117712021105
7,128,512,74,-0.004107353076809717,-0.0021138088625643086
7,128,512,75,-0.004425771141193131,-0.0022776795875561395
7,128,512,76,-0.00489396355193709,-0.0025186302067769805
7,128,512,77,-0.005027355882346909,-0.002587279257624441
7,128,512,78,-0.005417529036986179,-0.0027880780340597427
7,128,512,79,-0.005507245025456502,-0.0028342494851124936
7,128,512,80,-0.005819076378182335,-0.002994730423734226
7,128,512,81,-0.005910530202285187,-0.003041796234802545
7,128,512,82,-0.005852463421615895,-0.003011912737254615
7,128,512,83,-0.0059384543096571325,-0.003056167102010256
7,128,512,84,-0.00591995038644079,-0.0030466442399247557
7,128,512,85,-0.005892267287392844,-0.003032397405280522
7,128,512,86,-0.005808707506324014,-0.0029893941858167546
7,128,512,87,-0.005704349431864651,-0.0029356873292239226
7,128,512,88,-0.005396850221028919,-0.002777435884816575
7,128,512,89,-0.005545879736044166,-0.002854132458919616
7,128,512,90,-0.0051744737726659926,-0.0026629920328796394
7,128,512,91,-0.005003961979919664,-0.0025752398158340887
7,128,512,92,-0.0048737780421226375,-0.002508241932688231
7,128,512,93,-0.0045213621314843435,-0.0023268745505116515
7,128,512,94,-0.004677116273902278,-0.002407031887966521
7,128,512,95,-0.0042613961251461,-0.0021930856022798007
7,128,512,96,-0.004194238977789777,-0.002158523836925897
7,128,512,97,-0.004054224027231688,-0.002086466519756788
7,128,512,98,-0.003538299231225494,-0.001820950897938942
7,128,512,99,-0.003906997491276979,-0.0020106978310938132
7,128,512,100,-0.0033884424432195693,-0.001743828575928002
7,128,512,101,-0.0035763536785451693,-0.0018405352449624502
7,128,512,102,-0.0032853679670248807,-0.0016907823105570834
7,128,512,103,-0.003112795465506156,-0.001601969570010193
7,128,512,104,-0.0032764701197283974,-0.0016862031209619053
7,128,512,105,-0.00270079957063393,-0.0013899399349544558
7,128,512,106,-0.0031613488189838807,-0.001626957075824558
7,128,512,107,-0.002763319205687236,-0.0014221150502144791
7,128,512,108,-0.0028608100287890333,-0.0014722877434399015
7,128,512,109,-0.0027810603844821615,-0.001431245373385571
7,128,512,110,-0.0024798659522823293,-0.001276238621291703
7,128,512,111,-0.002744595326719742,-0.0014124789900650525
7,128,512,112,-0.0024665508096691556,-0.0012693861141086838
7,128,512,113,-0.0026112913813053167,-0.0013438754256861495
7,128,512,114,-0.0024623349485633278,-0.0012672164626562304
7,128,512,115,-0.002443927653535442,-0.00125774332931752
7,128,512,116,-0.002579477558456173,-0.0013275027546659109
7,128,512,117,-0.0023716940950427095,-0.001220569038901978
7,128,512,118,-0.0025617855347019633,-0.0013183977286530524
7,128,512,119,-0.0024656053466143805,-0.001268899540846771
7,128,512,120,-0.002511897716451569,-0.0012927234536687384
7,128,512,121,-0.0024542306173575084,-0.0012630456483123797
7,128,512,122,-0.0023391171112338524,-0.0012038036145999933
7,128,512,123,-0.002598124524725088,-0.0013370992324514986
7,128,512,124,-0.0023650311361179165,-0.001217140012625749
7,128,512,125,-0.00252050183937567,-0.0012971514809046352
7,128,512,126,-0.002336968107239488,-0.0012026976508311075
7,128,512,127,-0.0024389832598898055,-0.0012551987457590326
7,128,512,128,-0.0024380245261548935,-0.001254705342872113
8,128,512,0,1.0,0.6844648222211014
8,128,512,1,0.02750852502616744,0.018828617691600415
8,128,512,2,0.020078790556770094,0.013743225808854374
8,128,512,3,0.01763764198662961,0.012072345486777871
8,128,512,4,0.015922255788709812,0.010898223977778164
8,128,512,5,0.014581310022517146,0.009980393772312962
8,128,512,6,0.01369505351172973,0.009373782367214561
8,128,512,7,0.012999874018407895,0.008897956458906276
8,128,512,8,0.012190041922142464,0.008343654877107014
8,128,512,9,0.011672648127683644,0.007989517025564458
8,128,512,10,0.011183835353065705,0.0076549418766861865
8,128,512,11,0.010652615829442923,0.007291340799889342
8,128,512,12,0.010042592359237237,0.0068738011938043065
8,128,512,13,0.009487618114907566,0.0064939408463219085
8,128,512,14,0.009033599827448039,0.006183181299910794
8,128,512,15,0.008525281364656167,0.005835255193644253
8,128,512,16,0.008209094984180577,0.005618836738943295
8,128,512,17,0.0076041643891561475,0.005204783026763793
8,128,512,18,0.007248619048060475,0.004961424748079203
8,128,512,19,0.006840745912335786,0.004682249934746641
8,128,512,20,0.006570039010576896,0.004496960583360216
8,128,512,21,0.006157265989951096,0.004214431971179911
8,128,512,22,0.005895458461318891,0.004035233927638523
8,128,512,23,0.005655629482088087,0.0038710794280058425
8,128,512,24,0.005279729141028792,0.003613788867889841
8,128,512,25,0.005096052687361317,0.0034880687966841305
8,128,512,26,0.0047997872780775165,0.0032852855459884318
8,128,512,27,0.004620853830567748,0.003162811895649249
8,128,512,28,0.004513284414990886,0.0030891844147400045
8,128,512,29,0.004154057924895911,0.002843306519060037
8,128,512,30,0.004090073722674204,0.0027995115834613974
8,128,512,31,0.0038293200616950763,0.0026210348752558174
8,128,512,32,0.0038118307262097538,0.002609064040352091
8,128,512,33,0.003541056351097455,0.0024237285058288215
8,128,512,34,0.003412223259276759,0.0023355467865395743
8,128,512,35,0.0033933161187463326,0.0023226055139577064
8,128,512,36,0.003151673200916769,0.002157209437164506
8,128,512,37,0.0031636554310091637,0.0021654108521545093
8,128,512,38,0.0028711426736574676,0.0019651961596963766
8,128,512,39,0.0028688000422858,0.0019635927109310385
8,128,512,40,0.0028288376110625784,0.001936239832548313
8,128,512,41,0.0026442626287789227,0.0018099047501130676
8,128,512,42,0.002608252457751946,0.0017852570548029364
8,128,512,43,0.002423077862960836,0.001658511558699375
8,128,512,44,0.002434947499937718,0.0016666359076625858
8,128,512,45,0.0023759924114417985,0.0016262832234961967
8,128,512,46,0.0022027795213927447,0.0015077250935023679
8,128,512,47,0.0021793480615140523,0.001491687083482118
8,128,512,48,0.0020182470578805193,0.0013814191136704507
8,128,512,49,0.0020317769439377655,0.0013906798447252955
8,128,512,50,0.0019088374854919622,0.0013065321101562303
8,128,512,51,0.0018080330254968673,0.0012375350033665934
8,128,512,52,0.0017682628605367695,0.0012103137244774762
8,128,512,53,0.00158005188222086,0.0010814899306644176
8,128,512,54,0.0015911977378446503,0.0010891188767524573
8,128,512,55,0.0013714649451413514,0.0009387195098586478
8,128,512,56,0.0013650893739524325,0.0009343556556582664
8,128,512,57,0.0012561431156669863,0.0008597857743492642
8,128,512,58,0.0011400878423678692,0.0007803500223427627
8,128,512,59,0.0009801344793615454,0.0006708675721689719
8,128,512,60,0.000799766291110556,0.0005474118922634163
8,128,512,61,0.0007158651814314118,0.0004899845341427278
8,128,512,62,0.0005089436728736199,0.00034835404057399663
8,128,512,63,0.00034367608056261713,0.00023523418738393667
8,128,512,64,0.00020743998230541278,0.00014198537061022278
8,128,512,65,-3.378682982058079e-06,-2.312589646655844e-06
8,128,512,66,-0.00019755400875458192,-0.00013521876948127085
8,128,512,67,-0.0004049851816184006,-0.00027719811033861903
8,128,512,68,-0.0006149239237526611,-0.00042089379415086734
8,128,512,69,-0.0008159570416901596,-0.000558493891480511
8,128,512,70,-0.0010246118597254578,-0.0007013107744126176
8,128,512,71,-0.0012094084105573532,-0.0008277975127248436
8,128,512,72,-0.001404400579331669,-0.0009612627928594627
8,128,512,73,-0.0016394465838852391,-0.0011221435145800022
8,128,512,74,-0.0017700130601456213,-0.0012115116745416005
8,128,512,75,-0.0019371380970132155,-0.0013259028831898733
8,128,512,76,-0.0021414122896966465,-0.001465721382169297
8,128,512,77,-0.0021961691833953276,-0.0015032005496801444
8,128,512,78,-0.002392742407797038,-0.00163774800677369
8,128,512,79,-0.002418303205700516,-0.0016552434737665234
8,128,512,80,-0.002555039001074887,-0.0017488343156387032
8,128,512,81,-0.0025999501192345664,-0.001779574396145619
8,128,512,82,-0.00258195045349836,-0.0017672542581374472
8,128,512,83,-0.0026211702760092913,-0.001794098846979935
8,128,512,84,-0.002614988267745895,-0.00178986747979296
8,128,512,85,-0.002585496462076767,-0.0017696813762686611
8,128,512,86,-0.0025450065517962682,-0.0017419674570267711
8,128,512,87,-0.002488467202237671,-0.001703268261182649
8,128,512,88,-0.0023675220891856003,-0.0016204855858789526
8,128,512,89,-0.0024315788823369698,-0.0016643302074153586
8,128,512,90,-0.0022699862288283724,-0.0015537257205593604
8,128,512,91,-0.0021962967450711575,-0.0015032878611599136
8,128,512,92,-0.0021213993397948007,-0.0014520232219726102
8,128,512,93,-0.001954764650304709,-0.001337967638854906
8,128,512,94,-0.0020535490366087902,-0.0014055820762647498
8,128,512,95,-0.0018568943167631361,-0.0012709788384066536
8,128,512,96,-0.0018286820088557225,-0.0012516685060903587
8,128,512,97,-0.0017553766325980227,-0.0012014935547622813
8,128,512,98,-0.0015244560538100326,-0.0010434365418549659
8,128,512,99,-0.0016757020638102978,-0.0011469591152014483
8,128,512,100,-0.0014613351160851,-0.0010002324804366408
8,128,512,101,-0.0015237456120177505,-0.001042950269439913
8,128,512,102,-0.001401790873410803,-0.0009594765409602879
8,128,512,103,-0.001340547300256278,-0.0009175574695488908
8,128,512,104,-0.0013843093887955943,-0.000947511079700978
8,128,512,105,-0.0011378141838918824,-0.0007787937830982049
8,128,512,106,-0.0013444867055669334,-0.0009202538539045055
8,128,512,107,-0.0011536393327481486,-0.0007896255407967317
8,128,512,108,-0.001208828309069104,-0.000827400453662819
8,128,512,109,-0.001170652765702523,-0.0008012706371592182
8,128,512,110,-0.001044769331950555,-0.0007151078550555955
8,128,512,111,-0.0011554050909725036,-0.0007908341401858503
8,128,512,112,-0.001040930040041264,-0.0007124799948014477
8,128,512,113,-0.0011032154685183806,-0.0007551121795310025
8,128,512,114,-0.001034527463355924,-0.0007080976562887596
8,128,512,115,-0.0010436536432269013,-0.0007143442053717059
8,128,512,116,-0.0010936810100832383,-0.0007485861781332183
8,128,512,117,-0.0009850659428144366,-0.000674242985424545
8,128,512,118,-0.0010952787188396912,-0.000749679753573165
8,128,512,119,-0.0010225781428824896,-0.0006999187667752474
8,128,512,120,-0.0010568652265325752,-0.0007233870693902832
8,128,512,121,-0.0010184628559419715,-0.0006971019976311168
8,128,512,122,-0.0009917640682087334,-0.000678827616631767
8,128,512,123,-0.0010929766550385285,-0.0007481040718827605
8,128,512,124,-0.0010074799857493707,-0.0006895846093372608
8,128,512,125,-0.0010843894711810866,-0.0007422264466103967
8,128,512,126,-0.0009961022207688242,-0.0006817969294525776
8,128,512,127,-0.0010558163445096467,-0.0007226691465429285
8,128,512,128,-0.0010645570913344034,-0.0007286518802644153
9,128,512,0,1.0,0.8585043901114684
9,128,512,1,0.020383569722743137,0.01749938409311819
9,128,512,2,0.010496778444173712,0.00901153037635056
9,128,512,3,0.00819601256792341,0.007036312770971017
9,128,512,4,0.00684766656631855,0.005878751809204
9,128,512,5,0.005702972518999674,0.00489602694424628
9,128,512,6,0.005140270124716674,0.00441294446842809
9,128,512,7,0.004610415491566134,0.00395806193974745
9,128,512,8,0.004274388046776766,0.003669580903197838
9,128,512,9,0.003947016028497246,0.0033885305883052178
9,128,512,10,0.0037027064649010734,0.003178789755411687
9,128,512,11,0.0034570260084555477,0.002967872004988614
9,128,512,12,0.003315223628384117,0.0028461340391690354
9,128,512,13,0.003066755892276991,0.00263282339692001
9,128,512,14,0.0029253940251524235,0.002511463613399215
9,128,512,15,0.002718671560374157,0.0023339914698524097
9,128,512,16,0.0026371704270738683,0.002264022389115052
9,128,512,17,0.002484529392837247,0.0021329793911117577
9,128,512,18,0.0023761118441054923,0.002039902449560422
9,128,512,19,0.002233364565745585,0.001917353284411978
9,128,512,20,0.0021500495046884115,0.0018458269387319893
9,128,512,21,0.0020517720670976056,0.0017614553271113767
9,128,512,22,0.0019844778774532916,0.0017036829698727394
9,128,512,23,0.001920903691075557,0.0016491042517696895
9,128,512,24,0.001775731874877973,0.0015244736102436084
9,128,512,25,0.0017021486666413369,0.00146130210293397
9,128,512,26,0.00162320481279197,0.0013935284578319705
9,128,512,27,0.0015820856098149227,0.0013582274415582908
9,128,512,28,0.001602784886785814,0.001375997861709934
9,128,512,29,0.0014433890428831623,0.0012391558299539853
9,128,512,30,0.0013901903419152818,0.0011934845116248326
9,128,512,31,0.0013505719343084343,0.0011594719347651286
9,128,512,32,0.0013740166766519257,0.001179599348992048
9,128,512,33,0.0012301880258825879,0.0010561218208827623
9,128,512,34,0.0012216912690535605,0.0010488273178433328
9,128,512,35,0.001194070001134517,0.0010251143380743887
9,128,512,36,0.0011057191549688405,0.0009492647487710926
9,128,512,37,0.0011440037453713946,0.0009821322377053046
9,128,512,38,0.0010282048462673266,0.0008827183744543873
9,128,512,39,0.0010554313252512642,0.0009060924261893754
9,128,512,40,0.0010450263149651708,0.0008971596791796093
9,128,512,41,0.0009435013699659126,0.0008100000681919207
9,128,512,42,0.00093082744924877,0.000799119451616329
9,128,512,43,0.000854848130362977,0.0007338908727951965
9,128,512,44,0.0008457612022739847,0.0007260897051381694
9,128,512,45,0.0008714302679303507,0.0007481267106942192
9,128,512,46,0.0007853640059512428,0.0006742384469446713
9,128,512,47,0.0008280252162756685,0.0007108632832956594
9,128,512,48,0.0007340598772392953,0.0006301936272146205
9,128,512,49,0.0007410416252448611,0.0006361874885280508
9,128,512,50,0.000717538206944916,0.0006160097007349217
9,128,512,51,0.0006795134216210696,0.0005833652556013534
9,128,512,52,0.0006671736319426904,0.0005727714919894127
9,128,512,53,0.0005971762842127192,0.0005126784616670734
9,128,512,54,0.0006258580828476435,0.0005373019117114491
9,128,512,55,0.0005403765179790857,0.0004639156129981939
9,128,512,56,0.0005513730406965842,0.0004733561760271269
9,128,512,57,0.000517289650054071,0.0004440954355306451
9,128,512,58,0.00047040723700874314,0.00040384667811221197
9,128,512,59,0.0004477720046406929,0.00038441423175304766
9,128,512,60,0.00037679205904987256,0.0003234776368534552
9,128,512,61,0.0003610372967647465,0.0003099521042665119
9,128,512,62,0.0002920241554485803,0.0002507040194712001
9,128,512,63,0.00025566278372213936,0.00021948762221357548
9,128,512,64,0.00020219710837734347,0.00017358710520979373
9,128,512,65,0.0001456654363531734,0.00012505441659670205
9,128,512,66,9.338147640678013e-05,8.016840745031125e-05
9,128,512,67,3.368444510765879e-05,2.8918244003393845e-05
9,128,512,68,-1.887815492643398e-05,-1.6206978881548018e-05
9,128,512,69,-7.880430012078483e-05,-6.765383761335549e-05
9,128,512,70,-0.00011523588632862691,-9.893051431151234e-05
9,128,512,71,-0.0001652555519215275,-0.00014187261681492506
9,128,512,72,-0.00021583963899475523,-0.00018529927763707185
9,128,512,73,-0.0002830204343689227,-0.00024297428539697485
9,128,512,74,-0.00034769579259793864,-0.0002984983643686169
9,128,512,75,-0.00038854340948230026,-0.0003335662227894327
9,128,512,76,-0.0004307393139439068,-0.00036979159201444605
9,128,512,77,-0.000451746390552858,-0.0003878262595066386
9,128,512,78,-0.0004814317969671246,-0.00041331131123552956
9,128,512,79,-0.0005082009539639998,-0.00043629275003693004
9,128,512,80,-0.0005470425059294569,-0.00046963839291801776
9,128,512,81,-0.0005451317097985494,-0.00046799796605102563
9,128,512,82,-0.0005555169663346457,-0.0004769137543796981
9,128,512,83,-0.0005582977966516414,-0.00047930110941499395
9,128,512,84,-0.0005730658548064501,-0.0004919795521743188
9,128,512,85,-0.0005732762899484697,-0.0004921602116675763
9,128,512,86,-0.0005526802694574311,-0.0004744784376571939
9,128,512,87,-0.0005674674474514691,-0.0004871732948824352
9,128,512,88,-0.0005191606654139342,-0.0004457017104310537
9,128,512,89,-0.0005299205126829829,-0.00045493908654846085
9,128,512,90,-0.0004999538792580139,-0.0004292126001962639
9,128,512,91,-0.00047293501655348575,-0.0004060167879486075
9,128,512,92,-0.00047856232303261073,-0.000410847855265439
9,128,512,93,-0.0004175245358654382,-0.0003584466470197319
9,128,512,94,-0.0004463381011692797,-0.00038318321932784337
9,128,512,95,-0.0004003691079854044,-0.0003437186368704822
9,128,512,96,-0.0004091904590072159,-0.00035129180544942167
9,128,512,97,-0.0003820277875504255,-0.00032797253275661166
9,128,512,98,-0.00033908559335705136,-0.00029110647052058074
9,128,512,99,-0.0003629593738955422,-0.0003116022159214329
9,128,512,100,-0.0003063963013439795,-0.0002630425698177228
9,128,512,101,-0.00032643695859378187,-0.00028024756204739735
9,128,512,102,-0.0002901229200595304,-0.00024907180054306545
9,128,512,103,-0.00028080278955220587,-0.0002410704275861155
9,128,512,104,-0.0002864693743427488,-0.0002459352155057355
9,128,512,105,-0.00021883807824124872,-0.00018787345089366902
9,128,512,106,-0.00029142419855599384,-0.00025018895384503696
9,128,512,107,-0.00024622555225302156,-0.00021138571756683977
9,128,512,108,-0.0002596268244341448,-0.00022289076856741276
9,128,512,109,-0.00023667470434262077,-0.00020318627270647375
9,128,512,110,-0.00020684372234653018,-0.00017757624370149378
9,128,512,111,-0.0002305025246795595,-0.0001978874293691789
9,128,512,112,-0.00021614503985287832,-0.00018556146561451433
9,128,512,113,-0.00025000399829741543,-0.0002146295300837512
9,128,512,114,-0.00022470151243079704,-0.00019290723488652595
9,128,512,115,-0.00022033856414301541,-0.0001891616246276361
9,128,512,116,-0.0002206905621758639,-0.00018946381648414712
9,128,512,117,-0.00021173855236556293,-0.00018177847676168282
9,128,512,118,-0.00022693585193143547,-0.0001948254251568235
9,128,512,119,-0.00021492140694380756,-0.00018451097139019222
9,128,512,120,-0.00022739442925296812,-0.00019521911580056483
9,128,512,121,-0.00022285612724063338,-0.00019132296359932374
9,128,512,122,-0.00021072530980613226,-0.0001809086035761638
9,128,512,123,-0.00025120320125296506,-0.0002156590510857252
9,128,512,124,-0.0001946213777974509,-0.00016708330724865425
9,128,512,125,-0.0002503609823812564,-0.0002149360024869286
9,128,512,126,-0.000209128337413704,-0.00017953759576637732
9,128,512,127,-0.00021011744815772302,-0.00018038675168242406
9,128,512,128,-0.0002567766226279848,-0.00022044385780412078
10,128,512,0,1.0,0.8897442145659132
10,128,512,1,0.023269701430293804,0.02070408222228007
10,128,512,2,0.008976101460958341,0.007986434344244326
10,128,512,3,0.006595776692607433,0.005868554152816157
10,128,512,4,0.005424587760107017,0.004826495575960285
10,128,512,5,0.004261473822644284,0.0037916216792218387
10,128,512,6,0.003828098371113834,0.00340602837848773
10,128,512,7,0.003397089985494121,0.0030225411609531966
10,128,512,8,0.002965920700271426,0.0026389107839277833
10,128,512,9,0.002838252304173001,0.0025253185671163005
10,128,512,10,0.0026077427114395793,0.0023202239905797933
10,128,512,11,0.0025575680335661608,0.002275581361224211
10,128,512,12,0.0022459030818275604,0.001998279273531827
10,128,512,13,0.002197314932413526,0.0019550482486942254
10,128,512,14,0.002081705106634506,0.0018521850750603693
10,128,512,15,0.002023549813525805,0.0018004417394705174
10,128,512,16,0.0018762211952870354,0.0016693569537525824
10,128,512,17,0.0017747386786530278,0.0015790634716978849
10,128,512,18,0.0016871709983433895,0.0015011506347594268
10,128,512,19,0.0016605897414960734,0.0014775001152636368
10,128,512,20,0.0015508958003820966,0.001379900565784542
10,128,512,21,0.0014926170244753372,0.0013280473620895196
10,128,512,22,0.0014386472412990497,0.001280028059747041
10,128,512,23,0.0014096034332098338,0.0012541864995306985
10,128,512,24,0.00129736574866656,0.0011543236690520465
10,128,512,25,0.0012823528484553893,0.001140966027945302
10,128,512,26,0.0012192011205605805,0.001084777143411055
10,128,512,27,0.0012270314859408307,0.00109174416570607
10,128,512,28,0.0011983647659256206,0.0010662381174219558
10,128,512,29,0.001103220679028876,0.0009815842165554207
10,128,512,30,0.0010763815056071173,0.0009577042172796798
10,128,512,31,0.000986398298701979,0.0008776421795277454
10,128,512,32,0.001006612061226339,0.000895627257788404
10,128,512,33,0.0009759258951783296,0.0008683244190799787
10,128,512,34,0.0008930560947836402,0.0007945914936165718
10,128,512,35,0.0009401628025680486,0.0008365044143349962
10,128,512,36,0.0008604748565717233,0.0007656025254141249
10,128,512,37,0.0008606993305432682,0.0007658022498316276
10,128,512,38,0.000819686578469279,0.0007293113909503695
10,128,512,39,0.00079238743144158,0.0007050221328198901
10,128,512,40,0.0008193401451513749,0.0007290031539100314
10,128,512,41,0.0007422939572165665,0.0006604517539406776
10,128,512,42,0.0007316885691799297,0.0006510156712918535
10,128,512,43,0.000677982535385443,0.0006032310384359276
10,128,512,44,0.0006925529470083092,0.0006161949778812166
10,128,512,45,0.0006728669746156639,0.0005986794978367563
10,128,512,46,0.0006149418819018025,0.0005471409817164038
10,128,512,47,0.0006401863952027772,0.0005696021413754784
10,128,512,48,0.0006153811969355571,0.0005475318597260589
10,128,512,49,0.0006011347848864774,0.0005348561970270682
10,128,512,50,0.000598921284161011,0.0005328867475626469
10,128,512,51,0.0005645350999950211,0.0005022918391399593
10,128,512,52,0.0005725743650468095,0.00050944472870915
10,128,512,53,0.000504243286117619,0.00044864754655685597
10,128,512,54,0.0005365345376904709,0.0004773785008248934
10,128,512,55,0.0004810789337084214,0.00042803719801660646
10,128,512,56,0.00047247580893774023,0.0004203826175247042
10,128,512,57,0.00044757665554102515,0.00039822873984238775
10,128,512,58,0.0004072593999957269,0.00036235669497378315
10,128,512,59,0.0003948138429685733,0.0003512833326118231
10,128,512,60,0.0003557550806140919,0.00031653102477881837
10,128,512,61,0.00034876069755897026,0.00031030781292106603
10,128,512,62,0.00033123731613851095,0.0002947164856825805
10,128,512,63,0.0003201652005743577,0.00028486513491637
10,128,512,64,0.00029193807015869265,0.00025975020893523445
10,128,512,65,0.0002521526446203507,0.0002243513567384518
10,128,512,66,0.00020719058435053058,0.00018434662373841544
10,128,512,67,0.00017560001975925997,0.00015623910165846162
10,128,512,68,0.0001512438317161783,0.00013456832425825024
10,128,512,69,0.00012163221693721638,0.00010822156132471436
10,128,512,70,9.105166935362104e-05,8.10126960339528e-05
10,128,512,71,5.8585151292009345e-05,5.2125799421534056e-05
10,128,512,72,2.832198205515537e-05,2.5199319678614103e-05
10,128,512,73,1.541517220027623e-07,1.3715560281733076e-07
10,128,512,74,-1.740932574099815e-05,-1.5489846857546535e-05
10,128,512,75,-2.3719149635960182e-05,-2.110397616301876e-05
10,128,512,76,-5.919087565818395e-05,-5.266473917195952e-05
10,128,512,77,-7.702712545467424e-05,-6.85344392379392e-05
10,128,512,78,-8.047170269694226e-05,-7.159923191087258e-05
10,128,512,79,-0.00012163707076668437,-0.000108225879991402
10,128,512,80,-0.00013933719553235426,-0.00012397446359875162
10,128,512,81,-0.00013830984583000552,-0.0001230603851447508
10,128,512,82,-0.0001597762598763679,-0.0001421600028499782
10,128,512,83,-0.00014798950014092817,-0.00013167280156689226
10,128,512,84,-0.00016572451723486197,-0.0001474524304214474
