experiment,run_seed,source,split,content_id,condition_id,sigma_DN,residual_seed,residual_mean_DN,residual_std_DN,residual_std_relative_error,residual_skewness,residual_excess_kurtosis,negative_before_clipping_ratio,above_one_before_clipping_ratio,added_zero_ratio,added_one_ratio,brightness_shift_DN,gradient_ratio,noisy_round_trip_max_error_DN,residual_reconstruction_max_error_DN,patch_height,patch_width,number_of_pixels,standard_error_mean_DN,z_mean,clipping_mean_contribution_DN
CG,20260719,sCMOS,training,content_057,low,55.29993549356029,408323450,0.009577356329126624,55.28583922347953,0.0002549057237581215,0.0019611003808677197,-0.0069158077239990234,0.0,0.0,0.0,0.0,0.009577390173585165,1.3960113931104214,0.5,0.5,512,512,262144,0.10800768651085994,0.08867291429451775,3.384445854126561e-08
G,20260719,sCMOS,training,content_057,mid,91.4432,2274381739,-0.2453575076025884,91.34573619380781,0.0010658398458517973,0.00415021413937211,0.006845235824584961,0.0,0.0,0.0,0.0,-0.2453575405531705,1.4250368139618463,0.5,0.5,512,512,262144,0.1786,-1.3737822374165083,-3.2950582096180625e-08
CG,20260719,sCMOS,training,content_057,mid,88.23103152697934,2274381739,-0.23673871127264806,88.13698962321178,0.0010658597337015704,0.0041502113454043865,0.006845951080322266,0.0,0.0,0.0,0.0,-0.23673874578737042,1.39559124432691,0.5,0.5,512,512,262144,0.17232623345113152,-1.3737821951512839,-3.4514722357936733e-08
G,20260719,sCMOS,training,content_057,high,91.4432,4099185549,0.11935911307406388,91.36494322021595,0.0008557966014318796,0.0007654274231754243,0.004241466522216797,0.0,0.0,0.0,0.0,0.11935892528251557,1.1510606701982653,0.5,0.5,512,512,262144,0.1786,0.6683041045580285,-1.8779154831172207e-07
CG,20260719,sCMOS,training,content_057,high,148.4405090006516,4099185549,0.193756662152466,148.31347955383814,0.0008557599786517486,0.0007653720094822347,0.0042421817779541016,0.0,0.0,0.0,0.0,0.19375662686581308,1.3979150552360782,0.5,0.5,512,512,262144,0.28992286914189763,0.6683041690568923,-3.528665293295319e-08
G,20260719,sCMOS,training,content_058,low,91.4432,300708903,0.22799068801597255,91.28177256210819,0.0017653301491178872,-0.001254954026080668,-0.0198976993560791,0.0,0.0,0.0,0.0,0.22799068908770703,2.057970974909288,0.5,0.5,512,512,262144,0.1786,1.2765436059125002,1.0717344789412664e-09
CG,20260719,sCMOS,training,content_058,low,55.29993549356029,300708903,0.1378765185132515,55.202310954996264,0.0017653644202784884,-0.001254956005141139,-0.019897937774658203,0.0,0.0,0.0,0.0,0.13787654525014847,1.3867737287137147,0.5,0.5,512,512,262144,0.10800768651085994,1.2765435772887175,2.6736896974188795e-08
G,20260719,sCMOS,training,content_058,mid,91.4432,544040952,-0.21088996313800334,91.43730677180862,6.444687184375223e-05,0.0015380048425868154,0.0008761882781982422,0.0,0.0,0.0,0.0,-0.21088996911516666,1.4187009304289548,0.5,0.5,512,512,262144,0.1786,-1.1807948663941956,-5.977163319847989e-09
CG,20260719,sCMOS,training,content_058,mid,88.23103152697934,544040952,-0.203481918363776,88.22534356307311,6.446670528255897e-05,0.0015379067044705153,0.0008771419525146484,0.0,0.0,0.0,0.0,-0.20348173145152693,1.3898029028634278,0.5,0.5,512,512,262144,0.17232623345113152,-1.1807947884004535,1.8691224906719484e-07
G,20260719,sCMOS,training,content_058,high,91.4432,816176882,0.08610532739190901,91.59057619040169,0.0016116692154439784,-0.005407789256423712,-0.006119966506958008,0.0,0.0,0.0,0.0,0.08610522279562716,1.1502134096773151,0.5,0.5,512,512,262144,0.1786,0.4821126953634323,-1.0459628185799374e-07
CG,20260719,sCMOS,training,content_058,high,148.4405090006516,816176882,0.13977548448758714,148.6797515133662,0.0016117063618635327,-0.005407735239714384,-0.0061185359954833984,0.0,0.0,0.0,0.0,0.1397754020382358,1.3936336656393569,0.5,0.5,512,512,262144,0.28992286914189763,0.48211265603603176,-8.244935134626985e-08
G,20260719,sCMOS,training,content_059,low,91.4432,1433037678,-0.2825257647350097,91.58100944711316,0.0015070496998481693,0.008204765617847443,-0.0117340087890625,0.0,0.0,0.0,0.0,-0.28252576253355866,2.0774248930051398,0.5,0.5,512,512,262144,0.1786,-1.5818911799272657,2.2014510214773964e-09
CG,20260719,sCMOS,training,content_059,low,55.29993549356029,1433037678,-0.17085640120436996,55.38327336102466,0.001507015636104626,0.008204534649848938,-0.011733531951904297,0.0,0.0,0.0,0.0,-0.170856385511593,1.394366721546111,0.5,0.5,512,512,262144,0.10800768651085994,-1.5818911294539275,1.5692776966780286e-08
G,20260719,sCMOS,training,content_059,mid,91.4432,776974080,-0.14724013046074358,91.40108817709442,0.00046052437912914385,0.003163806162774563,0.0001251697540283203,0.0,0.0,0.0,0.0,-0.1472400599923418,1.420309482328169,0.5,0.5,512,512,262144,0.1786,-0.8244128245282395,7.046840178048797e-08
CG,20260719,sCMOS,training,content_059,mid,88.23103152697934,776974080,-0.1420679619707539,88.19039721903215,0.00046054440534067104,0.00316376774571836,0.0001251697540283203,0.0,0.0,0.0,0.0,-0.14206801175342676,1.3912418392058878,0.5,0.5,512,512,262144,0.17232623345113152,-0.8244128541870654,-4.978267287292226e-08
G,20260719,sCMOS,training,content_059,high,91.4432,284175683,-0.34958612346473494,91.38636495308363,0.0006215338802270271,0.0008426738204434514,0.0019021034240722656,0.0,0.0,0.0,0.0,-0.3495864312057506,1.1468843580740469,0.5,0.5,512,512,262144,0.1786,-1.9573691123445405,-3.0774101567043743e-07
CG,20260719,sCMOS,training,content_059,high,148.4405090006516,284175683,-0.5674860700234187,148.3482536627099,0.0006214970466132986,0.0008427604334428906,0.0019016265869140625,0.0,0.0,0.0,0.0,-0.5674860380048674,1.3887625449340653,0.5,0.5,512,512,262144,0.28992286914189763,-1.957369115803254,3.201855125478659e-08
G,20260719,sCMOS,training,content_060,low,91.4432,3482339054,-0.38299752282510435,91.43728547003423,6.467982272906646e-05,0.0026678224094212055,0.00869894027709961,0.0,0.0,0.0,0.0,-0.3829975607196934,2.08153048251144,0.5,0.5,512,512,262144,0.1786,-2.144443016937874,-3.7894589022258174e-08
CG,20260719,sCMOS,training,content_060,low,55.29993549356029,3482339054,-0.2316163264680453,55.29635679863516,6.471426943252915e-05,0.0026677637360990047,0.008696794509887695,0.0,0.0,0.0,0.0,-0.23161625048746082,1.396652657180576,0.5,0.5,512,512,262144,0.10800768651085994,-2.1444429924416237,7.598058449076461e-08
G,20260719,sCMOS,training,content_060,mid,91.4432,2719976962,-0.023948632594248065,91.54114653349181,0.0010711188310536758,-0.0022434706334024668,0.0007905960083007812,0.0,0.0,0.0,0.0,-0.023948558253081842,1.4238572077845506,0.5,0.5,512,512,262144,0.1786,-0.13409088798571145,7.434116622295761e-08
CG,20260719,sCMOS,training,content_060,mid,88.23103152697934,2719976962,-0.023107371098017637,88.3255356614802,0.0010710986017653961,-0.0022434352431446314,0.0007901191711425781,0.0,0.0,0.0,0.0,-0.023107296814464107,1.394591665437109,0.5,0.5,512,512,262144,0.17232623345113152,-0.13409084986802344,7.428355353056304e-08
G,20260719,sCMOS,training,content_060,high,91.4432,1306239538,-0.42776203427303694,91.42665337702712,0.00018094973680800888,0.004398799035698175,0.008255243301391602,0.0,0.0,0.0,0.0,-0.4277620536178084,1.1472347350578134,0.5,0.5,512,512,262144,0.1786,-2.395084178460453,-1.9344771451379472e-08
CG,20260719,sCMOS,training,content_060,high,148.4405090006516,1306239538,-0.6943897280166493,148.413654191838,0.0001809129394286699,0.00439884327352047,0.008255958557128906,0.0,0.0,0.0,0.0,-0.6943897922235021,1.3902838364714478,0.5,0.5,512,512,262144,0.28992286914189763,-2.395084354924732,-6.42068527234585e-08
G,20260719,sCMOS,training,content_061,low,91.4432,3914258778,0.17023262155865226,91.43390487676194,0.00010164914655284771,0.005745473317801952,-0.0016362667083740234,0.0,0.0,0.0,0.0,0.17023265000032595,2.0558051321763187,0.5,0.5,512,512,262144,0.1786,0.9531501767001807,2.8441673682877422e-08
CG,20260719,sCMOS,training,content_061,low,55.29993549356029,3914258778,0.10294753187115299,55.29431242667966,0.00010168306401163079,0.005745256319642067,-0.001634836196899414,0.0,0.0,0.0,0.0,0.10294754823588992,1.3857831386866089,0.5,0.5,512,512,262144,0.10800768651085994,0.9531500506753455,1.636473692667728e-08
G,20260719,sCMOS,training,content_061,mid,91.4432,1193738430,0.10164469054881509,91.27460514827187,0.0018437111969849083,-0.00224742922000587,0.0031845569610595703,0.0,0.0,0.0,0.0,0.1016446871245602,1.4145993215842114,0.5,0.5,512,512,262144,0.1786,0.5691192080000844,-3.4242548796470373e-09
CG,20260719,sCMOS,training,content_061,mid,88.23103152697934,1193738430,0.09807416538866165,88.06835724314757,0.0018437309528906492,-0.0022474273573607206,0.003184080123901367,0.0,0.0,0.0,0.0,0.09807412221940481,1.3860220746955565,0.5,0.5,512,512,262144,0.17232623345113152,0.5691191841460032,-4.316925683589545e-08
G,20260719,sCMOS,training,content_061,high,91.4432,3608112634,-0.05238971493014888,91.46243117542078,0.00021030733199156192,0.011490114033222198,0.0010461807250976562,0.0,0.0,0.0,0.0,-0.05238975666754797,1.1454997139965197,0.5,0.5,512,512,262144,0.1786,-0.29333546993364434,-4.173739909241192e-08
CG,20260719,sCMOS,training,content_061,high,148.4405090006516,3608112634,-0.0850446550092756,148.47173260285678,0.00021034421409219675,0.011490179225802422,0.0010464191436767578,0.0,0.0,0.0,0.0,-0.08504461181146894,1.3843733289626556,0.5,0.5,512,512,262144,0.28992286914189763,-0.293335449048871,4.31978066650629e-08
G,20260719,sCMOS,training,content_062,low,91.4432,472358772,0.08361945033574303,91.65312539344332,0.002295691680117424,-0.003399648005142808,0.0077517032623291016,0.0,0.0,0.0,0.0,0.0836194960468184,2.076059132872851,0.5,0.5,512,512,262144,0.1786,0.46819401083842677,4.5711075369325727e-08
CG,20260719,sCMOS,training,content_062,low,55.29993549356029,472358772,0.05056854569998326,55.426885196331654,0.0022956573391689763,-0.0033996414858847857,0.007753610610961914,0.0,0.0,0.0,0.0,0.050568607783678665,1.393978113892733,0.5,0.5,512,512,262144,0.10800768651085994,0.4681939529822139,6.208369540683378e-08
G,20260719,sCMOS,training,content_062,mid,91.4432,793047383,-0.11613175575164103,91.62462557827487,0.001984024818410432,-0.001827193540520966,0.03162813186645508,0.0,0.0,0.0,0.0,-0.11613162457517312,1.4202707032821513,0.5,0.5,512,512,262144,0.1786,-0.6502337948020214,1.3117646791016568e-07
CG,20260719,sCMOS,training,content_062,mid,88.23103152697934,793047383,-0.11205234880929948,88.40608233205772,0.0019840049702338327,-0.0018273561727255583,0.03162789344787598,0.0,0.0,0.0,0.0,-0.11205231594558995,1.3911506542809522,0.5,0.5,512,512,262144,0.17232623345113152,-0.650233841738759,3.286370953148321e-08
G,20260719,sCMOS,training,content_062,high,91.4432,445080944,0.29022343919017823,91.24502861070361,0.00216715282597712,-0.003723602741956711,-0.002895832061767578,0.0,0.0,0.0,0.0,0.29022322027962844,1.148422472361401,0.5,0.5,512,512,262144,0.1786,1.62499126086326,-2.189105497985011e-07
CG,20260719,sCMOS,training,content_062,high,148.4405090006516,445080944,0.4711221339180278,148.11882122145119,0.0021671158457088734,-0.0037236446514725685,-0.0028939247131347656,0.0,0.0,0.0,0.0,0.4711219970084901,1.3909702065129366,0.5,0.5,512,512,262144,0.28992286914189763,1.6249912789302778,-1.369095377068419e-07
G,20260719,sCMOS,training,content_063,low,91.4432,1130913948,-0.035145653394965226,91.33842589616769,0.0011457834353162668,0.0021833290811628103,0.0028727054595947266,0.0,0.0,0.0,0.0,-0.035145650305672405,2.08041163689389,0.5,0.5,512,512,262144,0.1786,-0.1967841735440382,3.0892928215564552e-09
CG,20260719,sCMOS,training,content_063,low,55.29993549356029,1130913948,-0.02125419897857439,55.23657185279809,0.0011458176252226648,0.0021834291983395815,0.0028743743896484375,0.0,0.0,0.0,0.0,-0.021254138105444298,1.395880884026105,0.5,0.5,512,512,262144,0.10800768651085994,-0.19678413328885927,6.08731300921761e-08
G,20260719,sCMOS,training,content_063,mid,91.4432,1648700326,-0.2488752719113757,91.3091162946245,0.001466305918597582,0.005042433273047209,-0.019936800003051758,0.0,0.0,0.0,0.0,-0.24887531610634284,1.424516300979016,0.5,0.5,512,512,262144,0.1786,-1.3934785661331226,-4.4194967130373186e-08
CG,20260719,sCMOS,training,content_063,mid,88.23103152697934,1648700326,-0.24013289907713842,88.10165607464509,0.0014663259637249487,0.005042428616434336,-0.019936800003051758,0.0,0.0,0.0,0.0,-0.24013294300700316,1.3952987782668662,0.5,0.5,512,512,262144,0.17232623345113152,-1.3934784871000827,-4.392986474588412e-08
G,20260719,sCMOS,training,content_063,high,91.4432,2065209485,0.16493023836163298,91.30918898139446,0.0014655110342327075,0.001731010852381587,0.004170417785644531,0.0,0.0,0.0,0.0,0.1649299689998429,1.1496424992703638,0.5,0.5,512,512,262144,0.1786,0.9234615809721891,-2.6936179006731287e-07
CG,20260719,sCMOS,training,content_063,high,148.4405090006516,2065209485,0.26773261661244396,148.22297322245038,0.0014654744831160277,0.0017310752300545573,0.004169940948486328,0.0,0.0,0.0,0.0,0.26773249232574514,1.3939374860613611,0.5,0.5,512,512,262144,0.28992286914189763,0.9234615310095009,-1.2428669882158516e-07
G,20260719,sCMOS,training,content_064,low,91.4432,3698054765,-0.0047315835818508845,91.49406361491522,0.0005562317910485995,-0.002667878521606326,-0.013718843460083008,0.0,0.0,0.0,0.0,-0.0047316155173149355,2.0849158357153414,0.5,0.5,512,512,262144,0.1786,-0.026492629237686922,-3.193546405100278e-08
CG,20260719,sCMOS,training,content_064,low,55.29993549356029,3698054765,-0.002861410987814228,55.33069318566872,0.0005561976127804388,-0.0026677967980504036,-0.013719320297241211,0.0,0.0,0.0,0.0,-0.002861454027911492,1.3981692342040635,0.5,0.5,512,512,262144,0.10800768651085994,-0.026492660663799322,-4.3040097263968846e-08
G,20260719,sCMOS,training,content_064,mid,91.4432,1630217290,-0.2450492496044167,91.42679498370829,0.00017940116150477604,0.0022317664697766304,-0.0017635822296142578,0.0,0.0,0.0,0.0,-0.24504916444721303,1.4240842145957433,0.5,0.5,512,512,262144,0.1786,-1.3720562687817284,8.515720367752166e-08
CG,20260719,sCMOS,training,content_064,mid,88.23103152697934,1630217290,-0.23644128564505568,88.21520101020336,0.0001794211911841599,0.0022315646056085825,-0.0017635822296142578,0.0,0.0,0.0,0.0,-0.23644124189166504,1.394858495828829,0.5,0.5,512,512,262144,0.17232623345113152,-1.3720562499969338,4.3753390632783606e-08
G,20260719,sCMOS,training,content_064,high,91.4432,939162373,0.43309081560874096,91.44518550664152,2.1713004810828267e-05,-0.0030562186148017645,0.008145332336425781,0.0,0.0,0.0,0.0,0.433090891344996,1.149763654409636,0.5,0.5,512,512,262144,0.1786,2.424920580116131,7.57362550452001e-08
CG,20260719,sCMOS,training,content_064,high,148.4405090006516,939162373,0.7030399666856324,148.4437375404727,2.1749722113313086e-05,-0.0030561070889234543,0.00814509391784668,0.0,0.0,0.0,0.0,0.7030398891947165,1.3945775211720874,0.5,0.5,512,512,262144,0.28992286914189763,2.4249206996552655,-7.749091590625312e-08
G,20260719,sCMOS,training,content_065,low,91.4432,1139549850,-0.09676499564290642,91.41830093439974,0.0002722899636087332,-0.000616727746091783,-0.0037446022033691406,0.0,0.0,0.0,0.0,-0.09676505085287168,2.0865883065470823,0.5,0.5,512,512,262144,0.1786,-0.5417972880341905,-5.520996526620081e-08
CG,20260719,sCMOS,training,content_065,low,55.29993549356029,1139549850,-0.05851826682080874,55.284875981540075,0.00027232422399424286,-0.0006168715190142393,-0.0037431716918945312,0.0,0.0,0.0,0.0,-0.0585182693060915,1.3970691327747822,0.5,0.5,512,512,262144,0.10800768651085994,-0.5417972434297521,-2.485282757369589e-09
G,20260719,sCMOS,training,content_065,mid,91.4432,2576992029,0.031625124194161414,91.3537788205441,0.0009778876882689058,-0.0010131648741662502,0.011143684387207031,0.0,0.0,0.0,0.0,0.03162508862711633,1.4250319541033576,0.5,0.5,512,512,262144,0.1786,0.17707236390907846,-3.556704508689279e-08
CG,20260719,sCMOS,training,content_065,mid,88.23103152697934,2576992029,0.030514192333735313,88.1447497143379,0.0009779077853696834,-0.0010131904855370522,0.011143207550048828,0.0,0.0,0.0,0.0,0.03051416231164339,1.395682840591653,0.5,0.5,512,512,262144,0.17232623345113152,0.1770722409620156,-3.002209192359828e-08
G,20260719,sCMOS,training,content_065,high,91.4432,3886818599,0.4853430685085285,91.41301717927468,0.0003300717901968589,-0.008987694047391415,-0.0066242218017578125,0.0,0.0,0.0,0.0,0.48534301856406614,1.1496697127655873,0.5,0.5,512,512,262144,0.1786,2.717486385826027,-4.994446234363181e-08
CG,20260719,sCMOS,training,content_065,high,148.4405090006516,3886818599,0.7878615036239163,148.3915184312996,0.00033003504017741425,-0.008987834677100182,-0.006624698638916016,0.0,0.0,0.0,0.0,0.7878616612661382,1.3954295692787286,0.5,0.5,512,512,262144,0.28992286914189763,2.7174865713622314,1.5764222194292188e-07
G,20260719,sCMOS,training,content_066,low,91.4432,240825632,-0.08195161521120897,91.34427848337216,0.0010817810031564935,0.0005582565790973604,-0.0013546943664550781,0.0,0.0,0.0,0.0,-0.08195155140505506,2.0687779131140887,0.5,0.5,512,512,262144,0.1786,-0.4588556282822451,6.380615391599065e-08
CG,20260719,sCMOS,training,content_066,low,55.29993549356029,240825632,-0.04955994134777253,55.2401111872751,0.001081815118792681,0.0005582127487286925,-0.0013554096221923828,0.0,0.0,0.0,0.0,-0.04955993935937375,1.3898258422179115,0.5,0.5,512,512,262144,0.10800768651085994,-0.4588556884124111,1.988398778962619e-09
G,20260719,sCMOS,training,content_066,mid,91.4432,1864239845,-0.12301708980538342,91.49118191471507,0.0005247182372780743,0.0020542368292808533,0.011175394058227539,0.0,0.0,0.0,0.0,-0.12301724132128378,1.421110046053041,0.5,0.5,512,512,262144,0.1786,-0.6887854972305902,-1.5151590035400453e-07
CG,20260719,sCMOS,training,content_066,mid,88.23103152697934,1864239845,-0.11869579763784979,88.27732621147213,0.0005246984387645599,0.0020543064456433058,0.011176347732543945,0.0,0.0,0.0,0.0,-0.11869568541666098,1.392014991851912,0.5,0.5,512,512,262144,0.17232623345113152,-0.6887854232101561,1.1222118881382137e-07
G,20260719,sCMOS,training,content_066,high,91.4432,3481425852,0.01335754203302808,91.24079034050798,0.00221350149045549,0.002938535064458847,-0.025424480438232422,0.0,0.0,0.0,0.0,0.013357616630820246,1.1489113969313265,0.5,0.5,512,512,262144,0.1786,0.07479026894192654,7.459779216567597e-08
CG,20260719,sCMOS,training,content_066,high,148.4405090006516,3481425852,0.02168340068463559,148.1119411674396,0.002213464743714596,0.0029383590444922447,-0.025423526763916016,0.0,0.0,0.0,0.0,0.02168372620680259,1.3916847164254487,0.5,0.5,512,512,262144,0.28992286914189763,0.0747902390343103,3.2552216699954784e-07
G,20260719,sCMOS,training,content_067,low,91.4432,2246252971,0.06386386962219759,91.6429807307389,0.0021847521821075147,0.0012718128273263574,0.0007221698760986328,0.0,0.0,0.0,0.0,0.06386388903537377,2.0789263010304277,0.5,0.5,512,512,262144,0.1786,0.3575804570111847,1.9413176177707214e-08
CG,20260719,sCMOS,training,content_067,low,55.29993549356029,2246252971,0.03862142843174954,55.42075025279605,0.002184717905318808,0.0012718235375359654,0.0007221698760986328,0.0,0.0,0.0,0.0,0.03862136459714449,1.3951728988348255,0.5,0.5,512,512,262144,0.10800768651085994,0.35758036931812476,-6.38346050463312e-08
G,20260719,sCMOS,training,content_067,mid,91.4432,2010298769,-0.0612144657180036,91.2361785697171,0.00226393466417303,-0.005390983074903488,0.0010361671447753906,0.0,0.0,0.0,0.0,-0.06121456836835293,1.4194825912696312,0.5,0.5,512,512,262144,0.1786,-0.3427461686338387,-1.0265034933176764e-07
CG,20260719,sCMOS,training,content_067,mid,88.23103152697934,2010298769,-0.059064159735175426,88.03128049062477,0.002263954448877661,-0.0053910380229353905,0.0010356903076171875,0.0,0.0,0.0,0.0,-0.05906415721688596,1.390527150538005,0.5,0.5,512,512,262144,0.17232623345113152,-0.3427461887393071,2.51828946584709e-09
G,20260719,sCMOS,training,content_067,high,91.4432,2990731073,-0.018324035604720734,91.40036853239438,0.000468394233859086,-0.009648744016885757,0.0002536773681640625,0.0,0.0,0.0,0.0,-0.018323913939681802,1.1488726448587454,0.5,0.5,512,512,262144,0.1786,-0.10259818367704777,1.2166503893240588e-07
CG,20260719,sCMOS,training,content_067,high,148.4405090006516,2990731073,-0.02974556760147795,148.37098580462535,0.0004683573001351932,-0.00964876264333725,0.0002541542053222656,0.0,0.0,0.0,0.0,-0.029745658291222554,1.3922232455522134,0.5,0.5,512,512,262144,0.28992286914189763,-0.10259821065346697,-9.068974460291201e-08
G,20260719,sCMOS,training,content_068,low,91.4432,2437829424,0.3308766497209743,91.42874528382873,0.0001580731664166636,-0.005799369886517525,-0.009366035461425781,0.0,0.0,0.0,0.0,0.3308766153848852,2.054214905024501,0.5,0.5,512,512,262144,0.1786,1.8526128203861942,-3.433608908309793e-08
CG,20260719,sCMOS,training,content_068,low,55.29993549356029,2437829424,0.20009642210956913,55.291192165998325,0.0001581073736150037,-0.005799485836178064,-0.009365558624267578,0.0,0.0,0.0,0.0,0.2000964502289282,1.3858876131516942,0.5,0.5,512,512,262144,0.10800768651085994,1.8526127961221523,2.8119359063438765e-08
G,20260719,sCMOS,training,content_068,mid,91.4432,4099787195,-0.01546722937959677,91.45473516908508,0.0001261457285514798,-0.0013804446207359433,0.004454851150512695,0.0,0.0,0.0,0.0,-0.015467342295867326,1.4155906755749394,0.5,0.5,512,512,262144,0.1786,-0.08660262810524506,-1.1291627055598497e-07
CG,20260719,sCMOS,training,content_068,mid,88.23103152697934,4099787195,-0.014923911284893412,88.24215972020345,0.0001261256162544928,-0.001380548463203013,0.0044553279876708984,0.0,0.0,0.0,0.0,-0.014923894878640098,1.386971409531419,0.5,0.5,512,512,262144,0.17232623345113152,-0.08660266626860126,1.6406253314227293e-08
G,20260719,sCMOS,training,content_068,high,91.4432,1403862205,0.1187617148082169,91.38371035770743,0.0006505638723554697,0.0019345666514709592,0.014686107635498047,0.0,0.0,0.0,0.0,0.11876156547183214,1.144356688705293,0.5,0.5,512,512,262144,0.1786,0.6649592094525022,-1.493363847582252e-07
CG,20260719,sCMOS,training,content_068,high,148.4405090006516,1403862205,0.19278691482319138,148.34394444248494,0.000650526994394933,0.0019346410408616066,0.014685869216918945,0.0,0.0,0.0,0.0,0.19278669551441752,1.3817776149940226,0.5,0.5,512,512,262144,0.28992286914189763,0.6649593231254731,-2.1930877386333592e-07
G,20260719,sCMOS,training,content_069,low,91.4432,1917184179,0.1551152871748837,91.51627668456659,0.000799148373707251,-0.011526267044246197,-0.01114034652709961,0.0,0.0,0.0,0.0,0.15511528931308582,2.081380243686757,0.5,0.5,512,512,262144,0.1786,0.8685066471158102,2.1382021153648623e-09
CG,20260719,sCMOS,training,content_069,low,55.29993549356029,1917184179,0.09380539438101937,55.34412647248559,0.0007991144751054257,-0.01152618695050478,-0.011140823364257812,0.0,0.0,0.0,0.0,0.09380536765736025,1.3956115848368003,0.5,0.5,512,512,262144,0.10800768651085994,0.8685066536592045,-2.6723659118932375e-08
G,20260719,sCMOS,training,content_069,mid,91.4432,1874978529,-0.14561835163117665,91.26851483665685,0.0019103133239339403,0.0020754244178533554,-0.0013780593872070312,0.0,0.0,0.0,0.0,-0.14561837041025427,1.4208495406134205,0.5,0.5,512,512,262144,0.1786,-0.8153323159640349,-1.8779077626263074e-08
CG,20260719,sCMOS,training,content_069,mid,88.23103152697934,1874978529,-0.14050314439800116,88.06248087556392,0.0019103330030078598,0.002075507305562496,-0.001377105712890625,0.0,0.0,0.0,0.0,-0.14050294979432998,1.3917541322989744,0.5,0.5,512,512,262144,0.17232623345113152,-0.8153323007425054,1.9460367117751787e-07
G,20260719,sCMOS,training,content_069,high,91.4432,1899763451,-0.16464562477775724,91.40303845372159,0.0004391966409575799,-0.00023330676776822656,-0.006018638610839844,0.0,0.0,0.0,0.0,-0.16464560726211275,1.1491084070004802,0.5,0.5,512,512,262144,0.1786,-0.9218679998754604,1.751564449037346e-08
CG,20260719,sCMOS,training,content_069,high,148.4405090006516,1899763451,-0.26727064565016034,148.37531990668242,0.00043915973077726834,-0.00023316446458920836,-0.006018877029418945,0.0,0.0,0.0,0.0,-0.26727064137439527,1.393177845999489,0.5,0.5,512,512,262144,0.28992286914189763,-0.9218681038898985,4.275765075334448e-09
G,20260719,sCMOS,training,content_070,low,91.4432,2334256648,-0.04168493242931748,91.41182220487897,0.0003431397317791944,-0.010453954339027405,0.0007770061492919922,0.0,0.0,0.0,0.0,-0.04168491620701875,2.060384372157502,0.5,0.5,512,512,262144,0.1786,-0.23339827787971712,1.6222298726553674e-08
CG,20260719,sCMOS,training,content_070,low,55.29993549356029,2334256648,-0.02520880421535432,55.280958013578356,0.0003431736368687917,-0.010454077273607254,0.0007767677307128906,0.0,0.0,0.0,0.0,-0.025208821028819273,1.3861553015818995,0.5,0.5,512,512,262144,0.10800768651085994,-0.2333982425669272,-1.681346495363556e-08
G,20260719,sCMOS,training,content_070,mid,91.4432,2445373146,0.11865202237616934,91.57109948426495,0.001398676820856487,-0.007673466112464666,-0.010698318481445312,0.0,0.0,0.0,0.0,0.11865202661187624,1.4183306149328643,0.5,0.5,512,512,262144,0.1786,0.664345030101732,4.235706896338343e-09
CG,20260719,sCMOS,training,content_070,mid,88.23103152697934,2445373146,0.11448406088727014,88.35443647872144,0.0013986570213039833,-0.007673518266528845,-0.010697603225708008,0.0,0.0,0.0,0.0,0.11448399782232777,1.389357866468758,0.5,0.5,512,512,262144,0.17232623345113152,0.6643449380545747,-6.30649423793983e-08
G,20260719,sCMOS,training,content_070,high,91.4432,2573234350,0.06365268805373525,91.5641360425661,0.0013225263613489068,0.003085435600951314,-0.0014259815216064453,0.0,0.0,0.0,0.0,0.06365263936970678,1.1491209941648939,0.5,0.5,512,512,262144,0.1786,0.3563980294162108,-4.8684028475243224e-08
CG,20260719,sCMOS,training,content_070,high,148.4405090006516,2573234350,0.10332793615020708,148.63683095201534,0.0013225631782419656,0.0030854884535074234,-0.00142669677734375,0.0,0.0,0.0,0.0,0.10332770347881493,1.3927159658287676,0.5,0.5,512,512,262144,0.28992286914189763,0.3563980187421332,-2.3267139215299437e-07
G,20260719,sCMOS,training,content_071,low,91.4432,3268776562,-0.16777571457290907,91.50608375758932,0.0006876810696620266,0.0043087913654744625,-0.002538442611694336,0.0,0.0,0.0,0.0,-0.16777571319441353,2.0676264861656386,0.5,0.5,512,512,262144,0.1786,-0.9393936986165121,1.37849553993874e-09
CG,20260719,sCMOS,training,content_071,low,55.29993549356029,3268776562,-0.10146174466158486,55.337962319224246,0.0006876468358337157,0.004308862145990133,-0.0025382041931152344,0.0,0.0,0.0,0.0,-0.10146178083942914,1.3913616245092535,0.5,0.5,512,512,262144,0.10800768651085994,-0.9393937407536556,-3.617784427589754e-08
G,20260719,sCMOS,training,content_071,mid,91.4432,1134211252,0.03426793616319923,91.22428766753987,0.002393970600986573,-0.005355997011065483,-0.0052030086517333984,0.0,0.0,0.0,0.0,0.03426785270863597,1.411863382115061,0.5,0.5,512,512,262144,0.1786,0.1918697433549789,-8.345456325997702e-08
CG,20260719,sCMOS,training,content_071,mid,88.23103152697934,1134211252,0.03306419426183327,88.01980725529117,0.0023939907312947877,-0.005355934612452984,-0.005202531814575195,0.0,0.0,0.0,0.0,0.03306414968679228,1.3833648188016485,0.5,0.5,512,512,262144,0.17232623345113152,0.1918697670091516,-4.4575040991645665e-08
