folder,frame_count,crop_size,crop_top,crop_left,crop_height,crop_width,metric_definition,value,valid_sample_count,warning_flags,frame_index,frame_mean_dn,frame_std_dn,rolling_mean_dn,rolling_variance_dn2
4,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1782.8868408203125,262144,,189,1782.8868408203125,924.1539728660699,1780.9273872375488,852806.0424025471
4,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1776.2396240234375,262144,,190,1776.2396240234375,923.0402313833359,1780.411735534668,852573.0793359033
4,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1775.1975708007812,262144,,191,1775.1975708007812,922.2094380936159,1780.3695640563965,852430.6607780934
4,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1775.3905639648438,262144,,192,1775.3905639648438,923.2674191265127,1780.0321960449219,852372.2779808752
4,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1774.6514282226562,262144,,193,1774.6514282226562,923.4507701598656,1779.5093612670898,852399.5486486088
4,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1775.3969116210938,262144,,194,1775.3969116210938,923.6836297173642,1779.096092224121,852325.2086151745
4,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1776.3966064453125,262144,,195,1776.3966064453125,922.8146709508239,1778.5807991027832,852348.33837955
4,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1777.0071411132812,262144,,196,1777.0071411132812,921.7244126599558,1778.1268310546875,852181.8277179953
4,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1778.0899047851562,262144,,197,1778.0899047851562,924.3223280258092,1778.0608024597168,852317.856994069
4,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1776.5000610351562,262144,,198,1776.5000610351562,922.90839269461,1778.0279083251953,852233.0412988425
4,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1772.9793701171875,262144,,199,1772.9793701171875,921.5401334678735,1777.5236740112305,852100.8745256304
4,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,1770.688720703125,262144,,200,1770.688720703125,921.437782591549,1777.0977363586426,851915.1340307218
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4727.2462158203125,262144,,1,4727.2462158203125,4044.10080952375,4727.2462158203125,16354751.35759065
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4730.859313964844,262144,,2,4730.859313964844,4049.3201095633663,4729.052764892578,16375872.35365246
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4722.1529541015625,262144,,3,4722.1529541015625,4042.917040073123,4726.752827962239,16365640.966739515
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4729.519714355469,262144,,4,4729.519714355469,4048.321600647006,4727.444549560547,16371457.670620922
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4726.623107910156,262144,,5,4726.623107910156,4046.0648859353973,4727.280261230469,16371294.34873662
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4721.3125,262144,,6,4721.3125,4046.0936176144023,4726.285634358724,16371224.217697183
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4716.54736328125,262144,,7,4716.54736328125,4038.2307491283777,4724.894452776228,16362093.26991272
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4720.548828125,262144,,8,4720.548828125,4038.413147458905,4724.351249694824,16355429.204869747
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4720.649658203125,262144,,9,4720.649658203125,4041.449713763827,4723.939961751302,16352972.158648856
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4717.251037597656,262144,,10,4717.251037597656,4038.2493839237313,4723.271069335938,16348420.75146001
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4719.946228027344,262144,,11,4719.946228027344,4041.5026582159244,4722.968811035156,16347086.47736059
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4723.441467285156,262144,,12,4723.441467285156,4044.743127304036,4723.008199055989,16348158.184736645
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4718.830505371094,262144,,13,4718.830505371094,4038.8839571826024,4722.686838003306,16345421.679725133
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4717.196350097656,262144,,14,4717.196350097656,4038.753434004115,4722.294660295759,16343000.795507627
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4710.328369140625,262144,,15,4710.328369140625,4038.4372964609893,4721.496907552083,16340732.462303596
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4716.837158203125,262144,,16,4716.837158203125,4037.2944544653624,4721.205673217773,16338170.840413164
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4714.9857177734375,262144,,17,4714.9857177734375,4035.926587231316,4720.439392089844,16334042.84415879
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4719.564270019531,262144,,18,4719.564270019531,4039.897238040645,4719.733451843262,16329278.865672173
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4718.331237792969,262144,,19,4718.331237792969,4039.4118172687586,4719.494594573975,16327508.217958227
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4716.5955810546875,262144,,20,4716.5955810546875,4045.6455417380253,4718.686836242676,16326154.472153204
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4720.807189941406,262144,,21,4720.807189941406,4042.625320776906,4718.323341369629,16324415.623589903
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4716.554016113281,262144,,22,4716.554016113281,4033.2109086425794,4718.025936126709,16317910.415533245
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4716.555114746094,262144,,23,4716.555114746094,4036.7477959996177,4718.026420593262,16317161.98961461
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4709.1307373046875,262144,,24,4709.1307373046875,4028.516389750428,4717.312789916992,16312172.21167204
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4713.367431640625,262144,,25,4713.367431640625,4030.436416357735,4716.857650756836,16306616.081510846
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4706.3895263671875,262144,,26,4706.3895263671875,4029.742869327782,4716.178806304932,16302326.67564445
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4707.1025390625,262144,,27,4707.1025390625,4032.3323928707955,4715.376075744629,16297699.225033747
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4705.416015625,262144,,28,4705.416015625,4031.7382815693313,4714.249485015869,16291134.637858646
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4710.0361328125,262144,,29,4710.0361328125,4030.9002322419456,4713.699836730957,16287107.95427747
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4702.177307128906,262144,,30,4702.177307128906,4025.278011926444,4712.76114654541,16280316.315066123
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4710.29541015625,262144,,31,4710.29541015625,4033.667750342697,4712.759086608887,16277910.047735348
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4715.31103515625,262144,,32,4715.31103515625,4037.082947686277,4712.663703918457,16277803.311138008
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4705.248107910156,262144,,33,4705.248107910156,4020.1858668649515,4712.055103302002,16269877.747801762
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4706.878234863281,262144,,34,4706.878234863281,4033.5007958181495,4711.262226104736,16266650.183797838
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4703.0321044921875,262144,,35,4703.0321044921875,4021.262619546972,4710.3060302734375,16257506.760415044
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4713.468200683594,262144,,36,4713.468200683594,4028.881867006403,4710.110569000244,16249046.838471808
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4712.582946777344,262144,,37,4712.582946777344,4030.6969233020736,4709.59655380249,16243027.976179946
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4701.5107421875,262144,,38,4701.5107421875,4024.380589334748,4708.656349182129,16238581.032068748
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4712.867736816406,262144,,39,4712.867736816406,4030.8911537185627,4708.425888061523,16235627.95235742
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4712.175354003906,262144,,40,4712.175354003906,4027.943352492882,4708.616176605225,16235339.411632657
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4711.561706542969,262144,,41,4711.561706542969,4030.608205608377,4708.503318786621,16235425.961683594
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4708.884948730469,262144,,42,4708.884948730469,4028.6833766853124,4708.659282684326,16234892.34647625
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4702.2225341796875,262144,,43,4702.2225341796875,4022.2328144043945,4708.35428237915,16229808.114393521
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4700.058837890625,262144,,44,4700.058837890625,4023.5275611831717,4708.019458770752,16225674.393426582
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4707.920837402344,262144,,45,4707.920837402344,4023.7882765880586,4707.887252807617,16222094.10670904
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4700.818603515625,262144,,46,4700.818603515625,4020.0965176882146,4707.802333831787,16219488.66534844
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4706.35302734375,262144,,47,4706.35302734375,4022.4605202649836,4707.555934906006,16213845.735156924
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4708.738952636719,262144,,48,4708.738952636719,4022.4168870987232,4707.145179748535,16206458.165601779
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4708.914978027344,262144,,49,4708.914978027344,4024.8961154857056,4707.374359130859,16208826.56162123
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4708.033386230469,262144,,50,4708.033386230469,4024.9805844784287,4707.446556091309,16204535.313843898
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4712.104675292969,262144,,51,4712.104675292969,4028.4061253699415,4708.013591766357,16208129.242315914
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4703.74560546875,262144,,52,4703.74560546875,4019.179015267645,4707.40592956543,16203248.670970589
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4702.8240966796875,262144,,53,4702.8240966796875,4022.672549863243,4706.796001434326,16199209.718214743
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4702.387390136719,262144,,54,4702.387390136719,4019.478508531191,4706.850791931152,16196745.240260359
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4702.130676269531,262144,,55,4702.130676269531,4019.264696186554,4706.179725646973,16190895.565565672
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4695.924133300781,262144,,56,4695.924133300781,4014.2991079674957,4705.164024353027,16184037.420399236
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4696.401428222656,262144,,57,4696.401428222656,4013.755050383665,4704.216506958008,16175564.113984412
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4701.8575439453125,262144,,58,4701.8575439453125,4019.9671489493594,4703.777294158936,16171179.497050129
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4701.6480712890625,262144,,59,4701.6480712890625,4019.196600339591,4703.7413902282715,16169653.528231993
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4698.80224609375,262144,,60,4698.80224609375,4019.929958354135,4703.662853240967,16167844.955386521
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4693.4947509765625,262144,,61,4693.4947509765625,4016.2650461583016,4702.7612228393555,16164064.507023113
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4695.68798828125,262144,,62,4695.68798828125,4017.8125401425605,4702.440559387207,16162917.10678548
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4691.424743652344,262144,,63,4691.424743652344,4014.5100108950064,4701.507541656494,16158923.481190842
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4696.837463378906,262144,,64,4696.837463378906,4015.498380521101,4700.763698577881,16155447.833087755
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4699.849914550781,262144,,65,4699.849914550781,4018.033274981815,4700.197132110596,16151997.999238327
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4704.076416015625,262144,,66,4704.076416015625,4021.7704939827145,4699.949821472168,16150383.574290931
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4706.314453125,262144,,67,4706.314453125,4026.3328752853517,4699.58793258667,16149339.856271278
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4702.5601806640625,262144,,68,4702.5601806640625,4020.2290101569797,4699.513843536377,16149867.439855026
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4699.215515136719,262144,,69,4699.215515136719,4017.2902352569126,4699.288307189941,16147162.83928423
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4698.45556640625,262144,,70,4698.45556640625,4015.2611490653535,4699.042568206787,16145045.002699824
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4696.152404785156,262144,,71,4696.152404785156,4014.8699584685683,4698.668926239014,16142838.258037439
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4692.5517578125,262144,,72,4692.5517578125,4012.2401914350094,4698.458152770996,16141805.384633552
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4694.2303466796875,262144,,73,4694.2303466796875,4012.698608933845,4698.322460174561,16141275.417237254
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4693.792541503906,262144,,74,4693.792541503906,4014.0534296046353,4697.818397521973,16138305.983305298
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4697.613830566406,262144,,75,4697.613830566406,4017.898253081255,4697.566257476807,16137653.799551053
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4694.504821777344,262144,,76,4694.504821777344,4010.5636425867815,4697.297668457031,16132952.790873919
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4690.381042480469,262144,,77,4690.381042480469,4013.7279772018223,4697.103061676025,16131679.50049765
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4695.9354248046875,262144,,78,4695.9354248046875,4018.940036784268,4697.11852645874,16132245.838718945
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4694.6690673828125,262144,,79,4694.6690673828125,4016.5052267401393,4697.3212966918945,16133247.314272359
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4691.098571777344,262144,,80,4691.098571777344,4008.773228103674,4696.962615966797,16129874.536171932
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4688.161682128906,262144,,81,4688.161682128906,4009.539250122506,4696.23210144043,16125612.886135174
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4689.695861816406,262144,,82,4689.695861816406,4007.711515787939,4695.3333168029785,16118557.491604503
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4688.6099853515625,262144,,83,4688.6099853515625,4008.2315284099714,4694.226787567139,16109467.714275513
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4685.800598144531,262144,,84,4685.800598144531,4007.7236488122094,4693.179313659668,16103193.186221818
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4688.012939453125,262144,,85,4688.012939453125,4008.056459659338,4692.479152679443,16098561.670567218
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4684.549255371094,262144,,86,4684.549255371094,4008.2747805489757,4691.610008239746,16095058.209391676
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4685.419616699219,262144,,87,4685.419616699219,4007.420424879229,4690.939208984375,16091323.064287039
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4689.2880859375,262144,,88,4689.2880859375,4009.941034066959,4690.7352294921875,16090170.29822001
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4689.22216796875,262144,,89,4689.22216796875,4016.26645368663,4690.422218322754,16091960.679524321
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4688.0770263671875,262144,,90,4688.0770263671875,4013.9237057461996,4690.064998626709,16091895.590763733
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4678.646301269531,262144,,91,4678.646301269531,4002.6011546789464,4688.879528045654,16084227.442721471
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4692.515197753906,262144,,92,4692.515197753906,4015.798575857164,4688.755176544189,16086853.534635063
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4692.544189453125,262144,,93,4692.544189453125,4017.364545732807,4688.8903732299805,16088678.88578121
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4684.1591796875,262144,,94,4684.1591796875,4010.509682829363,4688.154357910156,16084448.191831242
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4689.210998535156,262144,,95,4689.210998535156,4012.842976152441,4687.813228607178,16082610.349007813
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4687.017333984375,262144,,96,4687.017333984375,4015.775597515613,4687.558151245117,16086122.277460383
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4686.129699707031,262144,,97,4686.129699707031,4013.6351880652082,4687.43115234375,16088176.178998027
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4682.6761474609375,262144,,98,4682.6761474609375,4008.672807073715,4686.992420196533,16088657.809022589
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4681.911865234375,262144,,99,4681.911865234375,4003.271935126091,4686.573787689209,16086174.446599368
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4683.357360839844,262144,,100,4683.357360839844,4013.3697299720984,4686.421085357666,16089004.930612348
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4678.500183105469,262144,,101,4678.500183105469,4002.086332679637,4685.8265380859375,16086016.08251261
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4676.87646484375,262144,,102,4676.87646484375,4006.2978569895117,4685.3469886779785,16085025.820170972
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4680.7269287109375,262144,,103,4680.7269287109375,4008.192063275647,4685.053695678711,16085412.39231889
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4678.433349609375,262144,,104,4678.433349609375,4006.6019551793734,4684.375274658203,16083739.400478464
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4684.4365234375,262144,,105,4684.4365234375,4009.3015322178207,4684.076171875,16080245.809805688
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4688.810119628906,262144,,106,4688.810119628906,4012.678211452685,4684.121990203857,16079620.991875427
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4690.830261230469,262144,,107,4690.830261230469,4014.149355615915,4684.883487701416,16085407.182235077
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4696.308044433594,262144,,108,4696.308044433594,4016.4567894397605,4685.1205406188965,16085737.615958847
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4688.9237060546875,262144,,109,4688.9237060546875,4006.583842404928,4684.894260406494,16080331.128015678
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4680.2015380859375,262144,,110,4680.2015380859375,4006.4782945395777,4684.6469078063965,16078311.153549971
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4686.3731689453125,262144,,111,4686.3731689453125,4010.861767631204,4684.469543457031,16077317.614036828
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4680.019470214844,262144,,112,4680.019470214844,4006.3934127036605,4684.032176971436,16072613.522021417
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4681.0499267578125,262144,,113,4681.0499267578125,4008.458340896244,4683.714691162109,16070017.950010505
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4679.199462890625,262144,,114,4679.199462890625,4003.2842722705923,4683.497398376465,16067319.655662809
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4685.828674316406,262144,,115,4685.828674316406,4006.9400416351173,4683.742198944092,16069156.050080974
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4685.0479736328125,262144,,116,4685.0479736328125,4007.4594611069137,4683.847862243652,16066193.22151591
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4682.283935546875,262144,,117,4682.283935546875,4005.8028565851714,4684.08434677124,16068053.315991208
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4685.672546386719,262144,,118,4685.672546386719,4011.246612547105,4684.634101867676,16070533.120225701
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4691.17138671875,262144,,119,4691.17138671875,4011.265895073294,4685.286880493164,16072073.774280217
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4686.092834472656,262144,,120,4686.092834472656,4005.389466670106,4685.765598297119,16071466.621309258
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4680.87060546875,262144,,121,4680.87060546875,4005.136666414205,4685.542728424072,16069380.430084966
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4685.353576660156,262144,,122,4685.353576660156,4009.219248406735,4685.326694488525,16067646.214655463
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4683.0638427734375,262144,,123,4683.0638427734375,4006.4662913991237,4684.841293334961,16063794.783088323
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4682.994384765625,262144,,124,4682.994384765625,4006.898315140855,4684.009189605713,16059001.593490941
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4686.054138183594,262144,,125,4686.054138183594,4010.9989308877566,4683.8298416137695,16061213.989576098
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4686.838562011719,262144,,126,4686.838562011719,4011.053157624363,4684.244655609131,16063506.433868073
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4679.6260986328125,262144,,127,4679.6260986328125,4005.384095048767,4683.8229637146,16060762.035732068
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4673.3035888671875,262144,,128,4673.3035888671875,4002.457644640406,4683.403221130371,16058791.974468641
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4677.6640625,262144,,129,4677.6640625,4005.380548501961,4683.191604614258,16057250.416194715
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4681.240539550781,262144,,130,4681.240539550781,4004.6020062722537,4683.319171905518,16057909.932696633
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4678.2977294921875,262144,,131,4678.2977294921875,4008.658863207492,4682.848487854004,16058771.019216202
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4684.2958984375,262144,,132,4684.2958984375,4005.967679983092,4682.801483154297,16058023.876757067
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4684.0869140625,262144,,133,4684.0869140625,4004.7976104478826,4682.914169311523,16057520.587683514
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4678.319030761719,262144,,134,4678.319030761719,4001.754628895843,4682.454574584961,16052766.882884681
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4683.669372558594,262144,,135,4683.669372558594,4008.4348506269434,4681.985698699951,16051347.874806086
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4679.0989990234375,262144,,136,4679.0989990234375,4007.7762945140917,4681.548583984375,16052543.252753414
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4683.792236328125,262144,,137,4683.792236328125,4005.488450165895,4681.731185913086,16052719.37823822
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4678.1881103515625,262144,,138,4678.1881103515625,4005.3180553944017,4681.283344268799,16050765.237180304
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4676.701599121094,262144,,139,4676.701599121094,4002.450395617635,4680.885704040527,16048755.051259197
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4676.618713378906,262144,,140,4676.618713378906,4001.3818006968113,4680.487224578857,16045993.939201012
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4682.316345214844,262144,,141,4682.316345214844,4006.1334387018946,4680.253612518311,16043555.983269934
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4687.6600341796875,262144,,142,4687.6600341796875,4008.3932069122293,4680.304954528809,16042222.775015667
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4682.463317871094,262144,,143,4682.463317871094,4003.4624902177725,4680.482280731201,16041260.910122607
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4677.889587402344,262144,,144,4677.889587402344,4004.3574682661215,4680.768905639648,16042211.631154997
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4679.759582519531,262144,,145,4679.759582519531,4005.329735959566,4680.899875640869,16042186.190870252
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4679.2158203125,262144,,146,4679.2158203125,4003.587065973193,4680.773330688477,16041678.201257005
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4678.5625,262144,,147,4678.5625,4005.218322457201,4680.789878845215,16039954.946817938
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4677.152160644531,262144,,148,4677.152160644531,4000.8844094499586,4680.343395233154,16037411.134612352
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4677.388000488281,262144,,149,4677.388000488281,4003.2956469430987,4679.924713134766,16036659.393123882
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4676.951416015625,262144,,150,4676.951416015625,4002.89406524104,4679.839237213135,16037229.442352172
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4682.509216308594,262144,,151,4682.509216308594,4006.2634989931407,4679.76672744751,16036141.77182993
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4674.439392089844,262144,,152,4674.439392089844,3999.0019122880417,4679.47550201416,16031750.863555823
5,200,512,2304,2304,512,512,Frame mean in raw DN for temporal drift inspection.,4675.52685546875,262144,,153,4675.52685546875,3997.7271006719247,4678.958915710449,16027868.628995473
