source_pair_key,path,scope,crop_top,crop_left,crop_height,crop_width,dtype,shape,raw_min_dn,raw_max_dn,raw_mean_dn,raw_std_dn,raw_p0_1_dn,raw_p1_dn,raw_p5_dn,raw_p25_dn,raw_p50_dn,raw_median_dn,raw_p75_dn,raw_p95_dn,raw_p99_dn,raw_p99_9_dn,norm_min,norm_max,norm_mean,norm_std,norm_p0_1,norm_p1,norm_p5,norm_p25,norm_p50,norm_median,norm_p75,norm_p95,norm_p99,norm_p99_9,normalization_max_abs_error_vs_float64_div65535,zero_ratio,saturation_ratio,negative_before_clipping_ratio,dynamic_range_dn,robust_dynamic_range_dn_p1_p99,local_contrast_mean_norm,gradient_energy_norm,laplacian_variance_norm,high_frequency_energy_norm,row_mean_variation_norm,column_mean_variation_norm,bad_pixel_candidate_ratio,unique_value_count,nan_count,inf_count,preprocessing
15ms_to_500ms_022,F:\目标传感器噪声参数估计\data\500ms\P251621230022.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17308.125658750534,7175.310622052729,5941.0,7368.0,8842.0,12087.0,15395.0,15395.0,21651.0,29880.0,40198.96999999974,65503.0,1.5259021893143654e-05,1.0,0.2641048729419708,0.10948824882507324,0.09065384908827344,0.11242847333485924,0.13492027161058975,0.18443579766536966,0.2349126420996414,0.2349126420996414,0.3303730830853742,0.45593957427328907,0.6133969634546386,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32830.96999999974,0.03237108141183853,0.0009721298702061176,0.00678350729867816,0.00035821879282593727,0.05865583196282387,0.03491383418440819,0.0,46661,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_023,F:\目标传感器噪声参数估计\data\500ms\P251621230023.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17216.067074775696,7165.222564258096,5874.0,7315.0,8777.0,12006.0,15304.0,15304.0,21526.0,29779.0,40149.0,65503.0,1.5259021893143654e-05,1.0,0.2627003490924835,0.1093343198299408,0.08963149462119478,0.11161974517433433,0.1339284351873045,0.18319981689173723,0.23352407110704204,0.23352407110704204,0.3284657053482872,0.45439841306172274,0.6126344701304647,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32834.0,0.03238077089190483,0.0009693439933471382,0.006753685884177685,0.0003571548731997609,0.05854221433401108,0.03490901365876198,0.0,46652,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_024,F:\目标传感器噪声参数估计\data\500ms\P251621240024.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17146.34234881401,7117.6983921216215,5861.0,7321.0,8775.0,11975.0,15248.0,15248.0,21441.0,29595.0,39964.96999999974,65503.0,1.5259021893143654e-05,1.0,0.2616363763809204,0.10860911756753922,0.08943312733653773,0.11171129930571451,0.1338979171435111,0.18272678721293964,0.23266956588082705,0.23266956588082705,0.327168688487068,0.4515907530327306,0.6098263523308116,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32643.96999999974,0.032168272882699966,0.0009619350312277675,0.00670787924900651,0.00035455680335871875,0.05834183096885681,0.03464880958199501,0.0011894702911376953,46488,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_025,F:\目标传感器噪声参数估计\data\500ms\P251621240025.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17097.3954474926,7093.46554726066,5857.0,7300.0,8755.0,11948.0,15205.0,15205.0,21367.0,29487.0,39833.0,65503.0,1.5259021893143654e-05,1.0,0.26088955998420715,0.10823938995599747,0.08937209124895094,0.11139085984588389,0.13359273670557717,0.18231479362172884,0.2320134279392691,0.2320134279392691,0.32603952086671245,0.4499427786678874,0.6078126192111085,0.9995117112993057,2.9798229550515032e-08,0.0,0.00048422813415527344,0.0,65534.0,32533.0,0.032102059572935104,0.0009565617656335235,0.006671191193163395,0.00035250495420768857,0.0582331158220768,0.0345773883163929,0.0012509822845458984,46393,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_026,F:\目标传感器噪声参数估计\data\500ms\P251621250026.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17110.638546943665,7089.843200599469,5859.0,7308.0,8751.0,11959.0,15224.0,15224.0,21400.0,29481.0,39772.0,65503.0,1.5259021893143654e-05,1.0,0.26109158992767334,0.10818406194448471,0.08940260929274434,0.11151293202105746,0.13353170061799038,0.1824826428625925,0.23230334935530633,0.23230334935530633,0.32654306858930343,0.4498512245365072,0.60688181887541,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32464.0,0.03199981525540352,0.0009504004847258329,0.006616505794227123,0.0003503797634039074,0.05839158967137337,0.03458668291568756,0.0012164115905761719,46303,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_027,F:\目标传感器噪声参数估计\data\500ms\P251621250027.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17144.744963169098,7072.493471780195,5934.0,7379.0,8825.0,11997.0,15255.0,15255.0,21433.0,29497.0,39675.0,65503.0,1.5259021893143654e-05,1.0,0.2616121768951416,0.10791932046413422,0.09054703593499656,0.1125963225757229,0.13466086823834592,0.18306248569466696,0.23277637903410392,0.23277637903410392,0.3270466163118944,0.45009536888685436,0.6054016937514305,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32296.0,0.03195278346538544,0.0009451655205339193,0.006573872175067663,0.00034831426455639303,0.0582076758146286,0.034434154629707336,0.001247406005859375,46158,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_028,F:\目标传感器噪声参数估计\data\500ms\P251621260028.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17104.811000823975,7076.282329060949,5857.0,7313.0,8759.0,11949.0,15214.0,15214.0,21421.0,29440.0,39633.0,65503.0,1.5259021893143654e-05,1.0,0.2610027492046356,0.10797717422246933,0.08937209124895094,0.11158922713054094,0.13365377279316396,0.18233005264362553,0.23215075913633937,0.23215075913633937,0.32686350804913405,0.44922560463874267,0.6047608148317692,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32320.0,0.03191941976547241,0.0009427699842490256,0.006558689754456282,0.0003475596022326499,0.05839258432388306,0.03441804647445679,0.0011997222900390625,46152,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_029,F:\目标传感器噪声参数估计\data\500ms\P251621260029.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17087.326666116714,7077.258440745965,5867.0,7296.0,8743.0,11931.0,15200.0,15200.0,21401.0,29442.0,39611.0,65503.0,1.5259021893143654e-05,1.0,0.26073598861694336,0.10799205303192139,0.08952468146791791,0.1113298237582971,0.1334096284428168,0.182055390249485,0.23193713282978562,0.23193713282978562,0.3265583276112001,0.44925612268253606,0.6044251163500419,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32315.0,0.03194611147046089,0.000943496823310852,0.006563981994986534,0.0003475296252872795,0.058552976697683334,0.03428003564476967,0.0011868476867675781,46107,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_030,F:\目标传感器噪声参数估计\data\500ms\P251621280030.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17145.65284347534,7074.793521500718,5910.0,7368.0,8814.0,11987.0,15255.0,15255.0,21452.0,29497.0,39653.0,65503.0,1.5259021893143654e-05,1.0,0.2616260051727295,0.10795443505048752,0.09018081940947585,0.11242847333485924,0.13449301899748226,0.1829098954757,0.23277637903410392,0.23277637903410392,0.32733653772793164,0.45009536888685436,0.6050659952697032,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32285.0,0.03189810737967491,0.0009396980749443173,0.006530739367008209,0.0003459950094111264,0.058276887983083725,0.034393902868032455,0.0011916160583496094,46026,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_031,F:\目标传感器噪声参数估计\data\500ms\P251621280031.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17134.12738442421,7074.959360894783,5921.0,7349.0,8800.0,11987.0,15252.0,15252.0,21413.0,29497.0,39702.0,65503.0,1.5259021893143654e-05,1.0,0.261449933052063,0.10795695334672928,0.09034866865033951,0.11213855191882201,0.1342793926909285,0.1829098954757,0.23273060196841383,0.23273060196841383,0.3267414358739605,0.45009536888685436,0.6058136873426413,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32353.0,0.03185734525322914,0.000938223791308701,0.006526564247906208,0.000345624954206869,0.05832098424434662,0.03437954932451248,0.0012209415435791016,46105,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_032,F:\目标传感器噪声参数估计\data\500ms\P251621290032.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17050.7756626606,7053.296259433594,5885.0,7332.0,8768.0,11918.0,15170.0,15170.0,21312.0,29352.0,39608.0,65503.0,1.5259021893143654e-05,1.0,0.2601783275604248,0.10762643814086914,0.08979934386205844,0.11187914854657817,0.13379110399023422,0.18185702296482795,0.23147936217288473,0.23147936217288473,0.32520027466239415,0.4478828107118334,0.6043793392843518,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32276.0,0.03176866099238396,0.0009355912334285676,0.006511172745376825,0.00034461781615391374,0.05811811238527298,0.03431248292326927,0.0012831687927246094,46122,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_033,F:\目标传感器噪声参数估计\data\500ms\P251621290033.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17054.373834371567,7054.412263006214,5868.0,7307.0,8751.0,11917.0,15177.0,15177.0,21325.0,29364.0,39551.0,65503.0,1.5259021893143654e-05,1.0,0.260233074426651,0.10764341801404953,0.0895399404898146,0.11149767299916076,0.13353170061799038,0.18184176394293125,0.2315861753261616,0.2315861753261616,0.3253986419470512,0.44806591897459375,0.6035095750362401,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32244.0,0.031844355165958405,0.0009405931923538446,0.006551261991262436,0.0003465069748926908,0.0581551194190979,0.03440233692526817,0.0012624263763427734,46136,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_034,F:\目标传感器噪声参数估计\data\500ms\P251621300034.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17062.118443012238,7054.300791951284,5877.0,7317.0,8754.0,11922.0,15184.0,15184.0,21347.0,29356.0,39569.0,65503.0,1.5259021893143654e-05,1.0,0.26035112142562866,0.10764176398515701,0.08967727168688487,0.11165026321812772,0.13357747768368047,0.18191805905241473,0.23169298847943848,0.23169298847943848,0.3257343404287785,0.4479438467994202,0.6037842374303807,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32252.0,0.03178557753562927,0.0009372909553349018,0.00652910303324461,0.0003456209960859269,0.05837137624621391,0.03443485125899315,0.0012590885162353516,46021,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_035,F:\目标传感器噪声参数估计\data\500ms\P251621300035.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17073.673310279846,7045.996651055659,5915.0,7353.0,8787.0,11934.0,15196.0,15196.0,21353.0,29356.0,39518.0,65503.0,1.5259021893143654e-05,1.0,0.2605275511741638,0.10751502960920334,0.09025711451895933,0.11219958800640879,0.13408102540627145,0.1821011673151751,0.23187609674219883,0.23187609674219883,0.3258258945601587,0.4479438467994202,0.6030060273136492,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32165.0,0.03181714564561844,0.0009367372840642929,0.0065148272551596165,0.0003451972152106464,0.05815591290593147,0.03431045636534691,0.0012536048889160156,46045,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_036,F:\目标传感器噪声参数估计\data\500ms\P251621310036.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17036.73782682419,7049.810822224979,5840.0,7294.0,8739.0,11908.0,15154.0,15154.0,21313.0,29349.0,39500.0,65503.0,1.5259021893143654e-05,1.0,0.2599640190601349,0.10757321864366531,0.0891126878767071,0.1112993057145037,0.13334859235523003,0.18170443274586098,0.2312352178225376,0.2312352178225376,0.32521553368429085,0.4478370336461433,0.6027313649195086,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32206.0,0.03187315911054611,0.0009413884254172444,0.006552971433848143,0.000346967251971364,0.05811901018023491,0.034313324838876724,0.0012831687927246094,46011,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_037,F:\目标传感器噪声参数估计\data\500ms\P251621310037.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17054.41353225708,7049.365277733164,5867.0,7327.0,8767.0,11916.0,15173.0,15173.0,21339.0,29366.0,39500.0,65503.0,1.5259021893143654e-05,1.0,0.2602338194847107,0.10756641626358032,0.08952468146791791,0.11180285343709469,0.13377584496833753,0.18182650492103455,0.23152513923857482,0.23152513923857482,0.32561226825360495,0.44809643701838714,0.6027313649195086,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32173.0,0.03186829760670662,0.0009401708375662565,0.006535322405397892,0.000346409622579813,0.058081574738025665,0.03437858819961548,0.0012631416320800781,46032,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_038,F:\目标传感器噪声参数估计\data\500ms\P251621320038.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17066.281447649002,7054.59532868447,5857.0,7300.0,8752.0,11928.0,15189.0,15189.0,21342.0,29379.0,39528.0,65503.0,1.5259021893143654e-05,1.0,0.2604146897792816,0.10764622688293457,0.08937209124895094,0.11139085984588389,0.13354695963988708,0.1820096131837949,0.23176928358892196,0.23176928358892196,0.32565804531929504,0.4482948043030442,0.6031586175326161,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32228.0,0.03187783434987068,0.0009429563651792705,0.006568712182343006,0.00034748524194583297,0.05825870484113693,0.03431865945458412,0.0012416839599609375,46080,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_039,F:\目标传感器噪声参数估计\data\500ms\P251621320039.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17116.66657757759,7065.759376022077,5859.0,7332.0,8785.0,11968.0,15241.0,15241.0,21413.0,29451.0,39566.0,65503.0,1.5259021893143654e-05,1.0,0.26118379831314087,0.10781660676002502,0.08940260929274434,0.11187914854657817,0.13405050736247806,0.18261997405966277,0.23256275272755017,0.23256275272755017,0.3267414358739605,0.44939345387960633,0.6037384603646906,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32234.0,0.031944647431373596,0.0009431338985450566,0.006558266934007406,0.00034759598202072084,0.05836014077067375,0.0343649759888649,0.0012145042419433594,46045,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_040,F:\目标传感器噪声参数估计\data\500ms\P251621330040.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17123.539819717407,7064.024805520818,5928.0,7367.0,8799.0,11972.0,15243.0,15243.0,21419.0,29448.0,39579.0,65503.0,1.5259021893143654e-05,1.0,0.26128828525543213,0.10779016464948654,0.09045548180361639,0.11241321431296254,0.1342641336690318,0.18268101014724955,0.23259327077134356,0.23259327077134356,0.32683299000534066,0.44934767681391624,0.6039368276493476,0.9995117112993057,2.979732005581326e-08,0.0,0.00048422813415527344,0.0,65534.0,32212.0,0.03182131424546242,0.0009371323394589126,0.00651318347081542,0.0003453227982390672,0.05826721340417862,0.034426480531692505,0.0012044906616210938,45983,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_041,F:\目标传感器噪声参数估计\data\500ms\P251621330041.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17106.33878517151,7073.044798269012,5863.0,7320.0,8760.0,11947.0,15227.0,15227.0,21419.0,29416.849999999627,39567.0,65503.0,1.5259021893143654e-05,1.0,0.2610260546207428,0.10792773962020874,0.08946364538033112,0.11169604028381781,0.13366903181506065,0.18229953459983214,0.23234912642099642,0.23234912642099642,0.32683299000534066,0.4488723582818285,0.6037537193865873,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32247.0,0.03188762441277504,0.000941037549637258,0.006554256659001112,0.0003467283968348056,0.05850200727581978,0.034357648342847824,0.0011813640594482422,46103,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_042,F:\目标传感器噪声参数估计\data\500ms\P251621340042.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17159.958901405334,7061.6346213754605,5940.0,7386.0,8835.0,12010.0,15274.0,15274.0,21459.0,29490.0,39551.0,65503.0,1.5259021893143654e-05,1.0,0.2618442177772522,0.10775367170572281,0.09063859006637674,0.11270313572899977,0.13481345845731288,0.183260852979324,0.23306630045014115,0.23306630045014115,0.3274433508812085,0.4499885557335775,0.6035095750362401,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32165.0,0.03185005113482475,0.0009379336261190474,0.006522841285914183,0.00034572224831208587,0.05834163725376129,0.03435375913977623,0.0011968612670898438,45951,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_043,F:\目标传感器噪声参数估计\data\500ms\P251621340043.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17085.12518954277,7065.382964948938,5866.303,7316.0,8759.0,11935.0,15205.0,15205.0,21378.0,29394.0,39617.0,65503.0,1.5259021893143654e-05,1.0,0.26070231199264526,0.107810840010643,0.08951404592965591,0.11163500419623103,0.13365377279316396,0.18211642633707179,0.2320134279392691,0.2320134279392691,0.3262073701075761,0.44852368963149464,0.6045166704814221,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32301.0,0.03186856582760811,0.0009388151811435819,0.006529754959046841,0.0003459089493844658,0.0583159439265728,0.03438519313931465,0.001219034194946289,46104,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_044,F:\目标传感器噪声参数估计\data\500ms\P251621350044.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17075.920707702637,7061.570954400054,5892.0,7328.0,8756.0,11930.0,15198.0,15198.0,21359.0,29401.0,39599.96999999974,65503.0,1.5259021893143654e-05,1.0,0.2605617940425873,0.10775263607501984,0.08990615701533532,0.11181811245899138,0.13360799572747387,0.1820401312275883,0.23190661478599223,0.23190661478599223,0.3259174486915389,0.4486305027847715,0.6042568093385174,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32271.96999999974,0.03184375911951065,0.0009390100603923202,0.0065331775695085526,0.0003458506253082305,0.05825674161314964,0.034301482141017914,0.0012395381927490234,46037,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_045,F:\目标传感器噪声参数估计\data\500ms\P251621350045.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17138.665488004684,7058.777227743788,5941.0,7379.0,8824.0,11995.75,15260.0,15260.0,21420.0,29475.0,39579.0,65503.0,1.5259021893143654e-05,1.0,0.2615192234516144,0.10771004855632782,0.09065384908827344,0.1125963225757229,0.13464560921644922,0.1830434119172961,0.2328526741435874,0.2328526741435874,0.32684824902723736,0.44975967040512704,0.6039368276493476,0.9995117112993057,2.979732005581326e-08,0.0,0.00048422813415527344,0.0,65534.0,32200.0,0.03187558427453041,0.0009393346263095737,0.006532511208206415,0.00034597693593241274,0.05817554146051407,0.03435513377189636,0.001230478286743164,45961,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_046,F:\目标传感器噪声参数估计\data\500ms\P251621360046.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17095.720175027847,7064.763974063031,5903.0,7351.0,8788.0,11945.0,15209.0,15209.0,21382.0,29427.0,39617.0,65503.0,1.5259021893143654e-05,1.0,0.26086392998695374,0.1078014224767685,0.09007400625619898,0.1121690699626154,0.13409628442816815,0.18226901655603875,0.2320744640268559,0.2320744640268559,0.3262684061951629,0.4490272373540856,0.6045166704814221,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32266.0,0.031870901584625244,0.0009399482514709234,0.006540272384881973,0.000346207816619426,0.05823899060487747,0.03434319049119949,0.0012383460998535156,46044,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_047,F:\目标传感器噪声参数估计\data\500ms\P251621360047.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17111.76168370247,7059.503967049206,5904.0,7365.0,8801.0,11961.0,15230.0,15230.0,21409.0,29425.0,39595.0,65503.0,1.5259021893143654e-05,1.0,0.2611088156700134,0.10772114992141724,0.09008926527809567,0.11238269626916915,0.1342946517128252,0.1825131609063859,0.2323949034866865,0.2323949034866865,0.3266803997863737,0.4489967193102922,0.6041809719996948,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32230.0,0.03186051547527313,0.0009386993478983641,0.006527469959110022,0.0003460802254267037,0.058269087225198746,0.03428858146071434,0.0012063980102539062,46021,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_048,F:\目标传感器噪声参数估计\data\500ms\P251621370048.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17111.512144327164,7066.58468506665,5900.303,7362.0,8799.0,11958.0,15225.0,15225.0,21409.0,29452.0,39632.0,65503.0,1.5259021893143654e-05,1.0,0.26110485196113586,0.10782916843891144,0.09003285267414358,0.11233691920347906,0.1342641336690318,0.1824673838406958,0.23231860837720303,0.23231860837720303,0.3266803997863737,0.449408712901503,0.6047455558098725,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32270.0,0.03185513615608215,0.000940512225497514,0.006545211188495159,0.0003465346817392856,0.05829692259430885,0.03440025448799133,0.0012176036834716797,45987,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_049,F:\目标传感器噪声参数估计\data\500ms\P251621370049.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17116.44657588005,7067.361988185224,5907.0,7354.0,8795.0,11966.0,15237.0,15237.0,21407.0,29457.0,39643.0,65503.0,1.5259021893143654e-05,1.0,0.26118025183677673,0.10784103721380234,0.09013504234378576,0.11221484702830549,0.13420309758144502,0.18258945601586937,0.23250171663996339,0.23250171663996339,0.3266498817425803,0.4494850080109865,0.6049134050507362,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32289.0,0.03185613825917244,0.0009421345312148333,0.006561053916811943,0.0003471859672572464,0.05835931375622749,0.03428054600954056,0.0012142658233642578,46085,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_050,F:\目标传感器噪声参数估计\data\500ms\P251621380050.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17097.260502576828,7063.921610822117,5921.0,7340.0,8786.0,11948.0,15221.0,15221.0,21381.0,29430.0,39623.0,65503.0,1.5259021893143654e-05,1.0,0.2608873248100281,0.10778852552175522,0.09034866865033951,0.11200122072175174,0.13406576638437476,0.18231479362172884,0.23225757228961624,0.23225757228961624,0.3262531471732662,0.4490730144197757,0.6046082246128023,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32283.0,0.03186097741127014,0.0009420281276106834,0.006562602240592241,0.0003471553500276059,0.05831419676542282,0.03438078612089157,0.0012276172637939453,46046,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_051,F:\目标传感器噪声参数估计\data\500ms\P251621380051.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17092.976647377014,7061.545879861041,5897.0,7336.0,8794.0,11952.0,15200.0,15200.0,21371.0,29430.0,39601.0,65503.0,1.5259021893143654e-05,1.0,0.260822057723999,0.10775230824947357,0.0899824521248188,0.11194018463416495,0.13418783855954833,0.18237582970931562,0.23193713282978562,0.23193713282978562,0.32610055695429924,0.4490730144197757,0.604272526131075,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32265.0,0.031866010278463364,0.0009406977915205061,0.006556008011102676,0.00034667481668293476,0.05812939256429672,0.03438267484307289,0.0012717247009277344,46090,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_052,F:\目标传感器噪声参数估计\data\500ms\P251621390052.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17119.06808233261,7060.657261400779,5905.0,7359.0,8804.0,11970.0,15245.0,15245.0,21406.0,29434.0,39647.0,65503.0,1.5259021893143654e-05,1.0,0.2612200975418091,0.10773871839046478,0.09010452429999237,0.11229114213778897,0.1343404287785153,0.18265049210345616,0.23262378881513696,0.23262378881513696,0.3266346227206836,0.4491340505073625,0.604974441138323,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32288.0,0.03186826407909393,0.0009412695653736591,0.006555558647960424,0.00034679906093515456,0.058268651366233826,0.0343790128827095,0.0012171268463134766,46063,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_053,F:\目标传感器噪声参数估计\data\500ms\P251621390053.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17123.410274028778,7042.286531364925,5963.0,7417.0,8864.0,11987.0,15237.0,15237.0,21397.0,29411.0,39623.0,65503.0,1.5259021893143654e-05,1.0,0.26128631830215454,0.10745842009782791,0.09098954757000076,0.11317616540779736,0.13525597009231707,0.1829098954757,0.23250171663996339,0.23250171663996339,0.32649729152361334,0.4487830930037385,0.6046082246128023,0.9995117112993057,2.9800958145642653e-08,0.0,0.00048422813415527344,0.0,65534.0,32206.0,0.03183518350124359,0.000937002245336771,0.006508862134069204,0.00034514415892772377,0.057894397526979446,0.03433151915669441,0.0012602806091308594,46023,0,0,raw_uint16.astype(np.float32)/65535.0
15ms_to_500ms_054,F:\目标传感器噪声参数估计\data\500ms\P251621400054.tif,full_image,0,0,2048,2048,uint16,2048x2048,1.0,65535.0,17109.967408180237,7068.666832761931,5910.0,7356.0,8794.0,11960.0,15227.0,15227.0,21394.0,29446.0,39649.0,65503.0,1.5259021893143654e-05,1.0,0.26108142733573914,0.10786095261573792,0.09018081940947585,0.11224536507209888,0.13418783855954833,0.1824979018844892,0.23234912642099642,0.23234912642099642,0.32645151445792325,0.44931715877012285,0.6050049591821164,0.9995117112993057,2.9801867640344426e-08,0.0,0.00048422813415527344,0.0,65534.0,32293.0,0.031830787658691406,0.0009401492425240576,0.006545900832861662,0.0003463405591901392,0.05832057446241379,0.03441527858376503,0.0012164115905761719,46091,0,0,raw_uint16.astype(np.float32)/65535.0
