run_seed,model,folder,frame_index,input_mean_DN,output_mean_DN,mean_shift_DN,median_shift_DN,input_std_DN,output_std_DN,predicted_sigma_DN,best_epoch,predicted_residual_mean_DN,predicted_residual_median_DN,predicted_residual_row_mean_rms_DN,predicted_residual_column_mean_rms_DN
20260719,G,2,57,963.40771484375,962.6558944452554,-0.7518203984946012,0.0,56.739013671875,56.144676208496094,,2,0.7518203984946012,0.0,0.9625084153700368,2.1332225848856523
20260719,G,2,58,966.2581176757812,965.50570219988,-0.7524154759012163,0.0,57.08930587768555,56.51180648803711,,2,0.7524154759012163,0.0,0.962539454154583,2.131047932765166
20260719,G,2,59,965.524658203125,964.7739745930303,-0.7506836100947112,0.0,56.49479675292969,55.89420700073242,,2,0.7506836100947112,0.0,0.9616070020863058,2.1323665190028582
20260719,G,2,60,961.7291259765625,960.9786636275239,-0.7504623490385711,0.0,56.8350715637207,56.24150848388672,,2,0.7504623490385711,0.0,0.9638003623254899,2.1391112346468546
20260719,G,2,61,966.7376098632812,965.9832488805987,-0.7543609826825559,0.0,56.578975677490234,55.9766845703125,,2,0.7543609826825559,0.0,0.9585721398708715,2.1304059496770673
20260719,G,2,62,967.5074462890625,966.7573348386213,-0.7501114504411817,0.0,56.40729904174805,55.796043395996094,,2,0.7501114504411817,0.0,0.9612729532384499,2.1339468596153135
20260719,G,2,63,968.2509765625,967.4995451931609,-0.7514313693391159,0.0,56.50499725341797,55.89179992675781,,2,0.7514313693391159,0.0,0.964074547326092,2.1314372776427386
20260719,G,2,64,968.302978515625,967.5513869361021,-0.7515915795229375,0.0,56.73308181762695,56.14155197143555,,2,0.7515915795229375,0.0,0.9584882201637868,2.1338430824597046
20260719,G,2,65,962.0247802734375,961.275302055059,-0.7494782183784992,0.0,56.65446472167969,56.060420989990234,,2,0.7494782183784992,0.0,0.9616750206842822,2.133158623886486
20260719,G,2,66,967.9833984375,967.2311584134586,-0.7522400240413845,0.0,56.74600601196289,56.15678787231445,,2,0.7522400240413845,0.0,0.9632139857183164,2.128581252201092
20260719,G,2,67,966.4260864257812,965.6745101199485,-0.7515763058327138,0.0,56.7989501953125,56.194828033447266,,2,0.7515763058327138,0.0,0.9613730223764747,2.136846089722061
20260719,G,2,68,968.0027465820312,967.2509109305684,-0.7518356514628977,0.0,56.88730239868164,56.270591735839844,,2,0.7518356514628977,0.0,0.962370876339549,2.135823663826457
20260719,G,2,69,966.8866577148438,966.1354629570851,-0.7511947577586398,0.0,56.970401763916016,56.37914276123047,,2,0.7511947577586398,0.0,0.9635943628157562,2.131821389426284
20260719,G,2,70,966.775634765625,966.0255691034254,-0.7500656621996313,0.0,56.58920669555664,55.97036361694336,,2,0.7500656621996313,0.0,0.9670474925792738,2.138752832920067
20260719,G,2,71,968.7846069335938,968.0329009594861,-0.7517059741076082,0.0,56.7960319519043,56.19802474975586,,2,0.7517059741076082,0.0,0.9633147933722053,2.136383233432899
20260719,G,2,72,963.6065063476562,962.8568984727608,-0.749607874895446,0.0,56.323028564453125,55.73406219482422,,2,0.749607874895446,0.0,0.9633033567978686,2.132298350613686
20260719,G,2,73,968.4749145507812,967.7229033662006,-0.7520111845806241,0.0,56.7997932434082,56.20532989501953,,2,0.7520111845806241,0.0,0.9592755445398372,2.1324456525325597
20260719,G,2,74,965.4970092773438,964.7447769541759,-0.7522323231678456,0.0,56.61233139038086,56.005191802978516,,2,0.7522323231678456,0.0,0.960040771366159,2.136968542132193
20260719,G,2,75,971.8760375976562,971.1233702045865,-0.7526673930697143,0.0,56.55128479003906,55.94634246826172,,2,0.7526673930697143,0.0,0.9615489880861775,2.137709121084802
20260719,G,2,76,967.2351684570312,966.4836379433982,-0.7515305136330426,0.0,56.79889678955078,56.205101013183594,,2,0.7515305136330426,0.0,0.9633400819936149,2.1368678788858047
20260719,G,2,77,966.3992919921875,965.6466476058122,-0.7526443863753229,0.0,56.722721099853516,56.11481857299805,,2,0.7526443863753229,0.0,0.9624766185633263,2.13413820750343
20260719,G,2,78,966.5874633789062,965.8365661469288,-0.750897231977433,0.0,56.799137115478516,56.20297622680664,,2,0.750897231977433,0.0,0.9628333278561105,2.139893625794054
20260719,G,2,79,965.713134765625,964.9643965386786,-0.7487382269464433,0.0,56.47300720214844,55.86170959472656,,2,0.7487382269464433,0.0,0.9602934160078271,2.1325615141785406
20260719,G,2,80,966.8893432617188,966.1376830765512,-0.7516601851675659,0.0,56.728824615478516,56.1429443359375,,2,0.7516601851675659,0.0,0.9611760064328306,2.13025513462723
20260719,G,2,81,967.5224609375,966.7678099963814,-0.754650941118598,0.0,56.4171028137207,55.821205139160156,,2,0.754650941118598,0.0,0.9563516029062422,2.1328858464284055
20260719,G,2,82,970.0106201171875,969.262240426382,-0.7483796908054501,0.0,56.77039337158203,56.16284942626953,,2,0.7483796908054501,0.0,0.9599719634328651,2.1323276286461663
20260719,G,2,83,968.2156372070312,967.4646178095136,-0.7510193975176662,0.0,56.36506271362305,55.757469177246094,,2,0.7510193975176662,0.0,0.9612017790142475,2.1341846418837043
20260719,G,2,84,966.2889404296875,965.5363647333579,-0.7525756963295862,0.0,56.78183364868164,56.198055267333984,,2,0.7525756963295862,0.0,0.960462431838148,2.1301290486119444
20260719,G,2,85,967.9383544921875,967.1868926584721,-0.7514618337154388,0.0,56.51901626586914,55.928489685058594,,2,0.7514618337154388,0.0,0.9613834727366144,2.1273489572923405
20260719,G,2,86,968.4569702148438,967.704417335568,-0.7525528792757541,0.0,56.600887298583984,56.01393127441406,,2,0.7525528792757541,0.0,0.9580922835444343,2.1317747157811575
20260719,G,2,87,964.7835693359375,964.0342971512582,-0.7492721846792847,0.0,56.578128814697266,55.978553771972656,,2,0.7492721846792847,0.0,0.9581450156838609,2.1344566763790236
20260719,G,2,88,970.5579223632812,969.8034163927659,-0.7545059705153108,0.0,56.75473403930664,56.163326263427734,,2,0.7545059705153108,0.0,0.9591685274064512,2.1365532791159683
20260719,G,2,89,964.63037109375,963.8793136385502,-0.7510574551997706,0.0,56.63341522216797,56.03244400024414,,2,0.7510574551997706,0.0,0.9571464627608722,2.1361499793491796
20260719,G,2,90,964.4443969726562,963.6931639923714,-0.7512329802848399,0.0,56.843509674072266,56.237823486328125,,2,0.7512329802848399,0.0,0.9634447935172065,2.1353389258222326
20260719,G,2,91,964.9942016601562,964.2433349166531,-0.7508667435031384,0.0,56.99802017211914,56.38996505737305,,2,0.7508667435031384,0.0,0.9630680995403983,2.132843122704515
20260719,G,2,92,961.820068359375,961.0703460511286,-0.7497223082464188,0.0,56.729637145996094,56.1273307800293,,2,0.7497223082464188,0.0,0.9678242387810099,2.1381342918458683
20260719,G,2,93,964.0719604492188,963.3222915590741,-0.749668890144676,0.0,56.67897033691406,56.08167266845703,,2,0.749668890144676,0.0,0.9624346873175702,2.1371092242611227
20260719,G,2,94,960.7208251953125,959.9707519658841,-0.7500732294283807,0.0,56.85575485229492,56.25541687011719,,2,0.7500732294283807,0.0,0.9640690104936875,2.137596632389149
20260719,G,2,95,965.2017822265625,964.4503737571649,-0.7514084693975747,0.0,57.14957046508789,56.55141830444336,,2,0.7514084693975747,0.0,0.9636690290192454,2.132213433294688
20260719,G,2,96,971.0836791992188,970.3317519298289,-0.7519272693898529,0.0,56.82863235473633,56.22721862792969,,2,0.7519272693898529,0.0,0.9601966054224229,2.130877595694694
20260719,G,2,97,965.605224609375,964.8550139865838,-0.7502106227912009,0.0,56.596397399902344,55.987510681152344,,2,0.7502106227912009,0.0,0.9661727983005113,2.1344627551292663
20260719,G,2,98,968.2032470703125,967.4515105877072,-0.7517364826053381,0.0,56.83957290649414,56.24973678588867,,2,0.7517364826053381,0.0,0.9641098911503884,2.1332775421388894
20260719,G,2,99,963.6199340820312,962.8695022417232,-0.7504318403080106,0.0,56.73179626464844,56.14371109008789,,2,0.7504318403080106,0.0,0.9595267837169696,2.132709041519556
20260719,G,2,100,968.438720703125,967.6853133898694,-0.7534073132555932,0.0,56.9871826171875,56.38386535644531,,2,0.7534073132555932,0.0,0.965125675195671,2.130625144281186
20260719,G,2,101,968.0078735351562,967.2587003896479,-0.7491731455083936,0.0,56.629337310791016,56.02204513549805,,2,0.7491731455083936,0.0,0.9661941469299796,2.13623399312659
20260719,G,2,102,968.5310668945312,967.7807188716251,-0.7503480229061097,0.0,56.527557373046875,55.91514205932617,,2,0.7503480229061097,0.0,0.9632836785180855,2.1378007590106027
20260719,G,2,103,966.9403686523438,966.1901655953843,-0.7502030569594353,0.0,56.66897964477539,56.051815032958984,,2,0.7502030569594353,0.0,0.9643450052859351,2.136586169599741
20260719,G,2,104,966.4396362304688,965.6881209625863,-0.7515152678824961,0.0,57.029850006103516,56.4306640625,,2,0.7515152678824961,0.0,0.9600678022279053,2.1377109820549953
20260719,G,2,105,963.0999145507812,962.3486129615922,-0.7513015891890973,0.0,56.252601623535156,55.644432067871094,,2,0.7513015891890973,0.0,0.9614611856973595,2.1363711681502506
20260719,G,2,106,960.5487060546875,959.7993805019651,-0.7493255527224392,0.0,56.41984558105469,55.81458282470703,,2,0.7493255527224392,0.0,0.9667345739975725,2.13460068332556
20260719,G,2,107,962.4267578125,961.6770202273037,-0.7497375851962715,0.0,56.8004150390625,56.21812438964844,,2,0.7497375851962715,0.0,0.9593882449682952,2.1379605746397394
20260719,G,2,108,967.851806640625,967.0981398879085,-0.7536667527165264,0.0,56.58504104614258,55.98737716674805,,2,0.7536667527165264,0.0,0.9657344021467552,2.133220962884192
20260719,G,2,109,967.2960205078125,966.5423537823372,-0.7536667254753411,0.0,56.533390045166016,55.932037353515625,,2,0.7536667254753411,0.0,0.9578418711778693,2.13581288366459
20260719,G,2,110,966.6333618164062,965.8836776181124,-0.7496841982938349,0.0,56.40504837036133,55.799861907958984,,2,0.7496841982938349,0.0,0.9647233889390262,2.135468363503319
20260719,G,2,111,965.5720825195312,964.820376573829,-0.7517059457022697,0.0,56.90354919433594,56.292945861816406,,2,0.7517059457022697,0.0,0.9672309608652687,2.1366725681144367
20260719,G,2,112,965.50634765625,964.75382532808,-0.7525223281700164,0.0,56.718528747558594,56.12342071533203,,2,0.7525223281700164,0.0,0.9604239608169692,2.135648450716474
20260719,G,2,113,964.4761962890625,963.726046678843,-0.7501496102195233,0.0,56.57686233520508,55.977516174316406,,2,0.7501496102195233,0.0,0.9619064593315085,2.1350105383660303
20260719,G,2,114,965.4147338867188,964.6631499405485,-0.7515839461702853,0.0,56.728694915771484,56.1201286315918,,2,0.7515839461702853,0.0,0.9575477680386695,2.134983895582939
20260719,G,2,115,964.8472900390625,964.0972854457796,-0.750004593282938,0.0,56.445068359375,55.83270263671875,,2,0.750004593282938,0.0,0.9639387623023398,2.13704896064647
20260719,G,2,116,962.1744995117188,961.4235183850396,-0.7509811266791075,0.0,56.688926696777344,56.092403411865234,,2,0.7509811266791075,0.0,0.9631017409425653,2.136862589691558
20260719,G,2,117,968.5310668945312,967.7769957934506,-0.7540711010806262,0.0,56.95255661010742,56.363590240478516,,2,0.7540711010806262,0.0,0.9599956456299663,2.1373160199231256
20260719,G,2,118,964.853515625,964.1031371837016,-0.7503784412983805,0.0,56.950008392333984,56.35729217529297,,2,0.7503784412983805,0.0,0.9618168312982708,2.1371052074542662
20260719,G,2,119,960.7084350585938,959.9573776464676,-0.7510574121261016,0.0,56.766700744628906,56.17616653442383,,2,0.7510574121261016,0.0,0.9631770715774315,2.132764618656396
20260719,G,2,120,964.1273803710938,963.375964394887,-0.751415976206772,0.0,56.77337646484375,56.170692443847656,,2,0.751415976206772,0.0,0.9636712099918182,2.136161694404873
20260719,G,2,121,965.1548461914062,964.4032851431984,-0.7515610482078046,0.0,56.996856689453125,56.410064697265625,,2,0.7515610482078046,0.0,0.9578204397800653,2.1330099287136943
20260719,G,2,122,963.771484375,963.0235244075302,-0.7479599674697965,0.0,57.14577865600586,56.53656768798828,,2,0.7479599674697965,0.0,0.964154019245255,2.134088752448515
20260719,G,2,123,968.2454223632812,967.4922972987406,-0.7531250645406544,0.0,56.776912689208984,56.1789665222168,,2,0.7531250645406544,0.0,0.9621441920243962,2.1311129095619066
20260719,G,2,124,968.812744140625,968.0608245085459,-0.7519196320790797,0.0,56.58684158325195,55.96906280517578,,2,0.7519196320790797,0.0,0.9662102299751908,2.1364280195299554
20260719,G,2,125,967.9298095703125,967.1760207714979,-0.7537887988146394,0.0,56.50063705444336,55.88359832763672,,2,0.7537887988146394,0.0,0.9655614135985416,2.13915650304342
20260719,G,2,126,967.073486328125,966.3238936257549,-0.749592702370137,0.0,57.00950622558594,56.420047760009766,,2,0.749592702370137,0.0,0.9597186194023029,2.1308467145442394
20260719,G,2,127,961.2000122070312,960.4510070912074,-0.7490051158238202,0.0,56.65595626831055,56.04324722290039,,2,0.7490051158238202,0.0,0.9647611113335336,2.138440122602558
20260719,G,2,128,967.6897583007812,966.9400892198319,-0.7496690809493884,0.0,56.84309005737305,56.25196838378906,,2,0.7496690809493884,0.0,0.961180898521197,2.135102475398411
20260719,G,2,129,967.9815063476562,967.2299453162123,-0.7515610314439982,0.0,57.33611297607422,56.73187255859375,,2,0.7515610314439982,0.0,0.9617691108254927,2.1342916329798185
20260719,G,2,130,969.448486328125,968.6958113815635,-0.7526749465614557,0.0,56.859886169433594,56.25947952270508,,2,0.7526749465614557,0.0,0.9643945366004139,2.12995732848281
20260719,G,2,131,964.6978149414062,963.9473830736242,-0.7504318677820265,0.0,56.675270080566406,56.08102798461914,,2,0.7504318677820265,0.0,0.9609528994329907,2.1362448341641374
20260719,G,2,132,964.0499877929688,963.2972976365127,-0.7526901564560831,0.0,57.05890655517578,56.472869873046875,,2,0.7526901564560831,0.0,0.961297907606981,2.1290200505078674
20260719,G,2,133,966.2893676757812,965.5386916613206,-0.7506760144606233,0.0,56.817779541015625,56.23025894165039,,2,0.7506760144606233,0.0,0.9615326885732791,2.1355683589670846
20260719,G,2,134,968.3316650390625,967.5800047751982,-0.7516602638643235,0.0,56.44568634033203,55.83855056762695,,2,0.7516602638643235,0.0,0.9649655107333474,2.131908881394908
20260719,G,2,135,967.3941040039062,966.6438399485778,-0.7502640553284436,0.0,56.998355865478516,56.39554977416992,,2,0.7502640553284436,0.0,0.9635020749064299,2.135972634471179
20260719,G,2,136,970.8311767578125,970.0773726645857,-0.7538040932267904,0.0,56.63210678100586,56.03779220581055,,2,0.7538040932267904,0.0,0.9679797698552666,2.129865457370281
20260719,G,2,137,967.57373046875,966.8206436143955,-0.7530868543544784,0.0,56.597747802734375,56.00877380371094,,2,0.7530868543544784,0.0,0.9603516752176375,2.1359261578259194
20260719,G,2,138,969.645263671875,968.8914062177064,-0.7538574541686103,0.0,56.72627258300781,56.121585845947266,,2,0.7538574541686103,0.0,0.9603596613295581,2.1357393914450857
20260719,G,2,139,966.43115234375,965.6774474747945,-0.7537048689555377,0.0,56.85251998901367,56.254642486572266,,2,0.7537048689555377,0.0,0.9559145441024635,2.135983903340324
20260719,G,2,140,959.1436157226562,958.3940155312885,-0.7496001913677901,0.0,56.54986572265625,55.94963455200195,,2,0.7496001913677901,0.0,0.9597183852565473,2.136219246844934
20260719,G,2,141,959.3572387695312,958.6095611546189,-0.7476776149123907,0.0,57.18885803222656,56.59080505371094,,2,0.7476776149123907,0.0,0.9621134845341635,2.133081620950996
20260719,G,2,142,961.3629150390625,960.6123458389193,-0.750569200143218,0.0,56.61524200439453,56.02488708496094,,2,0.750569200143218,0.0,0.9623446455709447,2.1381960662220845
20260719,G,2,143,961.130859375,960.3821746436879,-0.7486847313120961,0.0,56.96523666381836,56.373130798339844,,2,0.7486847313120961,0.0,0.9643101469506041,2.1382107925976284
20260719,G,2,144,963.3302612304688,962.5790054386016,-0.7512557918671519,0.0,56.832664489746094,56.239341735839844,,2,0.7512557918671519,0.0,0.959515016521188,2.1366698467951766
20260719,G,2,145,960.189453125,959.4370071815792,-0.7524459434207529,0.0,57.082740783691406,56.488182067871094,,2,0.7524459434207529,0.0,0.9636455511224336,2.1360112451843607
20260719,G,2,146,958.6802368164062,957.9300186315086,-0.7502181848976761,0.0,56.62168502807617,56.03287124633789,,2,0.7502181848976761,0.0,0.9599149498913485,2.1384347235155103
20260719,G,2,147,962.4248046875,961.6738464285154,-0.7509582589846104,0.0,56.84958267211914,56.25649642944336,,2,0.7509582589846104,0.0,0.9639232281978635,2.136232543581059
20260719,G,2,148,960.1063842773438,959.3595763726626,-0.7468079046811908,0.0,56.79973220825195,56.19153594970703,,2,0.7468079046811908,0.0,0.9636715541110595,2.1352236201433787
20260719,G,2,149,963.9525146484375,963.2012587748468,-0.7512558735907078,0.0,56.98339080810547,56.393035888671875,,2,0.7512558735907078,0.0,0.96031203993814,2.1332283078491487
20260719,G,2,150,965.0098266601562,964.260348488926,-0.7494781712302938,0.0,56.95777893066406,56.36279296875,,2,0.7494781712302938,0.0,0.9620289246639695,2.1298794656177535
20260719,G,2,151,958.0451049804688,957.2960083757062,-0.7490966047625989,0.0,56.71016311645508,56.11612319946289,,2,0.7490966047625989,0.0,0.960077607877453,2.139206958133158
20260719,G,2,152,963.2696533203125,962.520220897859,-0.7494324224535376,0.0,56.818599700927734,56.210269927978516,,2,0.7494324224535376,0.0,0.95802161833038,2.1387423275205832
20260719,G,2,153,961.2051391601562,960.4564391991589,-0.7486999609973282,0.0,56.8089599609375,56.20339584350586,,2,0.7486999609973282,0.0,0.9634599791500629,2.1396099982813204
20260719,G,2,154,964.1784057617188,963.427348300349,-0.7510574613697827,0.0,57.12087631225586,56.520687103271484,,2,0.7510574613697827,0.0,0.9631011912408259,2.142627912160062
