epoch,train_l1,val_l1,val_psnr_mean,val_psnr_std,val_ssim_mean,val_ssim_std,val_residual_mean,val_residual_std,seconds_elapsed,is_best
1,0.001705455397975377,0.0018175588993472047,46.00668495204848,4.910164168572687,0.9968540169680118,0.0015725062523894628,-2.603013933821785e-05,0.0056811031681718305,0.7612886428833008,True
2,0.0017728494488189674,0.0017231911624548957,46.245176418618065,4.910309313334895,0.9973009987767936,0.0013421751180503535,-6.952278909011511e-06,0.005527309403987601,1.2394304275512695,True
3,0.001618914361725646,0.001540513156214729,46.449772167338764,4.800409986307259,0.9980863011900187,0.000916230020506196,-0.00010113823645951925,0.005371199426008388,1.7033076286315918,True
4,0.0013749916979577392,0.0012917929634568281,46.50881898076099,4.822662482615387,0.9988921269829273,0.00048482819075447767,-0.00014489328168565407,0.005339349270798266,2.1862354278564453,True
5,0.0010863955487200822,0.00108869923860766,46.44847905898088,4.878648071850199,0.9993440150533914,0.00021146504182928194,-0.00028130720420449506,0.0053843051282456145,2.6586644649505615,False
6,0.0009040597043084828,0.0009406346580362879,46.51374766915195,4.638738284098318,0.9995616438423396,0.0001376065129169445,1.1619118140515639e-05,0.005293978698318824,3.0497939586639404,True
7,0.0008428063738392666,0.0008922815359255765,46.579971039166736,4.697538870811659,0.9996211790416241,9.84983835228273e-05,-7.641137813152454e-05,0.005267181608360261,3.5323336124420166,True
8,0.0007839844448343766,0.0008511596133757848,46.60091931630875,4.730204371563864,0.9996567193713188,9.357532117835489e-05,8.636060783828725e-06,0.005262371196295135,3.9886624813079834,True
9,0.0007448281711814078,0.000904347009054618,46.62584816319251,4.755484497068898,0.9995941749203205,0.00011432440219632534,0.00020718182076961966,0.005247209468507208,4.458958864212036,True
10,0.0006917771600207991,0.0009064819059858564,46.64776961712541,4.9035232281738566,0.9995929330332278,0.00010635990968576781,0.00016064146348071517,0.005270319597912021,4.92737889289856,True
11,0.0005875761112706227,0.0008438247095909901,46.670202780382525,4.867020775619718,0.9996684630291461,5.585897601064249e-05,-0.00016946124287642306,0.005249475070741028,5.401268720626831,True
12,0.0006430482495819557,0.000828367323265411,46.69740674993871,4.889221596555022,0.9996811358919144,5.209620574266115e-05,-0.0001932254817802459,0.005237247998593375,5.884058952331543,True
13,0.0004970228044178591,0.0007970320330059621,46.72634137514219,4.905077367307161,0.99970278056252,5.42676137333795e-05,-0.00016051423699536826,0.005224873893894255,6.429103136062622,True
14,0.0006039171553724868,0.0007577865617349744,46.747293489000114,4.917057384290018,0.9997288448779583,5.3194210108115476e-05,-0.00010442169150337577,0.005216546036535874,6.967007875442505,True
15,0.0005275153072778431,0.0007907853942015208,46.743586517348305,4.961081356205626,0.9997082702060938,4.564527848329174e-05,-0.00021108401779201813,0.005225751374382526,7.533691644668579,False
16,0.0006018300482537597,0.0007130204176064581,46.782662298003864,4.906292465993194,0.999747742086172,5.29150784657001e-05,1.263842818843841e-06,0.005193371907807887,8.020676851272583,True
17,0.0007032422277420251,0.0009189125339617021,46.73573060303657,4.926505951826069,0.9995996945432425,3.292564298464221e-05,-0.00036397996882442385,0.005211264637182467,8.686466455459595,False
18,0.0006674126131904566,0.0008289666002383456,46.79349157602479,4.964810872875223,0.9996823672063351,6.50743527848295e-05,0.0001351528721897921,0.005197990860324353,9.215592622756958,True
19,0.0006115340961101042,0.0007068822378641926,46.7802596432995,5.004974407337976,0.9997515155724287,5.1973698178925364e-05,-0.00010040030861091509,0.005217870319029316,9.892160654067993,False
20,0.0005123262724902651,0.0007086084333423059,46.82815155134896,4.954472154997222,0.9997528203377724,4.81025994573497e-05,-7.542918496028506e-05,0.00517701891658362,10.454623937606812,True
21,0.0005361284301298755,0.0006901575216033962,46.79537398633431,4.995928498135978,0.9997542700539828,5.06438380778825e-05,-7.992095814302047e-05,0.005207164562307298,11.115986108779907,False
22,0.000457481864776293,0.0007269724083016627,46.838084433433345,4.9772212023542854,0.9997455009676217,4.5900842560710584e-05,-0.000136804806516011,0.005175311351194978,11.670285701751709,True
23,0.00047493734580877407,0.0006898575920786243,46.868640996453344,4.97655173174382,0.9997594760519266,4.700989005979015e-05,-7.764304439206171e-05,0.005158198619028553,12.339042663574219,True
24,0.000604788061040877,0.0007391286817437503,46.88359372585761,4.943390727048711,0.9997435570064783,5.195019899020941e-05,8.857299019382481e-05,0.005140401975950226,13.020676612854004,True
25,0.0005680529363665053,0.0007988675351953134,46.84653913360967,4.978907987341708,0.9997077188085317,4.318656027679551e-05,-0.0002476601493981434,0.00516580292605795,13.709251165390015,False
26,0.0004650157441739628,0.0007114483014447615,46.85983248625402,4.99535413880395,0.9997533404500484,4.685786852312463e-05,-0.00013164606025384273,0.005166857285075821,14.294473648071289,False
27,0.0004048506998515222,0.0006879313223180361,46.86980202794509,4.9998167058149585,0.9997610780209303,4.760293748865483e-05,-9.915949556216219e-05,0.005162722489330918,14.899374723434448,False
28,0.0005272797891600269,0.0006672567396890372,46.89982270554574,4.989907594220041,0.9997662066193819,4.749358469391856e-05,-4.00131393121228e-05,0.005143242364283651,15.507153034210205,True
29,0.000478880384021481,0.0007190183023340069,46.903901703960344,4.988668073024217,0.9997522509900332,4.8801774946453805e-05,4.5625270331584034e-05,0.005140073932125233,16.216201305389404,True
30,0.00048206586904019457,0.0006824895754107274,46.925624037170365,4.984349843886545,0.9997642691366672,4.5232902752528516e-05,-7.698224567320722e-05,0.005126068834215403,16.91227388381958,True
31,0.0007832157584330575,0.0008123397565213963,46.84463252191223,4.9850490230513955,0.9996999441156387,4.32295295849073e-05,-0.0002870972984965192,0.005166176619241014,17.598681688308716,False
32,0.0006094757323312065,0.0006775005713279825,46.924854283801885,4.9880222540574435,0.9997666748868227,4.734967972560136e-05,-5.7020021472453664e-05,0.005127672862727195,18.181230068206787,False
33,0.0005494772326942025,0.0006778591596230399,46.9270848442714,4.995907842718085,0.9997666318559646,4.6363891398284284e-05,-7.816920106051839e-05,0.005127996322698891,18.769965410232544,True
34,0.0005112072894090405,0.0007508462949772365,46.923049596145034,4.9968750716956345,0.9997396279382705,5.0082337088811744e-05,7.701916501900996e-05,0.005130067162099294,19.469176054000854,False
35,0.0006422583253218115,0.0006980697617109399,46.90975029823612,5.01609730406919,0.9997591031973362,5.029561520801113e-05,3.334090706630377e-06,0.005143664093338884,20.06843113899231,False
36,0.0005588226644745605,0.0007628105595358647,46.9231308117477,4.989623916993096,0.9997332612355947,4.291774621077233e-05,-0.0001855206328400527,0.005125466996105388,20.668572425842285,False
37,0.0005987818400502543,0.0007096536864992231,46.94807861529132,4.976848500876439,0.9997580697737931,4.94642283726094e-05,5.637895537802251e-05,0.005110768717713654,21.27038860321045,True
38,0.0005457787443777885,0.0007278909979504533,46.90832015931548,5.013485114970316,0.9997493268082143,4.452470050296022e-05,-0.00017484148429502966,0.005140801556990482,21.977200269699097,False
39,0.0005670878606245176,0.0007030776105239056,46.947792618574965,4.995462989151681,0.9997612923750878,4.4697403694341494e-05,-0.00010164297032133618,0.005114927931572311,22.568661212921143,False
40,0.0003993744675509251,0.0006658467973466031,46.95397141806281,5.011173708677923,0.9997694710086584,4.6945331171279526e-05,-9.92376567410247e-06,0.0051162864692742005,23.163519144058228,True
41,0.000454587873140223,0.0007109728576324414,46.9033360739532,5.006916789217317,0.9997556559268237,4.750751059181629e-05,4.75659965104569e-06,0.005145663031726144,23.85240650177002,False
42,0.0005159960928722285,0.000663465732941404,46.986553768480974,4.998259343337402,0.999771069139719,4.548067161053114e-05,1.0891190413531149e-05,0.00509376147238072,24.436289310455322,True
43,0.000515191946430026,0.0007879162549215835,46.974709194439114,4.9767183176033605,0.9997233100196123,4.716489071033708e-05,0.00015391434180855867,0.005092080726171844,25.138450860977173,False
44,0.0006126114881639792,0.0007974907784955576,46.96157203582467,4.992318450736212,0.9997145725311041,4.278466927146543e-05,-0.0002214726646343479,0.0051013300253544,25.732383251190186,False
45,0.000637306938932108,0.0008472797671856824,46.958134572659134,4.946617364429466,0.9996775750306846,4.038018942497145e-05,-0.00024633291468489915,0.005090846709208563,26.325555324554443,False
46,0.0006324823036927476,0.000821280395030044,46.96475053118358,4.975927799811287,0.9996962452249527,5.426848851152324e-05,0.00017534789640194504,0.005096729815704748,26.924604892730713,False
47,0.0005766367460389367,0.000741720858059125,46.977164580706564,5.000084434425802,0.999744298829794,4.380055526609912e-05,-0.00016034839700296288,0.00509698991663754,27.502614736557007,False
48,0.00046158011570117776,0.0006695285555906594,46.974802852099145,5.021906620836654,0.9997705228540897,4.767744296770622e-05,-6.186073630942701e-05,0.005106252181576565,28.088462829589844,False
49,0.00043140771495845087,0.0006824963311373722,46.9602086180768,5.028708093880253,0.9997660786428452,4.881306535201865e-05,-9.380119536217535e-06,0.005116991771501489,28.669630765914917,False
50,0.0005248046952395023,0.0006729907800036017,47.00130489471247,5.005084436071054,0.999770864192009,4.479732331644822e-05,-7.14030489916695e-05,0.00508629169780761,29.24816656112671,True
51,0.0005324150442902464,0.0007186998591350857,47.00535856186558,5.003770392348251,0.999757007999301,4.718658884924761e-05,7.166151772253215e-05,0.005083226875285618,29.94669508934021,True
52,0.0005554965365180661,0.0007182035915320739,46.99910828427544,5.011011674232973,0.9997561162050963,4.358892818120709e-05,-0.0001378730194119271,0.005087421697680838,30.643401861190796,False
53,0.00047731603659816426,0.0008011295503820293,46.96733610270074,4.991566117720417,0.999709776080966,4.1193387789248673e-05,-0.0002447208680678159,0.005096757900901139,31.248768091201782,False
54,0.0005053646250003526,0.0008392547861149069,46.99479758083614,4.983509364773808,0.9996845152957439,5.0006699882996334e-05,0.00019925961169064976,0.005079849768662825,31.846424102783203,False
55,0.00048197297887368637,0.0007189066818682477,47.018291561173704,5.0106395950184295,0.9997567046470642,4.813486465184664e-05,7.183106185948418e-05,0.005077317880932242,32.45286273956299,True
56,0.0005501606448722833,0.0007413179482682608,47.01997641713069,5.002511364413067,0.9997458374506235,4.250641956294999e-05,-0.00016154564491444035,0.005072310988907702,33.1633198261261,True
57,0.0005464044701181014,0.0006844529052614234,46.93996199682683,5.020260558623162,0.9997650952095986,4.79754655468211e-05,-2.9671616886162155e-05,0.0051273203862365335,33.9145131111145,False
58,0.0005892131455105052,0.0006649105962424073,47.024483556317165,5.01869678520067,0.9997728314481974,4.4942264056088516e-05,-6.508730120913242e-05,0.005076101282611489,34.560330390930176,True
59,0.0006126342420677909,0.0006906120070198085,47.02894216845945,4.959978692244887,0.9997674932234287,4.588537192454488e-05,8.472750187138445e-05,0.005058750975877047,35.275490522384644,True
60,0.0005525377716615119,0.0009205553069477901,46.995708202059646,4.9360320310747134,0.9996091640396119,5.086473569295461e-05,0.0003000564574904274,0.005061162926722318,35.96932125091553,False
61,0.0007358636543027718,0.0006871756777400151,47.02130453828123,5.027461876545756,0.9997674447797538,4.4728030087530384e-05,-0.00011074551639467245,0.005079176975414157,36.57502365112305,False
62,0.0005539772590220144,0.0006564522664120886,46.98582845114724,5.032493989566681,0.9997727094974518,4.733909897898803e-05,-7.469207781696241e-05,0.005102568160509691,37.16544151306152,False
63,0.0004187764187174087,0.0006596816383535042,47.036979106101285,5.024315859424011,0.9997743244445323,4.726985788797381e-05,-6.850633553767693e-07,0.005070498809800483,37.767577171325684,True
64,0.0006099185213150287,0.0006608613330172375,47.03115345689212,5.030257709595916,0.9997737710248231,4.531728926590017e-05,-7.274992424299853e-05,0.005074955362943001,38.463547229766846,False
65,0.0004821760022340723,0.0006686521192023065,47.02254889224968,5.0318578697546625,0.9997709020407199,4.6926994908535756e-05,-1.0837637546501355e-05,0.005081090785097331,39.059924840927124,False
