reference,strategy,pair_key,folder,condition_score,psnr,psnr_gain,ssim,ssim_gain,residual_mean,residual_std,gradient_ratio_to_noisy,removed_residual_std,is_primary_strategy
ref50_h1,always_physical,folder_2_frame_121,2,-0.9639743404913954,63.062002414612635,-0.08427370671170564,0.999418413049019,-1.8139391945282135e-05,-9.800957923289388e-05,0.0006960438331589103,0.9999998213517065,2.968369161582274e-10,0
ref50_h1,lofo_best_hard,folder_2_frame_121,2,-0.9639743404913954,63.179111519208355,0.03283539788401413,0.9994405843140001,4.031873035770239e-06,2.677917291293852e-05,0.0006929794908501208,0.9945584189770307,2.2528503905050457e-05,0
ref50_h1,lofo_best_linear,folder_2_frame_121,2,-0.9639743404913954,63.179111519208355,0.03283539788401413,0.9994405843140001,4.031873035770239e-06,2.677917291293852e-05,0.0006929794908501208,0.9945584189770307,2.2528503905050457e-05,1
ref50_h2,always_noisy,folder_2_frame_121,2,-0.9639743404913954,63.2038554284793,0.0,0.9994467757787185,0.0,-1.9013798009837046e-05,0.0006912624812684953,1.0,0.0,0
ref50_h2,always_p99,folder_2_frame_121,2,-0.9639743404913954,63.24351996236078,0.03966453388147784,0.9994520880514141,5.312272695512377e-06,1.8276139599038288e-05,0.0006881306762807071,0.9945584189770307,2.2528503905050457e-05,0
ref50_h2,always_physical,folder_2_frame_121,2,-0.9639743404913954,63.10523665307275,-0.09861877540654973,0.9994258804897715,-2.0895288946998214e-05,-0.00010651257616700605,0.0006912623648531735,0.9999998213517065,2.968369161582274e-10,0
ref50_h2,lofo_best_hard,folder_2_frame_121,2,-0.9639743404913954,63.24351996236078,0.03966453388147784,0.9994520880514141,5.312272695512377e-06,1.8276139599038288e-05,0.0006881306762807071,0.9945584189770307,2.2528503905050457e-05,0
ref50_h2,lofo_best_linear,folder_2_frame_121,2,-0.9639743404913954,63.24351996236078,0.03966453388147784,0.9994520880514141,5.312272695512377e-06,1.8276139599038288e-05,0.0006881306762807071,0.9945584189770307,2.2528503905050457e-05,1
ref100_all,always_noisy,folder_2_frame_121,2,-0.9639743404913954,63.22156878550287,0.0,0.9994478522355396,0.0,-1.4762285900360439e-05,0.0006899572908878326,1.0,0.0,0
ref100_all,always_p99,folder_2_frame_121,2,-0.9639743404913954,63.25818642831798,0.036617642815109264,0.9994525260087611,4.673773221552935e-06,2.2527654436999e-05,0.0006868425407446921,0.9945584189770307,2.2528503905050457e-05,0
ref100_all,always_physical,folder_2_frame_121,2,-0.9639743404913954,63.1291870361786,-0.09238174932426801,0.9994283299998191,-1.952223572043721e-05,-0.00010226108861388639,0.0006899571744725108,0.9999998213517065,2.968369161582274e-10,0
ref100_all,lofo_best_hard,folder_2_frame_121,2,-0.9639743404913954,63.25818642831798,0.036617642815109264,0.9994525260087611,4.673773221552935e-06,2.2527654436999e-05,0.0006868425407446921,0.9945584189770307,2.2528503905050457e-05,0
ref100_all,lofo_best_linear,folder_2_frame_121,2,-0.9639743404913954,63.25818642831798,0.036617642815109264,0.9994525260087611,4.673773221552935e-06,2.2527654436999e-05,0.0006868425407446921,0.9945584189770307,2.2528503905050457e-05,1
ref25_q1,always_noisy,folder_2_frame_131,2,-0.9639743404913954,63.00668584555786,0.0,0.9994145257220658,0.0,-2.7441614292911254e-05,0.0007068685372360051,1.0,0.0,0
ref25_q1,always_p99,folder_2_frame_131,2,-0.9639743404913954,63.04999847149773,0.043312625939869065,0.9994212223605693,6.6966385035005516e-06,9.805377885641064e-06,0.00070381403202191,0.9946341130362661,2.254334140161518e-05,0
ref25_q1,always_physical,folder_2_frame_131,2,-0.9639743404913954,62.89989067732226,-0.10679516823559965,0.9993905209854708,-2.4004736595029108e-05,-0.0001149404197349213,0.0007068684208206832,0.9999998218035647,2.9523891664773316e-10,0
ref25_q1,lofo_best_hard,folder_2_frame_131,2,-0.9639743404913954,63.04999847149773,0.043312625939869065,0.9994212223605693,6.6966385035005516e-06,9.805377885641064e-06,0.00070381403202191,0.9946341130362661,2.254334140161518e-05,0
ref25_q1,lofo_best_linear,folder_2_frame_131,2,-0.9639743404913954,63.04999847149773,0.043312625939869065,0.9994212223605693,6.6966385035005516e-06,9.805377885641064e-06,0.00070381403202191,0.9946341130362661,2.254334140161518e-05,1
ref25_q2,always_noisy,folder_2_frame_131,2,-0.9639743404913954,63.041135831268484,0.0,0.9994211070452903,0.0,-7.527624347858364e-06,0.0007045607198961079,1.0,0.0,0
