run_seed,model,folder,frame_index,pre_mean_shift_DN,post_mean_shift_DN,correction_DN,pre_gradient_ratio,post_gradient_ratio,pre_output_input_MAE_DN,post_output_input_MAE_DN
20260719,G,2,41,-0.753704828908667,9.9940225481987e-06,0.753704828908667,0.986850380897522,0.9868499636650085,1.8221025466918945,1.8505686521530151
20260719,G,2,42,-0.7534455242566764,-2.755550667643547e-05,0.7534455242566764,0.9866405725479126,0.9866405725479126,1.815251350402832,1.843945860862732
20260719,G,2,43,-0.7525909484829754,-2.7471804060041904e-05,0.7525909484829754,0.9872096180915833,0.9872096180915833,1.8287087678909302,1.8584216833114624
20260719,G,2,44,-0.7506912425160408,-1.1452706530690193e-05,0.7506912425160408,0.9872978329658508,0.9872981309890747,1.8180665969848633,1.8488882780075073
20260719,G,2,45,-0.7525376103585586,2.5866087526082993e-05,0.7525376103585586,0.9864885210990906,0.9864885210990906,1.8284575939178467,1.8567520380020142
20260719,G,2,46,-0.7512863602023572,3.933906555175781e-06,0.7512863602023572,0.9869093298912048,0.9869095087051392,1.8193025588989258,1.8489454984664917
20260719,G,2,47,-0.7490051607601345,1.8276739865541458e-05,0.7490051607601345,0.9870312809944153,0.9870312809944153,1.8242075443267822,1.8535345792770386
20260719,G,2,48,-0.7482574241003022,-2.0190374925732613e-05,0.7482574241003022,0.9869990944862366,0.9869993925094604,1.8241465091705322,1.8548964262008667
20260719,G,2,49,-0.751316909911111,2.58635263890028e-05,0.751316909911111,0.9866982698440552,0.9866982698440552,1.8241543769836426,1.85305655002594
20260719,G,2,50,-0.7531478800810874,2.5948043912649155e-05,0.7531478800810874,0.9869640469551086,0.9869640469551086,1.8250854015350342,1.8538621664047241
20260719,G,2,51,-0.7486237537814304,-1.8934253603219986e-05,0.7486237537814304,0.9869633316993713,0.98696368932724,1.8243911266326904,1.8542535305023193
20260719,G,2,52,-0.7522400880698115,1.0022544302046299e-05,0.7522400880698115,0.9872003197669983,0.9872000813484192,1.8242536783218384,1.8521597385406494
20260719,G,2,53,-0.7508819468785077,-2.7454691007733345e-05,0.7508819468785077,0.98717200756073,0.98717200756073,1.8262065649032593,1.8551183938980103
20260719,G,2,54,-0.7507141542155296,1.826754305511713e-05,0.7507141542155296,0.9868968725204468,0.9868968725204468,1.8278238773345947,1.8586270809173584
20260719,G,2,55,-0.7489518027286977,2.5762710720300674e-06,0.7489518027286977,0.9868565797805786,0.9868562817573547,1.8274348974227905,1.8567333221435547
20260719,G,2,56,-0.7541169074829668,-1.8684426322579384e-05,0.7541169074829668,0.9870614409446716,0.9870619177818298,1.825108289718628,1.8538206815719604
20260719,G,2,57,-0.7518203984946012,1.0656192898750305e-05,0.7518203984946012,0.9873394966125488,0.9873394966125488,1.8260921239852905,1.8542157411575317
20260719,G,2,58,-0.7524154759012163,2.593034878373146e-05,0.7524154759012163,0.986854076385498,0.986854076385498,1.8219420909881592,1.851712942123413
20260719,G,2,59,-0.7506836100947112,-4.139728844165802e-06,0.7506836100947112,0.9870744943618774,0.9870747923851013,1.8181504011154175,1.847838044166565
20260719,G,2,60,-0.7504623490385711,2.593221142888069e-05,0.7504623490385711,0.9866431355476379,0.9866431355476379,1.8206446170806885,1.8499034643173218
20260719,G,2,61,-0.7543609826825559,-1.914217136800289e-05,0.7543609826825559,0.9872629046440125,0.9872633218765259,1.8221325874328613,1.8503884077072144
20260719,G,2,62,-0.7501114504411817,1.0619871318340302e-05,0.7501114504411817,0.9871049523353577,0.9871049523353577,1.82902193069458,1.859485149383545
20260719,G,2,63,-0.7514313693391159,-1.9016442820429802e-05,0.7514313693391159,0.9869219660758972,0.9869222044944763,1.8245586156845093,1.8533354997634888
20260719,G,2,64,-0.7515915795229375,-4.66546043753624e-06,0.7515915795229375,0.9872530102729797,0.9872530102729797,1.8213471174240112,1.8503845930099487
20260719,G,2,65,-0.7494782183784992,-2.0039849914610386e-05,0.7494782183784992,0.9870139956474304,0.9870142340660095,1.8269083499908447,1.8556503057479858
20260719,G,2,66,-0.7522400240413845,9.703217074275017e-06,0.7522400240413845,0.9868042469024658,0.986804187297821,1.8246047496795654,1.8544447422027588
20260719,G,2,67,-0.7515763058327138,1.0608229786157608e-05,0.7515763058327138,0.9867702126502991,0.9867702126502991,1.82493257522583,1.8530470132827759
20260719,G,2,68,-0.7518356514628977,-4.596775397658348e-06,0.7518356514628977,0.98683100938797,0.98683100938797,1.8274812698364258,1.8565222024917603
20260719,G,2,69,-0.7511947577586398,2.5945249944925308e-05,0.7511947577586398,0.9868267774581909,0.9868267774581909,1.8183562755584717,1.8486521244049072
20260719,G,2,70,-0.7500656621996313,3.69315966963768e-06,0.7500656621996313,0.9864724278450012,0.9864726662635803,1.826977014541626,1.8572416305541992
20260719,G,2,71,-0.7517059741076082,3.0102673918008804e-06,0.7517059741076082,0.9870519042015076,0.9870519042015076,1.8200730085372925,1.849579930305481
20260719,G,2,72,-0.749607874895446,2.591405063867569e-05,0.749607874895446,0.9868231415748596,0.9868231415748596,1.8218504190444946,1.8520363569259644
20260719,G,2,73,-0.7520111845806241,-5.676643922924995e-06,0.7520111845806241,0.9871958494186401,0.9871957898139954,1.8198742866516113,1.8500089645385742
20260719,G,2,74,-0.7522323231678456,1.78957125172019e-05,0.7522323231678456,0.9869556427001953,0.9869555234909058,1.82719087600708,1.85686457157135
20260719,G,2,75,-0.7526673930697143,1.8153805285692215e-05,0.7526673930697143,0.9868465662002563,0.9868465662002563,1.8222856521606445,1.852399230003357
20260719,G,2,76,-0.7515305136330426,3.782566636800766e-06,0.7515305136330426,0.987013041973114,0.9870132207870483,1.8237119913101196,1.8528430461883545
20260719,G,2,77,-0.7526443863753229,-1.1651893146336079e-05,0.7526443863753229,0.9867480397224426,0.9867483973503113,1.827358603477478,1.855785608291626
20260719,G,2,78,-0.750897231977433,9.989598765969276e-06,0.750897231977433,0.9866113662719727,0.9866110682487488,1.8197829723358154,1.8503371477127075
20260719,G,2,79,-0.7487382269464433,-1.1908123269677162e-05,0.7487382269464433,0.9869126677513123,0.9869129657745361,1.8279690742492676,1.857373833656311
20260719,G,2,80,-0.7516601851675659,-3.888504579663277e-06,0.7516601851675659,0.9869668483734131,0.9869670271873474,1.8184864521026611,1.8481262922286987
20260719,G,2,81,-0.754650941118598,-1.2269243597984314e-05,0.754650941118598,0.9870077967643738,0.9870077967643738,1.8247724771499634,1.8526039123535156
20260719,G,2,82,-0.7483796908054501,-1.870817504823208e-05,0.7483796908054501,0.9873142242431641,0.9873144030570984,1.8268020153045654,1.856803059577942
20260719,G,2,83,-0.7510193975176662,9.686686098575592e-06,0.7510193975176662,0.9870806932449341,0.9870806336402893,1.8248488903045654,1.8538554906845093
20260719,G,2,84,-0.7525756963295862,-1.2219767086207867e-05,0.7525756963295862,0.9872690439224243,0.9872690439224243,1.818608045578003,1.8483551740646362
20260719,G,2,85,-0.7514618337154388,3.0100345611572266e-06,0.7514618337154388,0.9869327545166016,0.9869327545166016,1.822605848312378,1.8527106046676636
20260719,G,2,86,-0.7525528792757541,1.0597286745905876e-05,0.7525528792757541,0.9869484901428223,0.9869484901428223,1.8253142833709717,1.8531548976898193
20260719,G,2,87,-0.7492721846792847,-4.606554284691811e-06,0.7492721846792847,0.9871982932090759,0.9871982932090759,1.8251614570617676,1.8545382022857666
20260719,G,2,88,-0.7545059705153108,1.0631047189235687e-05,0.7545059705153108,0.9871669411659241,0.9871669411659241,1.8233916759490967,1.85270357131958
20260719,G,2,89,-0.7510574551997706,-1.1964468285441399e-05,0.7510574551997706,0.9871537685394287,0.9871540069580078,1.82133150100708,1.8508561849594116
20260719,G,2,90,-0.7512329802848399,-1.2277159839868546e-05,0.7512329802848399,0.986751139163971,0.986751139163971,1.8286323547363281,1.8575531244277954
20260719,G,2,91,-0.7508667435031384,-1.2251315638422966e-05,0.7508667435031384,0.9870426654815674,0.9870426654815674,1.8253977298736572,1.8545559644699097
20260719,G,2,92,-0.7497223082464188,-2.0002014935016632e-05,0.7497223082464188,0.9868388175964355,0.9868389368057251,1.8189586400985718,1.8481616973876953
20260719,G,2,93,-0.749668890144676,1.8073245882987976e-05,0.749668890144676,0.9868826270103455,0.9868825078010559,1.823635458946228,1.8540260791778564
20260719,G,2,94,-0.7500732294283807,-4.874309524893761e-06,0.7500732294283807,0.9864048361778259,0.9864051342010498,1.8222849369049072,1.8516111373901367
20260719,G,2,95,-0.7514084693975747,3.4584663808345795e-06,0.7514084693975747,0.9867827296257019,0.9867829084396362,1.8238797187805176,1.8511137962341309
20260719,G,2,96,-0.7519272693898529,2.585561014711857e-05,0.7519272693898529,0.987032949924469,0.987032949924469,1.8251162767410278,1.855199933052063
20260719,G,2,97,-0.7502106227912009,-1.94585882127285e-05,0.7502106227912009,0.9867068529129028,0.9867070317268372,1.8301434516906738,1.8595025539398193
20260719,G,2,98,-0.7517364826053381,-2.749823033809662e-05,0.7517364826053381,0.987065315246582,0.987065315246582,1.8210954666137695,1.8507052659988403
20260719,G,2,99,-0.7504318403080106,3.1606759876012802e-06,0.7504318403080106,0.9870874881744385,0.9870877265930176,1.8208891153335571,1.8506184816360474
20260719,G,2,100,-0.7534073132555932,1.0655494406819344e-05,0.7534073132555932,0.9869173169136047,0.9869173169136047,1.827221155166626,1.8566343784332275
20260719,G,2,101,-0.7491731455083936,-2.7637695893645287e-05,0.7491731455083936,0.9866178035736084,0.9866178035736084,1.8219650983810425,1.850582480430603
20260719,G,2,102,-0.7503480229061097,1.8188031390309334e-05,0.7503480229061097,0.9868938326835632,0.9868938326835632,1.8307385444641113,1.8600953817367554
20260719,G,2,103,-0.7502030569594353,-1.1665048077702522e-05,0.7502030569594353,0.986672580242157,0.9866726398468018,1.8288695812225342,1.8585262298583984
20260719,G,2,104,-0.7515152678824961,2.301763743162155e-06,0.7515152678824961,0.9869685769081116,0.9869685173034668,1.830852746963501,1.8592479228973389
20260719,G,2,105,-0.7513015891890973,-1.2301839888095856e-05,0.7513015891890973,0.9868384003639221,0.9868386387825012,1.82224702835083,1.8515006303787231
20260719,G,2,106,-0.7493255527224392,-4.126690328121185e-06,0.7493255527224392,0.9865632057189941,0.986562967300415,1.8209574222564697,1.8497209548950195
20260719,G,2,107,-0.7497375851962715,1.827406231313944e-05,0.7497375851962715,0.9874695539474487,0.9874695539474487,1.8254283666610718,1.8551045656204224
20260719,G,2,108,-0.7536667527165264,-4.643341526389122e-06,0.7536667527165264,0.9871323108673096,0.9871323108673096,1.8259704113006592,1.854110598564148
20260719,G,2,109,-0.7536667254753411,-4.616100341081619e-06,0.7536667254753411,0.9867729544639587,0.9867729544639587,1.8259854316711426,1.8549827337265015
20260719,G,2,110,-0.7496841982938349,2.455897629261017e-06,0.7496841982938349,0.9866665601730347,0.9866664409637451,1.8261990547180176,1.8574473857879639
20260719,G,2,111,-0.7517059457022697,3.0386727303266525e-06,0.7517059457022697,0.9865502119064331,0.9865502119064331,1.8267253637313843,1.856966257095337
20260719,G,2,112,-0.7525223281700164,-1.1816620826721191e-05,0.7525223281700164,0.9866853356361389,0.9866856932640076,1.8251614570617676,1.8527288436889648
20260719,G,2,113,-0.7501496102195233,-2.753990702331066e-05,0.7501496102195233,0.9869463443756104,0.9869463443756104,1.8263745307922363,1.855115294456482
20260719,G,2,114,-0.7515839461702853,2.967892214655876e-06,0.7515839461702853,0.9870572686195374,0.9870572686195374,1.8268780708312988,1.8548834323883057
20260719,G,2,115,-0.750004593282938,-4.59328293800354e-06,0.750004593282938,0.9867428541183472,0.9867428541183472,1.8266721963882446,1.856615662574768
20260719,G,2,116,-0.7509811266791075,-4.564179107546806e-06,0.7509811266791075,0.98713219165802,0.98713219165802,1.824444055557251,1.8528450727462769
20260719,G,2,117,-0.7540711010806262,9.584007784724236e-06,0.7540711010806262,0.9868878722190857,0.9868876934051514,1.8251543045043945,1.8530991077423096
20260719,G,2,118,-0.7503784412983805,-1.2230360880494118e-05,0.7503784412983805,0.9867919087409973,0.9867919087409973,1.8299145698547363,1.8595746755599976
20260719,G,2,119,-0.7510574121261016,-1.2528151273727417e-05,0.7510574121261016,0.9867881536483765,0.986788272857666,1.820629596710205,1.8487331867218018
20260719,G,2,120,-0.751415976206772,-4.391069523990154e-06,0.751415976206772,0.9865062236785889,0.9865065813064575,1.8314244747161865,1.8613940477371216
20260719,G,2,121,-0.7515610482078046,2.586585469543934e-05,0.7515610482078046,0.987270712852478,0.987270712852478,1.823559284210205,1.8517827987670898
20260719,G,2,122,-0.7479599674697965,1.8011080101132393e-05,0.7479599674697965,0.9867643117904663,0.9867640137672424,1.8263664245605469,1.8560316562652588
20260719,G,2,123,-0.7531250645406544,-3.684312105178833e-06,0.7531250645406544,0.986912727355957,0.9869130253791809,1.829411268234253,1.8573566675186157
20260719,G,2,124,-0.7519196320790797,-1.8887221813201904e-05,0.7519196320790797,0.98643559217453,0.9864357709884644,1.8263897895812988,1.8557931184768677
20260719,G,2,125,-0.7537887988146394,-4.6191271394491196e-06,0.7537887988146394,0.9863907098770142,0.9863907098770142,1.8243987560272217,1.8536878824234009
20260719,G,2,126,-0.749592702370137,-1.1510448530316353e-05,0.749592702370137,0.986907422542572,0.9869076609611511,1.8187531232833862,1.8478994369506836
20260719,G,2,127,-0.7490051158238202,1.8321559764444828e-05,0.7490051158238202,0.9864627718925476,0.9864627718925476,1.8229563236236572,1.853266716003418
20260719,G,2,128,-0.7496690809493884,1.7171958461403847e-05,0.7496690809493884,0.9870247840881348,0.98702472448349,1.8311123847961426,1.8591117858886719
20260719,G,2,129,-0.7515610314439982,2.588250208646059e-05,0.7515610314439982,0.9868702292442322,0.9868702292442322,1.829479455947876,1.859021782875061
20260719,G,2,130,-0.7526749465614557,1.0600313544273376e-05,0.7526749465614557,0.98698890209198,0.98698890209198,1.8225069046020508,1.851943016052246
20260719,G,2,131,-0.7504318677820265,3.359047695994377e-06,0.7504318677820265,0.9870931506156921,0.9870933890342712,1.829525113105774,1.8583102226257324
20260719,G,2,132,-0.7526901564560831,-4.609581083059311e-06,0.7526901564560831,0.9868243336677551,0.9868243336677551,1.82310152053833,1.850860834121704
20260719,G,2,133,-0.7506760144606233,3.644730895757675e-06,0.7506760144606233,0.9871476888656616,0.9871479272842407,1.8229644298553467,1.8529326915740967
20260719,G,2,134,-0.7516602638643235,-3.759283572435379e-06,0.7516602638643235,0.9869661927223206,0.9869664311408997,1.8227434158325195,1.8526183366775513
20260719,G,2,135,-0.7502640553284436,-1.991470344364643e-05,0.7502640553284436,0.9866824150085449,0.9866824150085449,1.8215149641036987,1.8512216806411743
20260719,G,2,136,-0.7538040932267904,-1.991353929042816e-05,0.7538040932267904,0.986641526222229,0.986641526222229,1.8287171125411987,1.8570111989974976
20260719,G,2,137,-0.7530868543544784,1.7490936443209648e-05,0.7530868543544784,0.9869972467422485,0.9869970679283142,1.8235750198364258,1.852684736251831
20260719,G,2,138,-0.7538574541686103,-3.371969796717167e-06,0.7538574541686103,0.9869890809059143,0.986989438533783,1.8258253335952759,1.8551843166351318
20260719,G,2,139,-0.7537048689555377,9.993207640945911e-06,0.7537048689555377,0.9873989820480347,0.9873987436294556,1.8315775394439697,1.8601186275482178
20260719,G,2,140,-0.7496001913677901,-2.04453244805336e-05,0.7496001913677901,0.9870262742042542,0.9870265126228333,1.8268473148345947,1.8560055494308472
20260719,G,2,141,-0.7476776149123907,3.0491501092910767e-06,0.7476776149123907,0.9870983362197876,0.9870983362197876,1.8275187015533447,1.8578426837921143
20260719,G,2,142,-0.750569200143218,-1.2560747563838959e-05,0.750569200143218,0.9870473742485046,0.9870474934577942,1.8259700536727905,1.8544220924377441
20260719,G,2,143,-0.7486847313120961,-2.7504749596118927e-05,0.7486847313120961,0.9867479205131531,0.9867479205131531,1.8296548128128052,1.858453631401062
20260719,G,2,144,-0.7512557918671519,1.8232036381959915e-05,0.7512557918671519,0.9868385791778564,0.9868384599685669,1.8290977478027344,1.8587157726287842
20260719,G,2,145,-0.7524459434207529,-4.5371707528829575e-06,0.7524459434207529,0.987035870552063,0.987035870552063,1.828991174697876,1.8569021224975586
20260719,G,2,146,-0.7502181848976761,2.5955727323889732e-05,0.7502181848976761,0.9872090220451355,0.9872090220451355,1.822521686553955,1.851266860961914
20260719,G,2,147,-0.7509582589846104,1.8303515389561653e-05,0.7509582589846104,0.9872791767120361,0.9872791767120361,1.8216137886047363,1.850982904434204
20260719,G,2,148,-0.7468079046811908,1.826719380915165e-05,0.7468079046811908,0.9867724776268005,0.9867724776268005,1.8260993957519531,1.8562067747116089
20260719,G,2,149,-0.7512558735907078,1.796940341591835e-05,0.7512558735907078,0.9870451092720032,0.9870447516441345,1.82792329788208,1.8564579486846924
20260719,G,2,150,-0.7494781712302938,-1.9465573132038116e-05,0.7494781712302938,0.9866628050804138,0.9866631627082825,1.8251081705093384,1.8542900085449219
20260719,G,2,151,-0.7490966047625989,-5.262671038508415e-06,0.7490966047625989,0.9872260689735413,0.9872262477874756,1.8282352685928345,1.8586896657943726
20260719,G,2,152,-0.7494324224535376,1.0549207217991352e-05,0.7494324224535376,0.9870789647102356,0.9870787262916565,1.8263744115829468,1.8563544750213623
20260719,G,2,153,-0.7486999609973282,1.0997871868312359e-05,0.7486999609973282,0.9867547154426575,0.9867544174194336,1.832980751991272,1.8621670007705688
20260719,G,2,154,-0.7510574613697827,-1.19074247777462e-05,0.7510574613697827,0.9865486025810242,0.9865488409996033,1.8235749006271362,1.8522799015045166
20260719,G,2,155,-0.74777677282691,2.596154808998108e-05,0.74777677282691,0.9869601130485535,0.9869601130485535,1.8272206783294678,1.856460452079773
20260719,G,2,156,-0.7522933569271117,2.5978893972933292e-05,0.7522933569271117,0.9871637225151062,0.9871637225151062,1.8244595527648926,1.8539844751358032
20260719,G,2,157,-0.7540099613834172,1.8358929082751274e-05,0.7540099613834172,0.9871993064880371,0.9871993064880371,1.8319587707519531,1.8603025674819946
20260719,G,2,158,-0.7491119486512616,-2.0139385014772415e-05,0.7491119486512616,0.9867746233940125,0.9867746829986572,1.8318519592285156,1.8611341714859009
20260719,G,2,159,-0.7476394446566701,-1.288275234401226e-05,0.7476394446566701,0.986758828163147,0.9867590069770813,1.8206446170806885,1.850753664970398
20260719,G,2,160,-0.7515227773692459,-3.7818681448698044e-06,0.7515227773692459,0.9871547818183899,0.9871546626091003,1.8235664367675781,1.8518924713134766
20260719,G,2,161,-0.7502104539889842,-2.0777108147740364e-05,0.7502104539889842,0.9865236282348633,0.9865237474441528,1.8286018371582031,1.8579387664794922
20260719,G,2,162,-0.7487686555832624,1.0641291737556458e-05,0.7487686555832624,0.9867776036262512,0.9867776036262512,1.821544885635376,1.850765585899353
20260719,G,2,163,-0.7494094318244606,-1.978338696062565e-05,0.7494094318244606,0.9868908524513245,0.9868908524513245,1.8278617858886719,1.856980323791504
20260719,G,2,164,-0.7506148954853415,-4.54392284154892e-06,0.7506148954853415,0.98697429895401,0.98697429895401,1.8322557210922241,1.8612332344055176
20260719,G,2,165,-0.7498824673239142,-4.537636414170265e-06,0.7498824673239142,0.9870096445083618,0.9870096445083618,1.8242149353027344,1.8551204204559326
20260719,G,2,166,-0.7498519264627248,2.6003224775195122e-05,0.7498519264627248,0.9867987632751465,0.9867987632751465,1.8266258239746094,1.8560152053833008
20260719,G,2,167,-0.7501800179015845,-4.189787432551384e-06,0.7501800179015845,0.9869654178619385,0.9869653582572937,1.8247570991516113,1.8540055751800537
20260719,G,2,168,-0.7492645166348666,3.0614901334047318e-06,0.7492645166348666,0.9866337180137634,0.9866337180137634,1.8285101652145386,1.858127236366272
20260719,G,2,169,-0.7487228799145669,2.3546162992715836e-06,0.7487228799145669,0.9865636825561523,0.9865638613700867,1.8261224031448364,1.855190634727478
20260719,G,2,170,-0.7520721808541566,3.01445834338665e-06,0.7520721808541566,0.9866595268249512,0.9866595268249512,1.8282513618469238,1.856102705001831
20260719,G,2,171,-0.7531632033642381,1.0624760761857033e-05,0.7531632033642381,0.987324595451355,0.987324595451355,1.8305480480194092,1.859359622001648
20260719,G,2,172,-0.7526138266548514,2.5543849915266037e-06,0.7526138266548514,0.986981987953186,0.986981987953186,1.8319668769836426,1.8617753982543945
20260719,G,2,173,-0.7478531419765204,2.8994400054216385e-06,0.7478531419765204,0.986724317073822,0.9867241382598877,1.82243013381958,1.8529688119888306
20260719,G,2,174,-0.752301030093804,1.8305843695998192e-05,0.752301030093804,0.9870427250862122,0.9870427250862122,1.8306313753128052,1.858968734741211
20260719,G,2,175,-0.7518203929066658,1.0661780834197998e-05,0.7518203929066658,0.9869294166564941,0.9869294166564941,1.8261228799819946,1.854068398475647
20260719,G,2,176,-0.7490966485347599,-4.743225872516632e-06,0.7490966485347599,0.9863185286521912,0.9863185882568359,1.8284646272659302,1.8594956398010254
20260719,G,2,177,-0.7482727775350213,1.8238089978694916e-05,0.7482727775350213,0.9873009920120239,0.9873009920120239,1.8283123970031738,1.858147382736206
20260719,G,2,178,-0.7499817104544491,1.828954555094242e-05,0.7499817104544491,0.9869372248649597,0.9869372248649597,1.8294565677642822,1.8573343753814697
20260719,G,2,179,-0.7508972487412393,1.0675983503460884e-05,0.7508972487412393,0.9869387745857239,0.9869385361671448,1.8301279544830322,1.8587459325790405
20260719,G,2,180,-0.7509429925121367,-1.9173603504896164e-05,0.7509429925121367,0.9869158864021301,0.9869161248207092,1.8245129585266113,1.8535919189453125
